Date,Open,High,Low,Close,Capital Gains,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2015-08-31 00:00:00-04:00,74.2784921405516,74.55862972243004,73.80311186335464,74.04080200195312,0.0,2015-08-31,OEF,36,Monday,74.17025893207236,2015,8,36
2015-09-01 00:00:00-04:00,73.30224428643108,73.30224428643108,71.40071708883272,71.83365631103516,0.0,2015-09-01,OEF,36,Tuesday,72.4597154931825,2015,9,36
2015-09-02 00:00:00-04:00,72.5467489619629,73.2768010220459,72.09683451305457,73.25133514404297,0.0,2015-09-02,OEF,36,Wednesday,72.7929299102766,2015,9,36
2015-09-03 00:00:00-04:00,73.65031678996931,74.19361043487933,72.9881780650209,73.22586822509766,0.0,2015-09-03,OEF,36,Thursday,73.5144933787418,2015,9,36
2015-09-04 00:00:00-04:00,72.21570688829571,72.51281970490734,71.68090381839478,72.07139587402344,0.0,2015-09-04,OEF,36,Friday,72.12020657140532,2015,9,36
2015-09-08 00:00:00-04:00,73.31075095779086,73.93044218756897,73.07306081614607,73.89649200439453,0.0,2015-09-08,OEF,37,Tuesday,73.5526864914751,2015,9,37
2015-09-09 00:00:00-04:00,74.60957812081404,74.66050988285801,72.66560265841466,72.8099136352539,0.0,2015-09-09,OEF,37,Wednesday,73.68640107433515,2015,9,37
2015-09-10 00:00:00-04:00,72.7844422251083,73.81160703325496,72.67408792353885,73.3277359008789,0.0,2015-09-10,OEF,37,Thursday,73.14946827069525,2015,9,37
2015-09-11 00:00:00-04:00,73.03062374409681,73.66729663245275,72.86084689783051,73.65880584716797,0.0,2015-09-11,OEF,37,Friday,73.30439328038702,2015,9,37
2015-09-14 00:00:00-04:00,73.71820220505633,73.74367455186244,73.18339950037414,73.41260528564453,0.0,2015-09-14,OEF,38,Monday,73.51447038573436,2015,9,38
2015-09-15 00:00:00-04:00,73.65880436043011,74.6180623045304,73.4805367324772,74.40583801269531,0.0,2015-09-15,OEF,38,Tuesday,74.04081035253326,2015,9,38
2015-09-16 00:00:00-04:00,74.52465692360633,75.05945961963278,74.36336444595761,74.97457122802734,0.0,2015-09-16,OEF,38,Wednesday,74.73051305430602,2015,9,38
2015-09-17 00:00:00-04:00,74.88122100671629,75.95083328889822,74.61806494802082,74.787841796875,0.0,2015-09-17,OEF,38,Thursday,75.05949026012757,2015,9,38
2015-09-18 00:00:00-04:00,73.73521197600947,74.31246233628532,73.3871610121119,73.53996276855469,0.0,2015-09-18,OEF,38,Friday,73.74369952324034,2015,9,38
2015-09-21 00:00:00-04:00,73.88802690348552,74.35491656498507,73.45508743696135,73.95594024658203,0.0,2015-09-21,OEF,39,Monday,73.9134927880035,2015,9,39
2015-09-22 00:00:00-04:00,72.89479867041317,73.2258680320144,72.55523852409698,73.08155059814453,0.0,2015-09-22,OEF,39,Tuesday,72.93936395616727,2015,9,39
2015-09-23 00:00:00-04:00,73.17493358339367,73.38715787624176,72.742000689115,72.99666595458984,0.0,2015-09-23,OEF,39,Wednesday,73.07518952583507,2015,9,39
2015-09-24 00:00:00-04:00,72.35150693477614,72.97968901225444,71.85914503346311,72.79293060302734,0.0,2015-09-24,OEF,39,Thursday,72.49581789588026,2015,9,39
2015-09-25 00:00:00-04:00,73.53993328589821,73.63384363653648,72.40447651066125,72.76304626464844,0.0,2015-09-25,OEF,39,Friday,73.0853249244361,2015,9,39
2015-09-28 00:00:00-04:00,72.31056857059663,72.3447183822772,70.94460867042706,71.04705810546875,0.0,2015-09-28,OEF,40,Monday,71.66173843219241,2015,9,40
2015-09-29 00:00:00-04:00,71.22633617838413,71.71295957208687,70.62019170646738,71.08973693847656,0.0,2015-09-29,OEF,40,Tuesday,71.16230609885373,2015,9,40
2015-09-30 00:00:00-04:00,71.92638691559719,72.44716008970873,71.61050607630351,72.37886047363281,0.0,2015-09-30,OEF,40,Wednesday,72.09072838881056,2015,9,40
2015-10-01 00:00:00-04:00,72.56667558227727,72.72034644992905,71.7470997926042,72.6178970336914,0.0,2015-10-01,OEF,40,Thursday,72.41300471462549,2015,10,40
2015-10-02 00:00:00-04:00,71.76418900411251,73.69361114501953,71.4824644389685,73.69361114501953,0.0,2015-10-02,OEF,40,Friday,72.65846893328002,2015,10,40
2015-10-05 00:00:00-04:00,74.18878456412297,75.08519288190449,74.18878456412297,74.98274993896484,0.0,2015-10-05,OEF,41,Monday,74.61137798727881,2015,10,41
2015-10-06 00:00:00-04:00,74.94006948102526,75.22180063267727,74.54735629087972,74.85469818115234,0.0,2015-10-06,OEF,41,Tuesday,74.89098114643366,2015,10,41
2015-10-07 00:00:00-04:00,75.33277050264645,75.64865142590584,74.78638645562218,75.46083068847656,0.0,2015-10-07,OEF,41,Wednesday,75.30715976816276,2015,10,41
2015-10-08 00:00:00-04:00,75.23029760787092,76.17793348688711,75.0851593145716,76.04987335205078,0.0,2015-10-08,OEF,41,Thursday,75.63581594034511,2015,10,41
2015-10-09 00:00:00-04:00,76.22063865335595,76.35723790827979,75.87061446108284,76.14380645751953,0.0,2015-10-09,OEF,41,Friday,76.14807437005952,2015,10,41
2015-10-12 00:00:00-04:00,76.15234650478142,76.2804066904965,75.98160393276906,76.23772430419922,0.0,2015-10-12,OEF,42,Monday,76.16302035806156,2015,10,42
2015-10-13 00:00:00-04:00,75.84498302391873,76.45966652923693,75.75961176227115,75.82791137695312,0.0,2015-10-13,OEF,42,Tuesday,75.97304317309498,2015,10,42
2015-10-14 00:00:00-04:00,75.79375732249638,75.99864964165135,75.29859491391326,75.44373321533203,0.0,2015-10-14,OEF,42,Wednesday,75.63368377334825,2015,10,42
2015-10-15 00:00:00-04:00,75.69987161688898,76.6731185913086,75.67426088283766,76.6731185913086,0.0,2015-10-15,OEF,42,Thursday,76.18009242058595,2015,10,42
2015-10-16 00:00:00-04:00,76.86946144041951,77.07435378101515,76.57065875342379,77.02313232421875,0.0,2015-10-16,OEF,42,Friday,76.8844015747693,2015,10,42
2015-10-19 00:00:00-04:00,76.7414058582971,77.16826872613206,76.63895642518894,77.12557983398438,0.0,2015-10-19,OEF,43,Monday,76.91855271090061,2015,10,43
2015-10-20 00:00:00-04:00,76.97191977695185,77.24511176717145,76.76702089922902,76.95484161376953,0.0,2015-10-20,OEF,43,Tuesday,76.98472351428046,2015,10,43
2015-10-21 00:00:00-04:00,77.1938972775552,77.2621969153954,76.53653117522602,76.62190246582031,0.0,2015-10-21,OEF,43,Wednesday,76.90363195849923,2015,10,43
2015-10-22 00:00:00-04:00,77.0487418096757,78.07321000953732,77.00605292076065,77.98783874511719,0.0,2015-10-22,OEF,43,Thursday,77.52896087127272,2015,10,43
2015-10-23 00:00:00-04:00,79.19160754900805,79.41357156880197,78.7988944600523,79.20867919921875,0.0,2015-10-23,OEF,43,Friday,79.15318819427027,2015,10,43
2015-10-26 00:00:00-04:00,79.09768041151722,79.17451259128454,78.89278808539473,79.02938079833984,0.0,2015-10-26,OEF,44,Monday,79.04859047163409,2015,10,44
2015-10-27 00:00:00-04:00,78.77327002645126,79.10622905258114,78.69643783739772,78.92694091796875,0.0,2015-10-27,OEF,44,Tuesday,78.87571945859972,2015,10,44
2015-10-28 00:00:00-04:00,79.14891365007628,79.84896850585938,78.79035039761897,79.84896850585938,0.0,2015-10-28,OEF,44,Wednesday,79.4093002648535,2015,10,44
2015-10-29 00:00:00-04:00,79.64407614922814,79.95995702215133,79.59285468842297,79.84896850585938,0.0,2015-10-29,OEF,44,Thursday,79.76146409141545,2015,10,44
2015-10-30 00:00:00-04:00,79.8916753782136,79.90874703118706,79.25138092041016,79.25138092041016,0.0,2015-10-30,OEF,44,Friday,79.57579606255524,2015,10,44
2015-11-02 00:00:00-05:00,79.3879477283867,80.27582320119093,79.3879477283867,80.22460174560547,0.0,2015-11-02,OEF,45,Monday,79.81908010089245,2015,11,45
2015-11-03 00:00:00-05:00,80.02825790434952,80.77954080731217,79.95996478778027,80.5319595336914,0.0,2015-11-03,OEF,45,Tuesday,80.32493075828334,2015,11,45
2015-11-04 00:00:00-05:00,80.71121144819527,80.71121144819527,80.07091730814936,80.3099594116211,0.0,2015-11-04,OEF,45,Wednesday,80.45082490404025,2015,11,45
2015-11-05 00:00:00-05:00,80.33560551273668,80.56611515217243,79.86606017797305,80.19901275634766,0.0,2015-11-05,OEF,45,Thursday,80.24169839980746,2015,11,45
2015-11-06 00:00:00-05:00,80.10509933562366,80.30999171910898,79.66115823909215,80.30145263671875,0.0,2015-11-06,OEF,45,Friday,80.09442548263588,2015,11,45
2015-11-09 00:00:00-05:00,79.95995920091237,80.04533047571738,79.11476599413373,79.53309631347656,0.0,2015-11-09,OEF,46,Monday,79.66328799606,2015,11,46
2015-11-10 00:00:00-05:00,79.26841867569935,79.67820981935519,79.14035853621881,79.6355209350586,0.0,2015-11-10,OEF,46,Tuesday,79.43062699158298,2015,11,46
2015-11-11 00:00:00-05:00,79.78919738707363,79.90871845538257,79.37941272813146,79.396484375,0.0,2015-11-11,OEF,46,Wednesday,79.61845323639692,2015,11,46
2015-11-12 00:00:00-05:00,78.96108677647653,79.14036838870503,78.31225994557632,78.35494232177734,0.0,2015-11-12,OEF,46,Thursday,78.69216435813381,2015,11,46
2015-11-13 00:00:00-05:00,78.11591684406166,78.25251610924288,77.33049060950405,77.39025115966797,0.0,2015-11-13,OEF,46,Friday,77.77229368061914,2015,11,46
2015-11-16 00:00:00-05:00,77.15971442365725,78.53421310801014,77.15971442365725,78.52568054199219,0.0,2015-11-16,OEF,47,Monday,77.8448306243292,2015,11,47
2015-11-17 00:00:00-05:00,78.78181269634398,79.06354376252854,78.28665018851852,78.44886016845703,0.0,2015-11-17,OEF,47,Tuesday,78.64521670396202,2015,11,47
2015-11-18 00:00:00-05:00,78.70496005039296,79.85748823305921,78.70496005039296,79.80626678466797,0.0,2015-11-18,OEF,47,Wednesday,79.26841877962828,2015,11,47
2015-11-19 00:00:00-05:00,79.75505535214548,79.9599542149939,79.6269951912178,79.73798370361328,0.0,2015-11-19,OEF,47,Thursday,79.76999711549261,2015,11,47
2015-11-20 00:00:00-05:00,80.10506807737289,80.3270320256134,79.84040873384167,79.99407958984375,0.0,2015-11-20,OEF,47,Friday,80.06664710666793,2015,11,47
2015-11-23 00:00:00-05:00,79.9855519496827,80.1648335404904,79.60991060889933,79.78919219970703,0.0,2015-11-23,OEF,48,Monday,79.88737207469487,2015,11,48
2015-11-24 00:00:00-05:00,79.37943713175227,80.09656376207217,79.20014896076057,79.91728210449219,0.0,2015-11-24,OEF,48,Tuesday,79.6483579897693,2015,11,48
2015-11-25 00:00:00-05:00,79.96848779873525,80.0453265016324,79.80628433868202,79.85750579833984,0.0,2015-11-25,OEF,48,Wednesday,79.91940110934738,2015,11,48
2015-11-27 00:00:00-05:00,79.8318897394702,80.01117134971535,79.68675142444413,79.90872192382812,0.0,2015-11-27,OEF,48,Friday,79.85963360936445,2015,11,48
2015-11-30 00:00:00-05:00,80.0282694685002,80.0282694685002,79.49042445986025,79.52457427978516,0.0,2015-11-30,OEF,49,Monday,79.76788441916145,2015,11,49
2015-12-01 00:00:00-05:00,79.7977463671548,80.35266940366868,79.73798582558626,80.31851959228516,0.0,2015-12-01,OEF,49,Tuesday,80.05173029717372,2015,12,49
2015-12-02 00:00:00-05:00,80.32705618864475,80.47219452265635,79.4306480201599,79.55870819091797,0.0,2015-12-02,OEF,49,Wednesday,79.94715173059474,2015,12,49
2015-12-03 00:00:00-05:00,79.78067621896496,79.78067621896496,78.15006327041742,78.45740509033203,0.0,2015-12-03,OEF,49,Thursday,79.04220519966984,2015,12,49
2015-12-04 00:00:00-05:00,78.58546350711879,80.21607641913855,78.58546350711879,80.04533386230469,0.0,2015-12-04,OEF,49,Friday,79.3580843239202,2015,12,49
2015-12-07 00:00:00-05:00,79.85751321281795,79.9258128409767,79.1489192258458,79.60993194580078,0.0,2015-12-07,OEF,50,Monday,79.63554430636032,2015,12,50
2015-12-08 00:00:00-05:00,78.8756998967812,79.48184423149075,78.62811871554906,79.07205963134766,0.0,2015-12-08,OEF,50,Tuesday,79.01443061879218,2015,12,50
2015-12-09 00:00:00-05:00,78.81596837576203,79.6953049386356,77.97931419634754,78.45740509033203,0.0,2015-12-09,OEF,50,Wednesday,78.7369981502693,2015,12,50
2015-12-10 00:00:00-05:00,78.50009011239736,79.29405542162895,78.40617974685512,78.66230010986328,0.0,2015-12-10,OEF,50,Thursday,78.71565634768618,2015,12,50
2015-12-11 00:00:00-05:00,77.73175275692215,77.97079498816922,76.97193715899584,77.09999084472656,0.0,2015-12-11,OEF,50,Friday,77.44361893720344,2015,12,50
2015-12-14 00:00:00-05:00,77.0658115556182,77.67196249888751,76.39990659079817,77.6548843383789,0.0,2015-12-14,OEF,51,Monday,77.1981412459207,2015,12,51
2015-12-15 00:00:00-05:00,78.27812344761705,78.89280708744627,78.26958436556075,78.45740509033203,0.0,2015-12-15,OEF,51,Tuesday,78.47447999773902,2015,12,51
2015-12-16 00:00:00-05:00,79.0208590514009,79.77214193432503,78.31227157783978,79.60993194580078,0.0,2015-12-16,OEF,51,Wednesday,79.17880112734163,2015,12,51
2015-12-17 00:00:00-05:00,79.8489758485929,79.8489758485929,78.40617711140548,78.45740509033203,0.0,2015-12-17,OEF,51,Thursday,79.14038347473083,2015,12,51
2015-12-18 00:00:00-05:00,78.05614698165503,78.19273971712902,76.86946868896484,76.86946868896484,0.0,2015-12-18,OEF,51,Friday,77.49695601917844,2015,12,51
2015-12-21 00:00:00-05:00,77.5097427368164,77.6292637916191,76.87798765951514,77.5097427368164,0.0,2015-12-21,OEF,52,Monday,77.38168423119177,2015,12,52
