Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2016-10-26,GOOGL,40.69836,1%,1
2016-10-27,GOOGL,40.496125,1%,1
2016-10-28,GOOGL,40.837118,1%,1
2016-10-31,GOOGL,40.467579,1%,1
2016-11-01,GOOGL,39.898777,1%,1
2016-11-02,GOOGL,39.696547,1%,1
2016-11-02,GOOGL,39.295572,2%,1
2016-11-09,GOOGL,39.453968,1%,1
2016-11-10,GOOGL,39.855973,1%,1
2016-11-10,GOOGL,39.453387,2%,1
2016-11-10,GOOGL,39.050801,3%,1
2016-11-10,GOOGL,38.648216,4%,1
2016-11-10,GOOGL,38.24563,5%,1
2016-11-11,GOOGL,38.222857,1%,1
2016-11-14,GOOGL,37.974381,1%,1
2016-11-14,GOOGL,37.590802,2%,1
2016-11-14,GOOGL,37.207222,3%,1
2016-11-18,GOOGL,38.73262,1%,1
2016-11-23,GOOGL,38.848255,1%,1
2016-11-23,GOOGL,38.455848,2%,1
2016-11-30,GOOGL,38.827597,1%,1
2016-11-30,GOOGL,38.435399,2%,1
2016-12-01,GOOGL,38.308484,1%,1
2016-12-01,GOOGL,37.921529,2%,1
2016-12-01,GOOGL,37.534575,3%,1
2016-12-16,GOOGL,40.264858,1%,1
2016-12-21,GOOGL,40.137426,1%,1
2016-12-28,GOOGL,40.019822,1%,1
2016-12-30,GOOGL,39.521872,1%,1
2017-01-27,GOOGL,42.267013,1%,1
2017-01-30,GOOGL,41.187459,1%,1
2017-02-01,GOOGL,40.544842,1%,1
2017-02-23,GOOGL,41.877304,1%,1
2017-03-21,GOOGL,42.811214,1%,1
2017-03-21,GOOGL,42.378777,2%,1
2017-03-24,GOOGL,41.430524,1%,1
2017-05-17,GOOGL,47.221944,1%,1
2017-05-17,GOOGL,46.744955,2%,1
2017-05-31,GOOGL,49.018416,1%,1
2017-06-09,GOOGL,49.475042,1%,1
2017-06-09,GOOGL,48.975294,2%,1
2017-06-09,GOOGL,48.475546,3%,1
2017-06-09,GOOGL,47.975798,4%,1
2017-06-09,GOOGL,47.47605,5%,1
2017-06-12,GOOGL,47.173726,1%,1
2017-06-12,GOOGL,46.697224,2%,1
2017-06-13,GOOGL,47.829132,1%,1
2017-06-14,GOOGL,47.999386,1%,1
2017-06-26,GOOGL,48.712852,1%,1
2017-06-27,GOOGL,47.315433,1%,1
2017-06-28,GOOGL,46.777133,1%,1
2017-06-29,GOOGL,46.811084,1%,1
2017-06-29,GOOGL,46.338245,2%,1
2017-06-30,GOOGL,46.448936,1%,1
2017-07-03,GOOGL,45.918999,1%,1
2017-07-20,GOOGL,49.057283,1%,1
2017-07-26,GOOGL,47.865544,1%,1
2017-07-27,GOOGL,47.688402,1%,1
2017-07-27,GOOGL,47.206701,2%,1
2017-07-27,GOOGL,46.725,3%,1
2017-07-31,GOOGL,47.236702,1%,1
2017-08-02,GOOGL,46.664449,1%,1
2017-08-03,GOOGL,46.700373,1%,1
2017-08-10,GOOGL,46.006583,1%,1
2017-08-17,GOOGL,46.397757,1%,1
2017-08-24,GOOGL,46.435156,1%,1
2017-09-05,GOOGL,46.590155,1%,1
2017-09-06,GOOGL,46.443028,1%,1
2017-09-08,GOOGL,46.729897,1%,1
2017-09-18,GOOGL,46.007076,1%,1
2017-09-25,GOOGL,46.225546,1%,1
2017-10-02,GOOGL,48.006763,1%,1
2017-10-10,GOOGL,48.973639,1%,1
2017-10-23,GOOGL,49.459781,1%,1
2017-10-23,GOOGL,48.960187,2%,1
2017-11-02,GOOGL,51.172607,1%,1
2017-11-09,GOOGL,51.566736,1%,1
2017-11-17,GOOGL,51.655308,1%,1
2017-11-28,GOOGL,52.845574,1%,1
2017-11-29,GOOGL,51.969233,1%,1
2017-11-29,GOOGL,51.444291,2%,1
2017-12-01,GOOGL,50.701221,1%,1
2017-12-04,GOOGL,50.572798,1%,1
2017-12-20,GOOGL,53.186562,1%,1
2018-01-16,GOOGL,56.108839,1%,1
2018-01-17,GOOGL,55.914479,1%,1
2018-01-18,GOOGL,56.061605,1%,1
2018-01-24,GOOGL,58.306826,1%,1
2018-01-26,GOOGL,58.432298,1%,1
2018-02-02,GOOGL,55.474588,1%,1
2018-02-05,GOOGL,54.155405,1%,1
2018-02-05,GOOGL,53.60838,2%,1
2018-02-05,GOOGL,53.061356,3%,1
2018-02-07,GOOGL,53.385841,1%,1
2018-02-07,GOOGL,52.84659,2%,1
2018-02-08,GOOGL,52.150799,1%,1
2018-02-08,GOOGL,51.624024,2%,1
2018-02-08,GOOGL,51.097248,3%,1
2018-02-08,GOOGL,50.570472,4%,1
2018-02-08,GOOGL,50.043696,5%,1
2018-02-09,GOOGL,50.478324,1%,1
2018-02-09,GOOGL,49.968442,2%,1
2018-02-12,GOOGL,51.993347,1%,1
2018-02-15,GOOGL,53.311057,1%,1
2018-02-22,GOOGL,55.068647,1%,1
2018-02-27,GOOGL,56.275647,1%,1
2018-02-27,GOOGL,55.707206,2%,1
2018-02-28,GOOGL,55.207902,1%,1
2018-03-01,GOOGL,54.59481,1%,1
2018-03-01,GOOGL,54.043347,2%,1
2018-03-01,GOOGL,53.491885,3%,1
2018-03-13,GOOGL,57.659776,1%,1
2018-03-13,GOOGL,57.077354,2%,1
2018-03-13,GOOGL,56.494932,3%,1
2018-03-15,GOOGL,56.564484,1%,1
2018-03-16,GOOGL,56.848878,1%,1
2018-03-16,GOOGL,56.274647,2%,1
