Date,Date_add,Weekday,Symbol,Strategy,Buy_Level,Buy_Price,Buy Price,Executed,Executed_Price,Shares_Purchased,Shares Purchased,Dollars_Invested,Dollars Invested,Cumulative Shares,Cumulative Invested,Cumulative Value,Close,Previous_Close
2020-10-15,2020-10-15,Thursday,QQQJ,Buy_on_Dip,1,25.4485,25.4485,True,25.4485,1,1,25.4485,25.4485,1,25.4485,25.6285,25.6285,25.7056
2020-10-19,2020-10-19,Monday,QQQJ,Buy_on_Dip,1,25.3531,25.3531,True,25.3531,1,1,25.3531,25.3531,2,50.8016,51.0065,25.5032,25.6092
2020-10-26,2020-10-26,Monday,QQQJ,Buy_on_Dip,1,25.2291,25.2291,True,25.2291,1,1,25.2291,25.2291,3,76.0307,75.0934,25.0311,25.484
2020-10-26,2020-10-26,Monday,QQQJ,Buy_on_Dip,2,24.9743,24.9743,True,24.9743,1,1,24.9743,24.9743,4,101.005,100.1245,25.0311,25.484
2020-10-28,2020-10-28,Wednesday,QQQJ,Buy_on_Dip,1,24.7808,24.7808,True,24.7808,1,1,24.7808,24.7808,5,125.7858,121.4463,24.2893,25.0311
2020-10-28,2020-10-28,Wednesday,QQQJ,Buy_on_Dip,2,24.5305,24.5305,True,24.5305,1,1,24.5305,24.5305,6,150.3163,145.7355,24.2893,25.0311
2020-10-28,2020-10-28,Wednesday,QQQJ,Buy_on_Dip,3,24.2802,24.2802,True,24.2802,1,1,24.2802,24.2802,7,174.5965,170.0248,24.2893,25.0311
2020-10-30,2020-10-30,Friday,QQQJ,Buy_on_Dip,1,24.2181,24.2181,True,24.2181,1,1,24.2181,24.2181,8,198.8146,192.233,24.0291,24.4627
2020-10-30,2020-10-30,Friday,QQQJ,Buy_on_Dip,2,23.9734,23.9734,True,23.9734,1,1,23.9734,23.9734,9,222.788,216.2621,24.0291,24.4627
2020-11-10,2020-11-10,Tuesday,QQQJ,Buy_on_Dip,1,25.9731,25.9731,True,25.9731,1,1,25.9731,25.9731,10,248.7611,259.4644,25.9464,26.2355
2020-11-10,2020-11-10,Tuesday,QQQJ,Buy_on_Dip,2,25.7108,25.7108,True,25.7108,1,1,25.7108,25.7108,11,274.4719,285.4108,25.9464,26.2355
2020-11-12,2020-11-12,Thursday,QQQJ,Buy_on_Dip,1,26.0685,26.0685,True,26.0685,1,1,26.0685,26.0685,12,300.5404,312.9758,26.0813,26.3318
2020-11-18,2020-11-18,Wednesday,QQQJ,Buy_on_Dip,1,26.6027,26.6027,True,26.6027,1,1,26.6027,26.6027,13,327.1431,345.8208,26.6016,26.8714
2020-11-30,2020-11-30,Monday,QQQJ,Buy_on_Dip,1,27.5851,27.5851,True,27.5851,1,1,27.5851,27.5851,14,354.7282,392.1159,28.0083,27.8638
2020-12-02,2020-12-02,Wednesday,QQQJ,Buy_on_Dip,1,27.919,27.919,True,27.919,1,1,27.919,27.919,15,382.6472,421.2804,28.0854,28.201
2020-12-09,2020-12-09,Wednesday,QQQJ,Buy_on_Dip,1,28.6248,28.6248,True,28.6248,1,1,28.6248,28.6248,16,411.272,455.9944,28.4996,28.9139
2020-12-09,2020-12-09,Wednesday,QQQJ,Buy_on_Dip,2,28.3357,28.3357,True,28.3357,1,1,28.3357,28.3357,17,439.6077,484.494,28.4996,28.9139
2020-12-11,2020-12-11,Friday,QQQJ,Buy_on_Dip,1,28.5199,28.5199,True,28.5199,1,1,28.5199,28.5199,18,468.1276,518.8902,28.8272,28.808
2020-12-21,2020-12-21,Monday,QQQJ,Buy_on_Dip,1,29.5691,29.5691,True,29.5691,1,1,29.5691,29.5691,19,497.6967,567.2864,29.8572,29.8678
2020-12-28,2020-12-28,Monday,QQQJ,Buy_on_Dip,1,29.8355,29.8355,True,29.8355,1,1,29.8355,29.8355,20,527.5322,594.4434,29.7222,30.1369
2020-12-29,2020-12-29,Tuesday,QQQJ,Buy_on_Dip,1,29.4249,29.4249,True,29.4249,1,1,29.4249,29.4249,21,556.9571,619.1025,29.4811,29.7222
2021-01-04,2021-01-04,Monday,QQQJ,Buy_on_Dip,1,29.4727,29.4727,True,29.4727,1,1,29.4727,29.4727,22,586.4298,645.6133,29.3461,29.7704
2021-01-04,2021-01-04,Monday,QQQJ,Buy_on_Dip,2,29.175,29.175,True,29.175,1,1,29.175,29.175,23,615.6048,674.9594,29.3461,29.7704
2021-01-11,2021-01-11,Monday,QQQJ,Buy_on_Dip,1,30.8093,30.8093,True,30.8093,1,1,30.8093,30.8093,24,646.4141,747.1238,31.1302,31.1205
2021-01-15,2021-01-15,Friday,QQQJ,Buy_on_Dip,1,31.2199,31.2199,True,31.2199,1,1,31.2199,31.2199,25,677.634,778.7361,31.1494,31.5352
2021-01-25,2021-01-25,Monday,QQQJ,Buy_on_Dip,1,31.5445,31.5445,True,31.5445,1,1,31.5445,31.5445,26,709.1785,824.1777,31.6991,31.8631
2021-01-25,2021-01-25,Monday,QQQJ,Buy_on_Dip,2,31.2258,31.2258,True,31.2258,1,1,31.2258,31.2258,27,740.4043,855.8768,31.6991,31.8631
2021-01-26,2021-01-26,Tuesday,QQQJ,Buy_on_Dip,1,31.3822,31.3822,True,31.3822,1,1,31.3822,31.3822,28,771.7865,874.3449,31.2266,31.6991
2021-01-27,2021-01-27,Wednesday,QQQJ,Buy_on_Dip,1,30.9143,30.9143,True,30.9143,1,1,30.9143,30.9143,29,802.7008,879.562,30.3297,31.2266
2021-01-27,2021-01-27,Wednesday,QQQJ,Buy_on_Dip,2,30.6021,30.6021,True,30.6021,1,1,30.6021,30.6021,30,833.3029,909.8918,30.3297,31.2266
2021-01-27,2021-01-27,Wednesday,QQQJ,Buy_on_Dip,3,30.2898,30.2898,True,30.2898,1,1,30.2898,30.2898,31,863.5927,940.2215,30.3297,31.2266
2021-01-29,2021-01-29,Friday,QQQJ,Buy_on_Dip,1,30.5229,30.5229,True,30.5229,1,1,30.5229,30.5229,32,894.1156,967.1566,30.2236,30.8312
2021-01-29,2021-01-29,Friday,QQQJ,Buy_on_Dip,2,30.2146,30.2146,True,30.2146,1,1,30.2146,30.2146,33,924.3302,997.3803,30.2236,30.8312
2021-02-10,2021-02-10,Wednesday,QQQJ,Buy_on_Dip,1,32.6615,32.6615,True,32.6615,1,1,32.6615,32.6615,34,956.9917,1122.6917,33.0203,32.9914
2021-02-16,2021-02-16,Tuesday,QQQJ,Buy_on_Dip,1,33.2725,33.2725,True,33.2725,1,1,33.2725,33.2725,35,990.2642,1166.5132,33.3289,33.6086
2021-02-17,2021-02-17,Wednesday,QQQJ,Buy_on_Dip,1,32.9957,32.9957,True,32.9957,1,1,32.9957,32.9957,36,1023.2599,1190.121,33.0589,33.3289
2021-02-17,2021-02-17,Wednesday,QQQJ,Buy_on_Dip,2,32.6624,32.6624,True,32.6624,1,1,32.6624,32.6624,37,1055.9223,1223.18,33.0589,33.3289
2021-02-18,2021-02-18,Thursday,QQQJ,Buy_on_Dip,1,32.7283,32.7283,True,32.7283,1,1,32.7283,32.7283,38,1088.6506,1248.9095,32.866,33.0589
2021-02-18,2021-02-18,Thursday,QQQJ,Buy_on_Dip,2,32.3977,32.3977,True,32.3977,1,1,32.3977,32.3977,39,1121.0483,1281.7755,32.866,33.0589
2021-02-22,2021-02-22,Monday,QQQJ,Buy_on_Dip,1,32.9384,32.9384,True,32.9384,1,1,32.9384,32.9384,40,1153.9867,1292.6538,32.3163,33.2711
2021-02-22,2021-02-22,Monday,QQQJ,Buy_on_Dip,2,32.6057,32.6057,True,32.6057,1,1,32.6057,32.6057,41,1186.5924,1324.9702,32.3163,33.2711
2021-02-23,2021-02-23,Tuesday,QQQJ,Buy_on_Dip,1,31.9932,31.9932,True,31.9932,1,1,31.9932,31.9932,42,1218.5856,1345.5405,32.0367,32.3163
2021-02-23,2021-02-23,Tuesday,QQQJ,Buy_on_Dip,2,31.67,31.67,True,31.67,1,1,31.67,31.67,43,1250.2556,1377.5772,32.0367,32.3163
2021-02-23,2021-02-23,Tuesday,QQQJ,Buy_on_Dip,3,31.3469,31.3469,True,31.3469,1,1,31.3469,31.3469,44,1281.6025,1409.6138,32.0367,32.3163
2021-02-23,2021-02-23,Tuesday,QQQJ,Buy_on_Dip,4,31.0237,31.0237,True,31.0237,1,1,31.0237,31.0237,45,1312.6262,1441.6505,32.0367,32.3163
2021-02-23,2021-02-23,Tuesday,QQQJ,Buy_on_Dip,5,30.7005,30.7005,True,30.7005,1,1,30.7005,30.7005,46,1343.3267,1473.6872,32.0367,32.3163
2021-02-25,2021-02-25,Thursday,QQQJ,Buy_on_Dip,1,32.2032,32.2032,True,32.2032,1,1,32.2032,32.2032,47,1375.5299,1474.9025,31.3809,32.5285
2021-02-25,2021-02-25,Thursday,QQQJ,Buy_on_Dip,2,31.8779,31.8779,True,31.8779,1,1,31.8779,31.8779,48,1407.4078,1506.2834,31.3809,32.5285
2021-02-25,2021-02-25,Thursday,QQQJ,Buy_on_Dip,3,31.5527,31.5527,True,31.5527,1,1,31.5527,31.5527,49,1438.9605,1537.6644,31.3809,32.5285
2021-03-02,2021-03-02,Tuesday,QQQJ,Buy_on_Dip,1,32.5851,32.5851,True,32.5851,1,1,32.5851,32.5851,50,1471.5456,1620.1569,32.4031,32.9143
2021-03-03,2021-03-03,Wednesday,QQQJ,Buy_on_Dip,1,32.0791,32.0791,True,32.0791,1,1,32.0791,32.0791,51,1503.6247,1601.4096,31.4002,32.4031
2021-03-03,2021-03-03,Wednesday,QQQJ,Buy_on_Dip,2,31.7551,31.7551,True,31.7551,1,1,31.7551,31.7551,52,1535.3798,1632.8098,31.4002,32.4031
2021-03-03,2021-03-03,Wednesday,QQQJ,Buy_on_Dip,3,31.431,31.431,True,31.431,1,1,31.431,31.431,53,1566.8108,1664.21,31.4002,32.4031
2021-03-04,2021-03-04,Thursday,QQQJ,Buy_on_Dip,1,31.0862,31.0862,True,31.0862,1,1,31.0862,31.0862,54,1597.897,1629.9935,30.1851,31.4002
