Date,Open,High,Low,Close,Capital Gains,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2015-08-31 00:00:00-04:00,3.8664561554260786,3.9302655844479326,3.7567836707697015,3.7850987911224365,0.0,2015-08-31,TQQQ,36,Monday,3.834651050441537,2015,8,36
2015-09-01 00:00:00-04:00,3.5007478829261935,3.6742297825929096,3.3830988868433973,3.4417238235473633,0.0,2015-09-01,TQQQ,36,Tuesday,3.499950093977466,2015,9,36
2015-09-02 00:00:00-04:00,3.616402252413529,3.7216880321502686,3.4971585887960392,3.7216880321502686,0.0,2015-09-02,TQQQ,36,Wednesday,3.6392342263775266,2015,9,36
2015-09-03 00:00:00-04:00,3.767152587782862,3.8397363300227894,3.6339510262385026,3.6602723598480225,0.0,2015-09-03,TQQQ,36,Thursday,3.725278075973044,2015,9,36
2015-09-04 00:00:00-04:00,3.513509723125383,3.6068309533597267,3.4732302789290297,3.537837266921997,0.0,2015-09-04,TQQQ,36,Friday,3.5328520555840344,2015,9,36
2015-09-08 00:00:00-04:00,3.738438105943048,3.846515923388134,3.6941701727476906,3.8381409645080566,0.0,2015-09-08,TQQQ,37,Tuesday,3.779316291646732,2015,9,37
2015-09-09 00:00:00-04:00,3.969747802826194,3.971741362495479,3.6738308432212485,3.7045400142669678,0.0,2015-09-09,TQQQ,37,Wednesday,3.8299650057024723,2015,9,37
2015-09-10 00:00:00-04:00,3.6893845487041284,3.897562976458569,3.676223768745921,3.822986364364624,0.0,2015-09-10,TQQQ,37,Thursday,3.7715394145683105,2015,9,37
2015-09-11 00:00:00-04:00,3.7719384459243153,3.8848018646240234,3.738837502478907,3.8848018646240234,0.0,2015-09-11,TQQQ,37,Friday,3.820094919412817,2015,9,37
2015-09-14 00:00:00-04:00,3.928272181619204,3.9294684087856893,3.8078311378781415,3.8501052856445312,0.0,2015-09-14,TQQQ,38,Monday,3.8789192534818913,2015,9,38
2015-09-15 00:00:00-04:00,3.8788188553948606,4.0235869715411,3.8365451688930894,3.984503984451294,0.0,2015-09-15,TQQQ,38,Tuesday,3.930863745070086,2015,9,38
2015-09-16 00:00:00-04:00,3.9924793834195107,4.06586090205138,3.9482116832480942,4.051104545593262,0.0,2015-09-16,TQQQ,38,Wednesday,4.0144141285780615,2015,9,38
2015-09-17 00:00:00-04:00,4.0467183613359925,4.241336880601402,4.008033355211854,4.062271595001221,0.0,2015-09-17,TQQQ,38,Thursday,4.089590048037618,2015,9,38
2015-09-18 00:00:00-04:00,3.876027427904275,4.0287720792540895,3.8672544869703267,3.8903844356536865,0.0,2015-09-18,TQQQ,38,Friday,3.915609607445594,2015,9,38
2015-09-21 00:00:00-04:00,3.949808273612278,4.018402619958059,3.8185993480825613,3.9234867095947266,0.0,2015-09-21,TQQQ,39,Monday,3.927574237811906,2015,9,39
2015-09-22 00:00:00-04:00,3.742027729523297,3.784700772261817,3.640331304260953,3.7504026889801025,0.0,2015-09-22,TQQQ,39,Tuesday,3.7293656237565425,2015,9,39
2015-09-23 00:00:00-04:00,3.7767231763684705,3.806235659718506,3.696961632139981,3.7563838958740234,0.0,2015-09-23,TQQQ,39,Wednesday,3.7590760910252454,2015,9,39
2015-09-24 00:00:00-04:00,3.6455159290186447,3.7559864336987445,3.549402660333927,3.7129151821136475,0.0,2015-09-24,TQQQ,39,Thursday,3.665955051291241,2015,9,39
2015-09-25 00:00:00-04:00,3.838937942527009,3.8441231147537245,3.5505990542628414,3.622783899307251,0.0,2015-09-25,TQQQ,39,Friday,3.7141110027127064,2015,9,39
2015-09-28 00:00:00-04:00,3.5725336444624323,3.5789148151311734,3.2786113964440298,3.310515880584717,0.0,2015-09-28,TQQQ,40,Monday,3.435143934155588,2015,9,40
2015-09-29 00:00:00-04:00,3.334444624218631,3.4357416894454715,3.1872838205642555,3.261462450027466,0.0,2015-09-29,TQQQ,40,Tuesday,3.304733146063956,2015,9,40
2015-09-30 00:00:00-04:00,3.3970579473869953,3.4935696514420127,3.357974044677288,3.4772186279296875,0.0,2015-09-30,TQQQ,40,Wednesday,3.431455067858996,2015,9,40
2015-10-01 00:00:00-04:00,3.499152728003783,3.5282660949385374,3.3611653456601234,3.5258731842041016,0.0,2015-10-01,TQQQ,40,Thursday,3.4786143382016363,2015,10,40
2015-10-02 00:00:00-04:00,3.3842954590150662,3.7133131481662147,3.349998289538968,3.7089266777038574,0.0,2015-10-02,TQQQ,40,Friday,3.5391333936060265,2015,10,40
2015-10-05 00:00:00-04:00,3.795468375916543,3.9019503870184455,3.7711408319070583,3.8780221939086914,0.0,2015-10-05,TQQQ,41,Monday,3.8366454471876845,2015,10,41
2015-10-06 00:00:00-04:00,3.849705687840259,3.883604874064138,3.7260755496522084,3.822587251663208,0.0,2015-10-06,TQQQ,41,Tuesday,3.8204933408049535,2015,10,41
2015-10-07 00:00:00-04:00,3.890783496712012,3.911122551475026,3.739236224800233,3.8840041160583496,0.0,2015-10-07,TQQQ,41,Wednesday,3.856286597261405,2015,10,41
2015-10-08 00:00:00-04:00,3.842527291901579,3.952200455064637,3.729265675782343,3.931462049484253,0.0,2015-10-08,TQQQ,41,Thursday,3.863863868058203,2015,10,41
2015-10-09 00:00:00-04:00,3.9366469679999185,4.0080335667570335,3.905540042626618,3.9793190956115723,0.0,2015-10-09,TQQQ,41,Friday,3.9573849182487857,2015,10,41
2015-10-12 00:00:00-04:00,4.009629523459185,4.036349068202164,3.965361813646807,4.012819766998291,0.0,2015-10-12,TQQQ,42,Monday,4.006040043076611,2015,10,42
2015-10-13 00:00:00-04:00,3.944223315921084,4.066658359142568,3.9242831565308363,3.934253692626953,0.0,2015-10-13,TQQQ,42,Tuesday,3.9673546310553602,2015,10,42
2015-10-14 00:00:00-04:00,3.9354511524192226,3.9948732042457746,3.8668554388207887,3.9175045490264893,0.0,2015-10-14,TQQQ,42,Wednesday,3.9286710861280687,2015,10,42
2015-10-15 00:00:00-04:00,3.959777439403271,4.109729827739598,3.9446230991659905,4.1089324951171875,0.0,2015-10-15,TQQQ,42,Thursday,4.030765715356512,2015,10,42
2015-10-16 00:00:00-04:00,4.136052119406226,4.167558401784183,4.0758318167257,4.159980773925781,0.0,2015-10-16,TQQQ,42,Friday,4.134855777960473,2015,10,42
2015-10-19 00:00:00-04:00,4.140836114736553,4.24133605425923,4.117704803185342,4.234556674957275,0.0,2015-10-19,TQQQ,43,Monday,4.183608411784601,2015,10,43
2015-10-20 00:00:00-04:00,4.209032817777345,4.237347933457107,4.124485452376886,4.164365768432617,0.0,2015-10-20,TQQQ,43,Tuesday,4.183807993010989,2015,10,43
2015-10-21 00:00:00-04:00,4.229771433077819,4.2417355284941625,4.085401760754311,4.097365856170654,0.0,2015-10-21,TQQQ,43,Wednesday,4.163568644624237,2015,10,43
2015-10-22 00:00:00-04:00,4.199861147201817,4.350610863575269,4.164765733654014,4.340241432189941,0.0,2015-10-22,TQQQ,43,Thursday,4.26386979415526,2015,10,43
2015-10-23 00:00:00-04:00,4.690397327687906,4.758194801058416,4.620206486851292,4.701165199279785,0.0,2015-10-23,TQQQ,43,Friday,4.69249095371935,2015,10,43
