Date,Open,High,Low,Close,Capital Gains,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2020-06-05 00:00:00-04:00,20.368883117176406,20.45874599084654,20.15920434823897,20.39883804321289,0.0,2020-06-05,FBCG,23,Friday,20.346417874868703,2020,6,23
2020-06-08 00:00:00-04:00,20.6384735565786,20.6384735565786,20.3289469113541,20.568580627441406,0.0,2020-06-08,FBCG,24,Monday,20.543618662988177,2020,6,24
2020-06-09 00:00:00-04:00,20.47871768825786,20.758291308459828,20.418809735514397,20.658443450927734,0.0,2020-06-09,FBCG,24,Tuesday,20.578565545789957,2020,6,24
2020-06-10 00:00:00-04:00,21.966444644993945,21.966444644993945,20.718351199255654,20.977954864501953,0.0,2020-06-10,FBCG,24,Wednesday,21.407298838436375,2020,6,24
2020-06-11 00:00:00-04:00,20.468735279458375,20.548613194615257,19.742844749275697,19.76980209350586,0.0,2020-06-11,FBCG,24,Thursday,20.132498829213795,2020,6,24
2020-06-12 00:00:00-04:00,20.368883362398265,20.368883362398265,19.610042366958805,19.969493865966797,0.0,2020-06-12,FBCG,24,Friday,20.079325739430534,2020,6,24
2020-06-15 00:00:00-04:00,19.769799873956913,20.3389320980481,19.620029037907447,20.244075775146484,0.0,2020-06-15,FBCG,25,Monday,19.993209196264736,2020,6,25
2020-06-16 00:00:00-04:00,22.675361072085657,22.675361072085657,20.488702700886034,20.598533630371094,0.0,2020-06-16,FBCG,25,Tuesday,21.60948961885711,2020,6,25
2020-06-17 00:00:00-04:00,20.758293141960166,20.888094035109066,20.65844527560889,20.76827621459961,0.0,2020-06-17,FBCG,25,Wednesday,20.76827716681943,2020,6,25
2020-06-18 00:00:00-04:00,20.818201065063477,20.818201065063477,20.708368221817402,20.818201065063477,0.0,2020-06-18,FBCG,25,Thursday,20.79074285425196,2020,6,25
2020-06-19 00:00:00-04:00,21.1277277121003,21.1277277121003,20.668430194395338,20.848154067993164,0.0,2020-06-19,FBCG,25,Friday,20.943009921647274,2020,6,25
2020-06-22 00:00:00-04:00,20.788245580150765,21.07780419392681,20.768275626558015,21.063825607299805,0.0,2020-06-22,FBCG,26,Monday,20.92453775198385,2020,6,26
2020-06-23 00:00:00-04:00,21.267511394431587,21.437252177959177,21.18663556440919,21.22757339477539,0.0,2020-06-23,FBCG,26,Tuesday,21.279743132893834,2020,6,26
2020-06-24 00:00:00-04:00,21.22757178425634,21.28747973141519,20.56857865219109,20.68839454650879,0.0,2020-06-24,FBCG,26,Wednesday,20.943006178592853,2020,6,26
2020-06-25 00:00:00-04:00,20.718351243798043,20.908061981201172,20.478717530233837,20.908061981201172,0.0,2020-06-25,FBCG,26,Thursday,20.753298184108555,2020,6,26
