Date,Open,High,Low,Close,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2015-08-31 00:00:00-04:00,37.95713519148654,38.27954334198001,37.55629975342858,37.922279357910156,2015-08-31,MSFT,36,Monday,37.92881441120132,2015,8,36
2015-09-01 00:00:00-04:00,36.745921100561915,37.111900716951254,36.301520842127026,36.440940856933594,2015-09-01,MSFT,36,Tuesday,36.65007087914345,2015,9,36
2015-09-02 00:00:00-04:00,36.911502530163084,37.800306801528244,36.49324228317424,37.78287887573242,2015-09-02,MSFT,36,Wednesday,37.2469826226495,2015,9,36
2015-09-03 00:00:00-04:00,37.82642985234805,38.32311387787019,37.71315004813067,37.90485382080078,2015-09-03,MSFT,36,Thursday,37.94188689978742,2015,9,36
2015-09-04 00:00:00-04:00,37.30360936843082,37.50402545820592,36.77206945361886,37.12933349609375,2015-09-04,MSFT,36,Friday,37.17725944408734,2015,9,36
2015-09-08 00:00:00-04:00,37.7305817609892,38.34054565207944,37.64344548684879,38.244693756103516,2015-09-08,MSFT,37,Tuesday,37.98981666400523,2015,9,37
2015-09-09 00:00:00-04:00,38.52352305520521,38.68908658344852,37.39073518780531,37.530155181884766,2015-09-09,MSFT,37,Wednesday,38.033375002085954,2015,9,37
2015-09-10 00:00:00-04:00,37.573738563431675,38.15756231097244,37.25133031946701,37.72187423706055,2015-09-10,MSFT,37,Thursday,37.67612635773292,2015,9,37
2015-09-11 00:00:00-04:00,37.59115273941088,37.98327252735337,37.41687690876588,37.887420654296875,2015-09-11,MSFT,37,Friday,37.71968070745675,2015,9,37
2015-09-14 00:00:00-04:00,37.84386831834806,37.85258061769984,37.3471841543865,37.504032135009766,2015-09-14,MSFT,38,Monday,37.636916306361044,2015,9,38
2015-09-15 00:00:00-04:00,37.63473220692007,38.59324790228935,37.538883629015544,38.3231201171875,2015-09-15,MSFT,38,Tuesday,38.02249596385312,2015,9,38
2015-09-16 00:00:00-04:00,38.31441064025244,38.671674731225266,38.20113080925045,38.60196304321289,2015-09-16,MSFT,38,Wednesday,38.447294805985265,2015,9,38
2015-09-17 00:00:00-04:00,38.59325504833293,39.21193139027741,38.41026683294709,38.55839920043945,2015-09-17,MSFT,38,Thursday,38.693463117999215,2015,9,38
2015-09-18 00:00:00-04:00,37.90484856976487,38.33182418864337,37.756716274339375,37.887420654296875,2015-09-18,MSFT,38,Friday,37.97020242176112,2015,9,38
2015-09-21 00:00:00-04:00,38.009421831467066,38.75009345788917,37.991993911829816,38.436397552490234,2015-09-21,MSFT,39,Monday,38.29697668841907,2015,9,39
2015-09-22 00:00:00-04:00,37.800279311511524,38.384099442925695,37.73928327760361,38.253395080566406,2015-09-22,MSFT,39,Tuesday,38.04426427815181,2015,9,39
2015-09-23 00:00:00-04:00,38.27955198115846,38.48868038174375,37.91357229408021,38.22726821899414,2015-09-23,MSFT,39,Wednesday,38.22726821899414,2015,9,39
2015-09-24 00:00:00-04:00,37.86129468813832,38.45383074084753,37.70444671394846,38.26212692260742,2015-09-24,MSFT,39,Thursday,38.07042476638543,2015,9,39
2015-09-25 00:00:00-04:00,38.758812988880315,38.97665703894644,38.13142106099823,38.28826904296875,2015-09-25,MSFT,39,Friday,38.538790032948434,2015,9,39
2015-09-28 00:00:00-04:00,38.192418154654085,38.41897449051233,37.652162549697266,37.72187423706055,2015-09-28,MSFT,40,Monday,37.996357357981054,2015,9,40
2015-09-29 00:00:00-04:00,37.79157733884282,37.9658532089512,37.5127372762837,37.85257339477539,2015-09-29,MSFT,40,Tuesday,37.78068530471328,2015,9,40
2015-09-30 00:00:00-04:00,38.2359838182009,38.60196018102137,38.04428001441723,38.56710433959961,2015-09-30,MSFT,40,Wednesday,38.36233208830978,2015,9,40
2015-10-01 00:00:00-04:00,38.99407768471395,38.99407768471395,38.12270164706671,38.87208557128906,2015-10-01,MSFT,40,Thursday,38.74573564694592,2015,10,40
2015-10-02 00:00:00-04:00,38.57581850872649,39.7086067199707,38.2708348938296,39.7086067199707,2015-10-02,MSFT,40,Friday,39.06596671062437,2015,10,40
2015-10-05 00:00:00-04:00,39.86545887011173,40.85882714945561,39.821890727410654,40.63227081298828,2015-10-05,MSFT,41,Monday,40.294611889991565,2015,10,41
2015-10-06 00:00:00-04:00,40.37085530764976,41.11152364467246,40.27500340718039,40.73683166503906,2015-10-06,MSFT,41,Tuesday,40.62355350613542,2015,10,41
2015-10-07 00:00:00-04:00,41.041815317284495,41.25965935468842,40.03973473964818,40.78040313720703,2015-10-07,MSFT,41,Wednesday,40.78040313720703,2015,10,41
2015-10-08 00:00:00-04:00,40.57127372095271,41.407794006159286,40.51898995661375,41.346797943115234,2015-10-08,MSFT,41,Thursday,40.96121390671024,2015,10,41
2015-10-09 00:00:00-04:00,41.346793651043804,41.42521762739325,40.88496209074783,41.0505256652832,2015-10-09,MSFT,41,Friday,41.17687475861702,2015,10,41
2015-10-12 00:00:00-04:00,40.9372534736015,41.01567746455623,40.51899329652177,40.954681396484375,2015-10-12,MSFT,42,Monday,40.85665140779096,2015,10,42
2015-10-13 00:00:00-04:00,40.571269505003436,41.06795358048435,40.571269505003436,40.858821868896484,2015-10-13,MSFT,42,Tuesday,40.767328614846924,2015,10,42
2015-10-14 00:00:00-04:00,40.64968300097437,41.041799457547334,40.545115510122315,40.67582321166992,2015-10-14,MSFT,42,Wednesday,40.728105295078485,2015,10,42
2015-10-15 00:00:00-04:00,40.96339416503906,40.98082208812153,40.54513398316923,40.96339416503906,2015-10-15,MSFT,42,Thursday,40.86318610034222,2015,10,42
2015-10-16 00:00:00-04:00,40.97209460191718,41.42521046200041,40.8675304262165,41.39906692504883,2015-10-16,MSFT,42,Friday,41.16597560379573,2015,10,42
2015-10-19 00:00:00-04:00,41.32063918229621,41.72147457987871,40.972090853833706,41.49491500854492,2015-10-19,MSFT,43,Monday,41.377279906138384,2015,10,43
2015-10-20 00:00:00-04:00,41.33807755508429,41.66048907862069,40.97210121900826,41.625633239746094,2015-10-20,MSFT,43,Tuesday,41.39907527311483,2015,10,43
2015-10-21 00:00:00-04:00,41.75632893084209,41.817328298153974,41.05051662320017,41.12894058227539,2015-10-21,MSFT,43,Wednesday,41.43827860861791,2015,10,43
2015-10-22 00:00:00-04:00,41.416500111454596,42.65385575682052,41.03309586907809,41.85218811035156,2015-10-22,MSFT,43,Thursday,41.73890996192619,2015,10,43
2015-10-23 00:00:00-04:00,45.5729684562027,47.11530452132387,45.529400316878906,46.06965255737305,2015-10-23,MSFT,43,Friday,46.07183146294463,2015,10,43
2015-10-26 00:00:00-04:00,45.77338034443746,47.333144186572106,45.747240128055694,47.27214813232422,2015-10-26,MSFT,44,Monday,46.53147819784737,2015,10,44
2015-10-27 00:00:00-04:00,47.04557982192293,47.3767002249978,46.688315885105986,46.78416442871094,2015-10-27,MSFT,44,Tuesday,46.97369009018441,2015,10,44
2015-10-28 00:00:00-04:00,46.65346486304428,47.036869049072266,46.06092900570594,47.036869049072266,2015-10-28,MSFT,44,Wednesday,46.69703299172369,2015,10,44
2015-10-29 00:00:00-04:00,46.65347193918373,46.906171777501605,46.37463188450044,46.49662399291992,2015-10-29,MSFT,44,Thursday,46.60772489852643,2015,10,44
2015-10-30 00:00:00-04:00,46.461771988531346,47.04559568646897,45.851808072071535,45.86923599243164,2015-10-30,MSFT,44,Friday,46.30710293487587,2015,10,44
2015-11-02 00:00:00-05:00,46.05221989673923,46.49662351459351,45.851803817249596,46.392059326171875,2015-11-02,MSFT,45,Monday,46.19817663868855,2015,11,45
2015-11-03 00:00:00-05:00,46.12194046668798,47.394148863952665,46.09580024555014,47.185020446777344,2015-11-03,MSFT,45,Tuesday,46.69922750574203,2015,11,45
2015-11-04 00:00:00-05:00,47.21115113901867,47.82111499340067,47.106586951535796,47.402854919433594,2015-11-04,MSFT,45,Wednesday,47.38542700084718,2015,11,45
