Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2016-03-23,ALLY,14.079483,1%,1
2016-03-23,ALLY,13.937266,2%,1
2016-03-28,ALLY,14.087159,1%,1
2016-03-29,ALLY,13.895241,1%,1
2016-04-01,ALLY,14.256055,1%,1
2016-04-04,ALLY,14.294436,1%,1
2016-04-04,ALLY,14.150048,2%,1
2016-04-04,ALLY,14.00566,3%,1
2016-04-05,ALLY,13.872203,1%,1
2016-04-05,ALLY,13.73208,2%,1
2016-04-05,ALLY,13.591957,3%,1
2016-04-06,ALLY,13.419269,1%,1
2016-04-08,ALLY,13.204313,1%,1
2016-04-12,ALLY,13.188965,1%,1
2016-04-14,ALLY,13.549772,1%,1
2016-04-26,ALLY,14.064127,1%,1
2016-04-27,ALLY,14.064131,1%,1
2016-04-27,ALLY,13.922069,2%,1
2016-04-27,ALLY,13.780007,3%,1
2016-05-02,ALLY,13.734023,1%,1
2016-05-03,ALLY,13.403911,1%,1
2016-05-03,ALLY,13.268518,2%,1
2016-05-04,ALLY,13.050775,1%,1
2016-05-04,ALLY,12.918949,2%,1
2016-05-05,ALLY,13.096837,1%,1
2016-05-11,ALLY,13.142903,1%,1
2016-05-12,ALLY,13.15825,1%,1
2016-05-12,ALLY,13.025338,2%,1
2016-05-19,ALLY,12.897236,1%,1
2016-05-24,ALLY,12.835826,1%,1
2016-06-03,ALLY,14.025746,1%,1
2016-06-03,ALLY,13.884072,2%,1
2016-06-03,ALLY,13.742398,3%,1
2016-06-03,ALLY,13.600723,4%,1
2016-06-08,ALLY,14.033423,1%,1
2016-06-08,ALLY,13.891672,2%,1
2016-06-09,ALLY,13.787758,1%,1
2016-06-09,ALLY,13.648488,2%,1
2016-06-13,ALLY,13.39624,1%,1
2016-06-13,ALLY,13.260925,2%,1
2016-06-14,ALLY,12.997039,1%,1
2016-06-14,ALLY,12.865756,2%,1
2016-06-14,ALLY,12.734472,3%,1
2016-06-14,ALLY,12.603189,4%,1
2016-06-14,ALLY,12.471906,5%,1
2016-06-15,ALLY,12.359854,1%,1
2016-06-16,ALLY,12.536423,1%,1
2016-06-16,ALLY,12.409792,2%,1
2016-06-21,ALLY,12.766728,1%,1
2016-06-21,ALLY,12.637771,2%,1
2016-06-21,ALLY,12.508815,3%,1
2016-06-27,ALLY,11.999038,1%,1
2016-06-27,ALLY,11.877836,2%,1
2016-06-27,ALLY,11.756634,3%,1
2016-06-27,ALLY,11.635431,4%,1
2016-06-27,ALLY,11.514229,5%,1
2016-06-28,ALLY,11.676604,1%,1
2016-06-28,ALLY,11.558658,2%,1
2016-06-30,ALLY,12.682283,1%,1
2016-07-01,ALLY,13.089161,1%,1
2016-07-01,ALLY,12.956947,2%,1
2016-07-05,ALLY,12.705315,1%,1
2016-07-05,ALLY,12.576979,2%,1
2016-07-05,ALLY,12.448642,3%,1
2016-07-05,ALLY,12.320305,4%,1
2016-07-05,ALLY,12.191969,5%,1
2016-07-06,ALLY,12.014391,1%,1
2016-07-11,ALLY,12.858848,1%,1
2016-07-13,ALLY,13.204315,1%,1
2016-07-13,ALLY,13.070938,2%,1
2016-07-14,ALLY,13.350177,1%,1
2016-07-15,ALLY,13.28876,1%,1
2016-07-19,ALLY,13.457657,1%,1
2016-07-20,ALLY,13.365531,1%,1
2016-07-27,ALLY,13.826146,1%,1
2016-07-27,ALLY,13.686488,2%,1
2016-07-27,ALLY,13.54683,3%,1
2016-07-28,ALLY,13.480334,1%,1
2016-08-01,ALLY,13.935331,1%,1
2016-08-01,ALLY,13.79457,2%,1
2016-08-02,ALLY,13.649997,1%,1
2016-08-09,ALLY,14.374909,1%,1
2016-08-26,ALLY,15.300333,1%,1
2016-08-31,ALLY,15.416015,1%,1
2016-09-01,ALLY,15.469992,1%,1
2016-09-01,ALLY,15.313729,2%,1
2016-09-01,ALLY,15.157466,3%,1
2016-09-06,ALLY,15.300335,1%,1
2016-09-08,ALLY,15.46999,1%,1
2016-09-09,ALLY,15.323468,1%,1
2016-09-09,ALLY,15.168686,2%,1
2016-09-13,ALLY,15.053557,1%,1
2016-09-14,ALLY,14.945587,1%,1
2016-09-16,ALLY,14.937874,1%,1
2016-09-19,ALLY,14.868467,1%,1
2016-09-20,ALLY,14.876183,1%,1
2016-09-21,ALLY,14.845331,1%,1
2016-09-23,ALLY,14.891608,1%,1
2016-09-26,ALLY,14.606268,1%,1
2016-09-29,ALLY,14.961011,1%,1
2016-09-30,ALLY,15.014993,1%,1
2016-10-06,ALLY,15.369738,1%,1
2016-10-07,ALLY,15.331183,1%,1
2016-10-11,ALLY,15.277203,1%,1
2016-10-13,ALLY,14.930166,1%,1
2016-10-14,ALLY,15.076692,1%,1
2016-10-18,ALLY,15.068978,1%,1
2016-10-26,ALLY,14.575419,1%,1
2016-10-26,ALLY,14.428192,2%,1
2016-10-27,ALLY,14.498298,1%,1
2016-10-28,ALLY,14.444485,1%,1
2016-10-28,ALLY,14.298582,2%,1
2016-10-31,ALLY,14.297323,1%,1
2016-10-31,ALLY,14.152906,2%,1
2016-11-01,ALLY,14.1037,1%,1
2016-11-01,ALLY,13.961238,2%,1
2016-11-01,ALLY,13.818777,3%,1
2016-11-01,ALLY,13.676315,4%,1
2016-11-01,ALLY,13.533853,5%,1
2016-11-03,ALLY,13.700962,1%,1
2016-11-04,ALLY,13.46861,1%,1
2016-11-08,ALLY,13.205279,1%,1
2016-11-09,ALLY,13.158809,1%,1
2016-11-15,ALLY,14.97114,1%,1
2016-11-15,ALLY,14.819917,2%,1
2016-11-28,ALLY,15.257712,1%,1
2016-11-29,ALLY,15.087322,1%,1
2016-12-02,ALLY,15.249969,1%,1
2016-12-06,ALLY,15.304185,1%,1
2016-12-07,ALLY,15.180258,1%,1
2016-12-12,ALLY,15.71467,1%,1
2016-12-12,ALLY,15.555936,2%,1
2016-12-13,ALLY,15.606234,1%,1
2016-12-14,ALLY,15.350651,1%,1
2016-12-19,ALLY,15.404866,1%,1
2016-12-28,ALLY,15.412613,1%,1
2016-12-28,ALLY,15.25693,2%,1
2016-12-29,ALLY,15.064085,1%,1
2016-12-30,ALLY,14.878204,1%,1
2017-01-09,ALLY,15.397116,1%,1
2017-01-11,ALLY,15.598495,1%,1
2017-01-13,ALLY,15.675941,1%,1
2017-01-17,ALLY,15.397119,1%,1
2017-01-17,ALLY,15.241592,2%,1
2017-01-17,ALLY,15.086066,3%,1
2017-01-19,ALLY,15.102811,1%,1
2017-01-30,ALLY,15.148805,1%,1
2017-01-31,ALLY,15.949797,1%,1
2017-02-06,ALLY,17.520669,1%,1
2017-02-08,ALLY,17.652873,1%,1
2017-02-16,ALLY,18.251669,1%,1
2017-02-23,ALLY,18.065025,1%,1
2017-02-28,ALLY,17.66065,1%,1
2017-03-02,ALLY,17.746186,1%,1
2017-03-06,ALLY,17.411796,1%,1
2017-03-07,ALLY,17.209612,1%,1
2017-03-08,ALLY,17.092957,1%,1
2017-03-14,ALLY,16.960753,1%,1
2017-03-14,ALLY,16.789433,2%,1
2017-03-16,ALLY,16.968532,1%,1
2017-03-17,ALLY,16.797447,1%,1
2017-03-17,ALLY,16.627776,2%,1
2017-03-17,ALLY,16.458105,3%,1
2017-03-17,ALLY,16.288434,4%,1
2017-03-20,ALLY,16.455276,1%,1
2017-03-21,ALLY,16.548596,1%,1
2017-03-21,ALLY,16.381438,2%,1
2017-03-21,ALLY,16.214281,3%,1
2017-03-21,ALLY,16.047123,4%,1
2017-03-24,ALLY,15.693167,1%,1
2017-04-03,ALLY,15.895363,1%,1
2017-04-03,ALLY,15.734804,2%,1
2017-04-03,ALLY,15.574245,3%,1
2017-04-04,ALLY,15.428764,1%,1
2017-04-04,ALLY,15.272918,2%,1
2017-04-05,ALLY,15.319896,1%,1
2017-04-05,ALLY,15.165149,2%,1
2017-04-05,ALLY,15.010403,3%,1
2017-04-12,ALLY,15.304337,1%,1
2017-04-13,ALLY,15.148805,1%,1
2017-04-18,ALLY,15.024379,1%,1
2017-04-27,ALLY,16.197759,1%,1
2017-04-27,ALLY,16.034145,2%,1
2017-04-27,ALLY,15.870531,3%,1
2017-04-28,ALLY,15.581075,1%,1
2017-05-01,ALLY,15.471786,1%,1
2017-05-02,ALLY,15.401537,1%,1
2017-05-03,ALLY,15.463988,1%,1
2017-05-04,ALLY,15.409342,1%,1
2017-05-05,ALLY,15.3625,1%,1
2017-05-09,ALLY,15.549846,1%,1
2017-05-11,ALLY,15.167348,1%,1
2017-05-11,ALLY,15.014142,2%,1
2017-05-11,ALLY,14.860937,3%,1
2017-05-12,ALLY,14.644336,1%,1
2017-05-16,ALLY,14.96439,1%,1
2017-05-17,ALLY,14.441377,1%,1
2017-05-23,ALLY,14.745817,1%,1
2017-05-25,ALLY,14.94097,1%,1
2017-05-30,ALLY,14.823878,1%,1
2017-05-31,ALLY,14.620918,1%,1
2017-05-31,ALLY,14.473232,2%,1
2017-06-12,ALLY,15.424955,1%,1
2017-06-13,ALLY,15.261025,1%,1
2017-06-13,ALLY,15.106873,2%,1
2017-06-13,ALLY,14.952721,3%,1
2017-06-14,ALLY,15.487402,1%,1
2017-06-16,ALLY,16.049449,1%,1
2017-06-16,ALLY,15.887333,2%,1
2017-06-19,ALLY,15.97919,1%,1
2017-06-20,ALLY,15.78404,1%,1
2017-06-21,ALLY,15.799649,1%,1
2017-06-23,ALLY,16.018223,1%,1
2017-06-29,ALLY,16.869093,1%,1
2017-06-29,ALLY,16.698698,2%,1
2017-06-30,ALLY,16.658323,1%,1
2017-06-30,ALLY,16.490057,2%,1
2017-06-30,ALLY,16.321791,3%,1
2017-07-06,ALLY,16.64271,1%,1
2017-07-06,ALLY,16.474601,2%,1
2017-07-17,ALLY,16.502202,1%,1
2017-07-24,ALLY,17.05644,1%,1
2017-07-26,ALLY,17.189142,1%,1
2017-07-26,ALLY,17.015514,2%,1
2017-07-28,ALLY,17.85304,1%,1
2017-07-31,ALLY,17.860885,1%,1
2017-08-10,ALLY,17.735321,1%,1
2017-08-10,ALLY,17.556176,2%,1
2017-08-16,ALLY,17.884429,1%,1
2017-08-17,ALLY,17.648999,1%,1
2017-08-28,ALLY,17.947205,1%,1
2017-08-28,ALLY,17.76592,2%,1
2017-08-28,ALLY,17.584635,3%,1
2017-09-05,ALLY,17.680395,1%,1
2017-09-07,ALLY,17.656851,1%,1
2017-09-07,ALLY,17.478499,2%,1
2017-09-13,ALLY,17.931515,1%,1
2017-09-14,ALLY,17.751023,1%,1
2017-09-20,ALLY,18.025684,1%,1
2017-10-02,ALLY,19.0537,1%,1
2017-10-04,ALLY,19.242044,1%,1
2017-10-12,ALLY,19.085093,1%,1
2017-10-17,ALLY,19.344062,1%,1
2017-10-23,ALLY,19.516701,1%,1
2017-11-07,ALLY,21.151577,1%,1
2017-11-07,ALLY,20.937925,2%,1
2017-11-08,ALLY,20.733751,1%,1
2017-11-08,ALLY,20.524319,2%,1
2017-11-21,ALLY,21.120049,1%,1
2017-11-21,ALLY,20.906716,2%,1
2017-11-27,ALLY,20.867774,1%,1
2017-11-29,ALLY,21.08851,1%,1
2017-12-04,ALLY,21.908404,1%,1
2017-12-13,ALLY,23.098816,1%,1
2017-12-13,ALLY,22.865495,2%,1
2017-12-14,ALLY,22.759827,1%,1
2017-12-29,ALLY,23.217071,1%,1
2018-01-02,ALLY,23.248611,1%,1
2018-01-03,ALLY,23.217072,1%,1
2018-01-03,ALLY,22.982556,2%,1
2018-01-03,ALLY,22.74804,3%,1
2018-01-08,ALLY,23.839872,1%,1
2018-01-10,ALLY,23.997542,1%,1
2018-01-16,ALLY,24.210397,1%,1
2018-01-17,ALLY,24.076382,1%,1
2018-01-23,ALLY,24.036959,1%,1
2018-01-24,ALLY,23.966005,1%,1
2018-01-25,ALLY,23.958125,1%,1
2018-01-31,ALLY,24.281255,1%,1
2018-01-31,ALLY,24.03599,2%,1
2018-01-31,ALLY,23.790725,3%,1
2018-02-02,ALLY,23.790396,1%,1
2018-02-02,ALLY,23.550089,2%,1
2018-02-02,ALLY,23.309782,3%,1
2018-02-02,ALLY,23.069475,4%,1
2018-02-05,ALLY,22.642439,1%,1
2018-02-05,ALLY,22.413727,2%,1
2018-02-08,ALLY,22.587026,1%,1
2018-02-08,ALLY,22.358874,2%,1
2018-02-08,ALLY,22.130722,3%,1
2018-02-08,ALLY,21.90257,4%,1
2018-02-09,ALLY,21.79533,1%,1
2018-02-09,ALLY,21.575175,2%,1
2018-02-15,ALLY,22.824533,1%,1
2018-02-22,ALLY,22.594942,1%,1
2018-02-22,ALLY,22.36671,2%,1
2018-03-01,ALLY,22.032839,1%,1
2018-03-02,ALLY,21.573657,1%,1
2018-03-08,ALLY,22.523692,1%,1
2018-03-14,ALLY,22.587023,1%,1
2018-03-14,ALLY,22.358872,2%,1
2018-03-15,ALLY,22.104096,1%,1
2018-03-15,ALLY,21.880822,2%,1
2018-03-19,ALLY,21.850752,1%,1
2018-03-19,ALLY,21.630037,2%,1
2018-03-22,ALLY,21.494487,1%,1
2018-03-22,ALLY,21.277371,2%,1
2018-03-23,ALLY,21.043222,1%,1
2018-03-23,ALLY,20.830664,2%,1
2018-03-27,ALLY,21.16989,1%,1
2018-03-27,ALLY,20.956053,2%,1
2018-04-02,ALLY,21.375737,1%,1
2018-04-02,ALLY,21.15982,2%,1
2018-04-02,ALLY,20.943903,3%,1
2018-04-06,ALLY,21.344064,1%,1
2018-04-06,ALLY,21.128468,2%,1
2018-04-13,ALLY,22.017011,1%,1
2018-04-13,ALLY,21.794617,2%,1
2018-04-25,ALLY,22.230763,1%,1
2018-04-26,ALLY,21.613242,1%,1
2018-04-26,ALLY,21.394927,2%,1
2018-04-27,ALLY,21.565741,1%,1
2018-04-27,ALLY,21.347905,2%,1
2018-04-30,ALLY,21.146263,1%,1
2018-05-03,ALLY,20.995099,1%,1
2018-05-03,ALLY,20.783027,2%,1
2018-05-11,ALLY,21.798622,1%,1
2018-05-11,ALLY,21.578434,2%,1
2018-05-23,ALLY,21.727025,1%,1
2018-05-24,ALLY,21.528133,1%,1
2018-05-29,ALLY,21.138307,1%,1
2018-05-29,ALLY,20.924789,2%,1
2018-05-30,ALLY,20.875764,1%,1
2018-05-30,ALLY,20.664898,2%,1
2018-05-30,ALLY,20.454031,3%,1
2018-05-31,ALLY,20.462066,1%,1
2018-06-01,ALLY,20.653,1%,1
2018-06-13,ALLY,21.337197,1%,1
2018-06-19,ALLY,20.724608,1%,1
2018-06-20,ALLY,20.90759,1%,1
2018-06-25,ALLY,20.963276,1%,1
2018-06-25,ALLY,20.751526,2%,1
2018-06-25,ALLY,20.539775,3%,1
2018-06-27,ALLY,20.581401,1%,1
2018-06-27,ALLY,20.373508,2%,1
2018-06-29,ALLY,21.432667,1%,1
2018-06-29,ALLY,21.216176,2%,1
2018-07-10,ALLY,22.077076,1%,1
2018-07-12,ALLY,21.981611,1%,1
2018-07-24,ALLY,22.371439,1%,1
2018-07-26,ALLY,22.260055,1%,1
2018-07-26,ALLY,22.035206,2%,1
2018-07-26,ALLY,21.810357,3%,1
2018-07-27,ALLY,21.97366,1%,1
2018-07-27,ALLY,21.751704,2%,1
2018-07-30,ALLY,22.228233,1%,1
2018-07-30,ALLY,22.003705,2%,1
2018-07-30,ALLY,21.779178,3%,1
2018-07-31,ALLY,21.878758,1%,1
2018-07-31,ALLY,21.65776,2%,1
2018-08-01,ALLY,21.446777,1%,1
2018-08-02,ALLY,21.166793,1%,1
2018-08-10,ALLY,21.974746,1%,1
2018-08-10,ALLY,21.752779,2%,1
2018-08-15,ALLY,21.638767,1%,1
2018-08-15,ALLY,21.420194,2%,1
2018-08-29,ALLY,21.798761,1%,1
2018-09-06,ALLY,21.718763,1%,1
2018-09-12,ALLY,21.438782,1%,1
2018-09-17,ALLY,21.782754,1%,1
2018-09-24,ALLY,21.998745,1%,1
2018-09-26,ALLY,21.798759,1%,1
2018-10-01,ALLY,21.28679,1%,1
2018-10-04,ALLY,21.79076,1%,1
2018-10-05,ALLY,21.638767,1%,1
2018-10-10,ALLY,21.414783,1%,1
2018-10-12,ALLY,21.0788,1%,1
2018-10-12,ALLY,20.865883,2%,1
2018-10-16,ALLY,20.926812,1%,1
2018-10-17,ALLY,20.878807,1%,1
2018-10-18,ALLY,20.886812,1%,1
2018-10-22,ALLY,20.830816,1%,1
2018-10-22,ALLY,20.620404,2%,1
2018-10-24,ALLY,20.374838,1%,1
2018-10-24,ALLY,20.169032,2%,1
2018-10-24,ALLY,19.963226,3%,1
2018-10-24,ALLY,19.757419,4%,1
2018-10-25,ALLY,19.79887,1%,1
2018-10-25,ALLY,19.598882,2%,1
2018-10-25,ALLY,19.398893,3%,1
2018-10-25,ALLY,19.198905,4%,1
2018-10-26,ALLY,19.806871,1%,1
2018-10-26,ALLY,19.606802,2%,1
2018-10-26,ALLY,19.406733,3%,1
2018-10-29,ALLY,19.678882,1%,1
2018-10-29,ALLY,19.480105,2%,1
2018-11-02,ALLY,20.883825,1%,1
2018-11-02,ALLY,20.672877,2%,1
2018-11-02,ALLY,20.46193,3%,1
2018-11-09,ALLY,21.09306,1%,1
2018-11-12,ALLY,20.634342,1%,1
2018-11-14,ALLY,20.779202,1%,1
2018-11-14,ALLY,20.569311,2%,1
2018-11-19,ALLY,20.336579,1%,1
2018-11-20,ALLY,19.861765,1%,1
2018-11-20,ALLY,19.661141,2%,1
2018-12-03,ALLY,21.785166,1%,1
2018-12-04,ALLY,21.382776,1%,1
2018-12-04,ALLY,21.166789,2%,1
2018-12-04,ALLY,20.950801,3%,1
2018-12-04,ALLY,20.734813,4%,1
2018-12-04,ALLY,20.518826,5%,1
2018-12-06,ALLY,19.861757,1%,1
2018-12-07,ALLY,20.272198,1%,1
2018-12-07,ALLY,20.067429,2%,1
2018-12-10,ALLY,19.853717,1%,1
2018-12-10,ALLY,19.653174,2%,1
2018-12-11,ALLY,19.8859,1%,1
2018-12-11,ALLY,19.685032,2%,1
2018-12-12,ALLY,19.805429,1%,1
2018-12-13,ALLY,19.507657,1%,1
2018-12-13,ALLY,19.31061,2%,1
2018-12-13,ALLY,19.113563,3%,1
2018-12-13,ALLY,18.916516,4%,1
2018-12-18,ALLY,18.461458,1%,1
2018-12-19,ALLY,18.453409,1%,1
2018-12-19,ALLY,18.267011,2%,1
2018-12-20,ALLY,18.195877,1%,1
2018-12-20,ALLY,18.01208,2%,1
2018-12-21,ALLY,17.825693,1%,1
2018-12-21,ALLY,17.645636,2%,1
2018-12-21,ALLY,17.465578,3%,1
2018-12-24,ALLY,16.964581,1%,1
2018-12-26,ALLY,16.755348,1%,1
2018-12-27,ALLY,17.455497,1%,1
2018-12-28,ALLY,18.139547,1%,1
2018-12-31,ALLY,18.107358,1%,1
2019-01-22,ALLY,20.883814,1%,1
2019-01-23,ALLY,20.771155,1%,1
2019-01-29,ALLY,20.714819,1%,1
2019-01-31,ALLY,21.584283,1%,1
2019-01-31,ALLY,21.366259,2%,1
2019-02-07,ALLY,21.422296,1%,1
2019-02-25,ALLY,21.892049,1%,1
2019-02-25,ALLY,21.670917,2%,1
2019-03-01,ALLY,22.070233,1%,1
2019-03-04,ALLY,21.859649,1%,1
2019-03-07,ALLY,21.414202,1%,1
2019-03-19,ALLY,22.199818,1%,1
2019-03-19,ALLY,21.975578,2%,1
2019-03-20,ALLY,21.730063,1%,1
2019-03-21,ALLY,21.292714,1%,1
2019-03-22,ALLY,21.381801,1%,1
2019-03-22,ALLY,21.165823,2%,1
2019-04-02,ALLY,23.244615,1%,1
2019-04-09,ALLY,23.455187,1%,1
2019-04-11,ALLY,23.690066,1%,1
2019-04-12,ALLY,23.754863,1%,1
2019-04-16,ALLY,23.933037,1%,1
2019-04-18,ALLY,24.362293,1%,1
2019-05-13,ALLY,23.922904,1%,1
2019-05-13,ALLY,23.681258,2%,1
2019-05-23,ALLY,24.061377,1%,1
2019-05-23,ALLY,23.818333,2%,1
2019-05-29,ALLY,23.760001,1%,1
2019-05-30,ALLY,23.906616,1%,1
2019-06-10,ALLY,24.436065,1%,1
2019-06-12,ALLY,24.159123,1%,1
2019-06-14,ALLY,23.939201,1%,1
2019-06-20,ALLY,24.436066,1%,1
2019-06-24,ALLY,24.35461,1%,1
2019-07-05,ALLY,25.641573,1%,1
2019-07-15,ALLY,26.293205,1%,1
2019-07-16,ALLY,26.114012,1%,1
2019-07-19,ALLY,27.42541,1%,1
2019-07-25,ALLY,27.718646,1%,1
2019-07-29,ALLY,27.50687,1%,1
2019-07-31,ALLY,27.515055,1%,1
2019-07-31,ALLY,27.237125,2%,1
2019-08-01,ALLY,26.925615,1%,1
2019-08-02,ALLY,26.45898,1%,1
2019-08-05,ALLY,25.730377,1%,1
2019-08-05,ALLY,25.470474,2%,1
2019-08-05,ALLY,25.210571,3%,1
2019-08-09,ALLY,26.131521,1%,1
2019-08-12,ALLY,25.787689,1%,1
2019-08-12,ALLY,25.527208,2%,1
