Date,Open,High,Low,Close,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2015-09-30 00:00:00-04:00,21.054489734425367,21.099050521850586,20.904100264028184,21.099050521850586,2015-09-30,HSBC,40,Wednesday,21.03917276053868,2015,9,40
2015-10-01 00:00:00-04:00,21.444388217272056,21.494518040952794,21.093479451506884,21.260578155517578,2015-10-01,HSBC,40,Thursday,21.323240966312326,2015,10,40
2015-10-02 00:00:00-04:00,21.260582190423374,21.695041453034705,21.171462723052585,21.689470291137695,2015-10-02,HSBC,40,Friday,21.45413916441209,2015,10,40
2015-10-05 00:00:00-04:00,21.778584405870482,22.073794295361182,21.778584405870482,22.023664474487305,2015-10-05,HSBC,41,Monday,21.913656895397363,2015,10,41
2015-10-06 00:00:00-04:00,21.984674645375947,22.146202178000078,21.973534449199256,22.01809310913086,2015-10-06,HSBC,41,Tuesday,22.030626095426534,2015,10,41
2015-10-07 00:00:00-04:00,22.608508435388764,22.770038076194947,22.480399379679533,22.597368240356445,2015-10-07,HSBC,41,Wednesday,22.61407853290492,2015,10,41
2015-10-08 00:00:00-04:00,22.419136404088185,22.753333860822735,22.396856007032387,22.71991539001465,2015-10-08,HSBC,41,Thursday,22.57231041548949,2015,10,41
2015-10-09 00:00:00-04:00,22.742188651001626,22.814596731549273,22.54723842509849,22.597368240356445,2015-10-09,HSBC,41,Friday,22.675348012001457,2015,10,41
2015-10-12 00:00:00-04:00,22.602941053376615,22.725478958144297,22.541671038605223,22.658639907836914,2015-10-12,HSBC,42,Monday,22.632182739490762,2015,10,42
2015-10-13 00:00:00-04:00,21.906695600706648,22.12392411623506,21.901124440178894,22.023664474487305,2015-10-13,HSBC,42,Tuesday,21.988852157901977,2015,10,42
