Date,Open,High,Low,Close,Capital Gains,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2015-08-31 00:00:00-04:00,14.079978281267755,14.222849333725325,13.920438061283205,14.01568603515625,0.0,2015-08-31,SSO,36,Monday,14.059737927858134,2015,8,36
2015-09-01 00:00:00-04:00,13.35609194028263,13.598973378256622,13.029869233159001,13.165596961975098,0.0,2015-09-01,SSO,36,Tuesday,13.287632878418338,2015,9,36
2015-09-02 00:00:00-04:00,13.577545009244204,13.679936248294394,13.265608803259681,13.67517375946045,0.0,2015-09-02,SSO,36,Wednesday,13.549565955064683,2015,9,36
2015-09-03 00:00:00-04:00,13.789470991597506,14.046639942718931,13.613262535271506,13.69660472869873,0.0,2015-09-03,SSO,36,Thursday,13.786494549571668,2015,9,36
2015-09-04 00:00:00-04:00,13.317994363205562,13.45848459498782,13.141785921782194,13.282276153564453,0.0,2015-09-04,SSO,36,Friday,13.300135258385007,2015,9,36
2015-09-08 00:00:00-04:00,13.746608127614154,13.97043963401162,13.637073618633593,13.960915565490723,0.0,2015-09-08,SSO,37,Tuesday,13.828759236437524,2015,9,37
2015-09-09 00:00:00-04:00,14.218082767455295,14.234751021851002,13.510870079711344,13.57278060913086,0.0,2015-09-09,SSO,37,Wednesday,13.884121119537125,2015,9,37
2015-09-10 00:00:00-04:00,13.541826297318222,13.913292237487964,13.498964807746644,13.718034744262695,0.0,2015-09-10,SSO,37,Thursday,13.66802952170388,2015,9,37
2015-09-11 00:00:00-04:00,13.651361376704568,13.846618865023174,13.53706346848468,13.83947467803955,0.0,2015-09-11,SSO,37,Friday,13.718629597062993,2015,9,37
2015-09-14 00:00:00-04:00,13.877574253436382,13.877574253436382,13.663267710429336,13.739465713500977,0.0,2015-09-14,SSO,38,Monday,13.78947048270077,2015,9,38
2015-09-15 00:00:00-04:00,13.822807662273542,14.158555413363427,13.75375293479891,14.082357406616211,0.0,2015-09-15,SSO,38,Tuesday,13.954368354263023,2015,9,38
2015-09-16 00:00:00-04:00,14.132359017699988,14.360953895171097,14.079973467496593,14.334760665893555,0.0,2015-09-16,SSO,38,Wednesday,14.227011761565308,2015,9,38
2015-09-17 00:00:00-04:00,14.301427556149495,14.708610830683071,14.203798801875037,14.263328552246094,0.0,2015-09-17,SSO,38,Thursday,14.369291435238424,2015,9,38
2015-09-18 00:00:00-04:00,13.834710943840772,14.103785617750944,13.729938930483197,13.801374435424805,0.0,2015-09-18,SSO,38,Friday,13.86745248187493,2015,9,38
2015-09-21 00:00:00-04:00,13.939483854608689,14.110928884663629,13.763275428096089,13.932339668273926,0.0,2015-09-21,SSO,39,Monday,13.936506958910583,2015,9,39
2015-09-22 00:00:00-04:00,13.579924209889008,13.656122205609078,13.387048430626473,13.582305908203125,0.0,2015-09-22,SSO,39,Tuesday,13.551350188581921,2015,9,39
2015-09-23 00:00:00-04:00,13.601355391917151,13.684697576917536,13.439434418698346,13.52277660369873,0.0,2015-09-23,SSO,39,Wednesday,13.562065997807942,2015,9,39
2015-09-24 00:00:00-04:00,13.329901225986417,13.513252961068336,13.110832186679321,13.446579933166504,0.0,2015-09-24,SSO,39,Thursday,13.350141576725143,2015,9,39
2015-09-25 00:00:00-04:00,13.67517038209224,13.727556837975863,13.282273779668357,13.427526473999023,0.0,2015-09-25,SSO,39,Friday,13.52813186843387,2015,9,39
2015-09-28 00:00:00-04:00,13.277513420943245,13.291800886207369,12.70602843565512,12.748889923095703,0.0,2015-09-28,SSO,40,Monday,13.00605816647536,2015,9,40
2015-09-29 00:00:00-04:00,12.786988031350925,12.987007989355975,12.608398815573262,12.765557289123535,0.0,2015-09-29,SSO,40,Tuesday,12.786988031350925,2015,9,40
2015-09-30 00:00:00-04:00,13.072730723035086,13.265606491259254,12.9441462719845,13.239413261413574,0.0,2015-09-30,SSO,40,Wednesday,13.130474186923104,2015,9,40
2015-10-01 00:00:00-04:00,13.30846856114977,13.35847332486591,12.994151605860107,13.315611839294434,0.0,2015-10-01,SSO,40,Thursday,13.244176332792556,2015,10,40
2015-10-02 00:00:00-04:00,12.982244586568893,13.710888862609863,12.89890241340037,13.710888862609863,0.0,2015-10-02,SSO,40,Friday,13.325731181297247,2015,10,40
2015-10-05 00:00:00-04:00,13.908527224800356,14.23236912797163,13.896621459491461,14.194270133972168,0.0,2015-10-05,SSO,41,Monday,14.057946986558903,2015,10,41
2015-10-06 00:00:00-04:00,14.182367383358834,14.265708666588326,13.98472818548338,14.096644401550293,0.0,2015-10-06,SSO,41,Tuesday,14.132362159245208,2015,10,41
2015-10-07 00:00:00-04:00,14.251417752154458,14.387145471062471,14.05377951044784,14.327615737915039,0.0,2015-10-07,SSO,41,Wednesday,14.254989617894951,2015,10,41
2015-10-08 00:00:00-04:00,14.260944072124888,14.634790758872578,14.213320099446156,14.587166786193848,0.0,2015-10-08,SSO,41,Thursday,14.424055429159367,2015,10,41
2015-10-09 00:00:00-04:00,14.615742199585268,14.684796008490483,14.496682718115354,14.601454734802246,0.0,2015-10-09,SSO,41,Friday,14.599668915248337,2015,10,41
2015-10-12 00:00:00-04:00,14.62288777191712,14.66574926463877,14.544308974162032,14.627650260925293,0.0,2015-10-12,SSO,42,Monday,14.615149067910803,2015,10,42
2015-10-13 00:00:00-04:00,14.506207531754553,14.722896671183065,14.418103765277687,14.44905948638916,0.0,2015-10-13,SSO,42,Tuesday,14.524066863651116,2015,10,42
2015-10-14 00:00:00-04:00,14.446680473559985,14.537165955286639,14.256185439676479,14.296666145324707,0.0,2015-10-14,SSO,42,Wednesday,14.384174503461953,2015,10,42
2015-10-15 00:00:00-04:00,14.425248034942726,14.7443265914917,14.358574103831645,14.7443265914917,0.0,2015-10-15,SSO,42,Thursday,14.568118830439442,2015,10,42
2015-10-16 00:00:00-04:00,14.808617948137798,14.877672665254487,14.68241518870863,14.863385200500488,0.0,2015-10-16,SSO,42,Friday,14.80802275065035,2015,10,42
2015-10-19 00:00:00-04:00,14.770520006641826,14.891961194855043,14.713371960242988,14.88005542755127,0.0,2015-10-19,SSO,43,Monday,14.813977147322781,2015,10,43
2015-10-20 00:00:00-04:00,14.81576682825755,14.961019586707453,14.772905328768985,14.846721649169922,0.0,2015-10-20,SSO,43,Tuesday,14.849103348225977,2015,10,43
2015-10-21 00:00:00-04:00,14.930056295723759,14.949105336764099,14.639550925958027,14.67526912689209,0.0,2015-10-21,SSO,43,Wednesday,14.798495421334493,2015,10,43
2015-10-22 00:00:00-04:00,14.839573128481511,15.196751559189542,14.810999108363351,15.151509284973145,0.0,2015-10-22,SSO,43,Thursday,14.999708270251887,2015,10,43
2015-10-23 00:00:00-04:00,15.456304533265865,15.563457352225443,15.320574964751607,15.501545906066895,0.0,2015-10-23,SSO,43,Friday,15.460470689077452,2015,10,43
2015-10-26 00:00:00-04:00,15.465826162848058,15.477732837866295,15.358673354498093,15.425346374511719,0.0,2015-10-26,SSO,44,Monday,15.431894682431041,2015,10,44
2015-10-27 00:00:00-04:00,15.313429332921512,15.422963833632114,15.24199473682509,15.356290817260742,0.0,2015-10-27,SSO,44,Tuesday,15.333669680159865,2015,10,44
2015-10-28 00:00:00-04:00,15.420582584873936,15.711087973337696,15.301523118566053,15.706324577331543,0.0,2015-10-28,SSO,44,Wednesday,15.534879563527307,2015,10,44
2015-10-29 00:00:00-04:00,15.62298345373603,15.756329475846298,15.599171923602524,15.694419860839844,0.0,2015-10-29,SSO,44,Thursday,15.668226178506174,2015,10,44
2015-10-30 00:00:00-04:00,15.73013768565144,15.780142448513953,15.52297535617867,15.549168586730957,0.0,2015-10-30,SSO,44,Friday,15.645606019268754,2015,10,44
2015-11-02 00:00:00-05:00,15.606315119095722,15.95873012331062,15.592028564431232,15.911107063293457,0.0,2015-11-02,SSO,45,Monday,15.767045217532758,2015,11,45
2015-11-03 00:00:00-05:00,15.865866058298858,16.11589169940212,15.823004571729829,16.006357192993164,0.0,2015-11-03,SSO,45,Tuesday,15.952779880605991,2015,11,45
2015-11-04 00:00:00-05:00,16.070651245142074,16.084939620895252,15.825388959041332,15.915873527526855,0.0,2015-11-04,SSO,45,Wednesday,15.97421333815138,2015,11,45
2015-11-05 00:00:00-05:00,15.932542030306012,16.013501612537514,15.72537786100782,15.880155563354492,0.0,2015-11-05,SSO,45,Thursday,15.88789426680146,2015,11,45
2015-11-06 00:00:00-05:00,15.820627771046754,15.913494040580755,15.630131834374811,15.868250846862793,0.0,2015-11-06,SSO,45,Friday,15.80812612321628,2015,11,45
2015-11-09 00:00:00-05:00,15.758717245419929,15.780147085785625,15.399157006751041,15.57298469543457,0.0,2015-11-09,SSO,46,Monday,15.62775150834779,2015,11,46
2015-11-10 00:00:00-05:00,15.489637536212136,15.646795089517044,15.437251079542731,15.625365257263184,0.0,2015-11-10,SSO,46,Tuesday,15.549762240633774,2015,11,46
2015-11-11 00:00:00-05:00,15.692039464980706,15.696801044721216,15.508686852660722,15.51583194732666,0.0,2015-11-11,SSO,46,Wednesday,15.603339827422326,2015,11,46
2015-11-12 00:00:00-05:00,15.334859706085465,15.415819271591694,15.082453309151706,15.084834098815918,0.0,2015-11-12,SSO,46,Thursday,15.229491596411197,2015,11,46
2015-11-13 00:00:00-05:00,15.008639227366814,15.056263205699214,14.727658754392678,14.74194622039795,0.0,2015-11-13,SSO,46,Friday,14.883626851964163,2015,11,46
2015-11-16 00:00:00-05:00,14.710988396877784,15.196751271447468,14.689557655107013,15.187226295471191,0.0,2015-11-16,SSO,47,Monday,14.946130904725864,2015,11,47
2015-11-17 00:00:00-05:00,15.2491375982976,15.399151881036168,15.082454153569714,15.153889656066895,0.0,2015-11-17,SSO,47,Tuesday,15.221158322242594,2015,11,47
2015-11-18 00:00:00-05:00,15.251523061930964,15.672992903227511,15.244377965719291,15.649181365966797,0.0,2015-11-18,SSO,47,Wednesday,15.454518824211142,2015,11,47
2015-11-19 00:00:00-05:00,15.622985259701023,15.696801556658798,15.572980495629288,15.620603561401367,0.0,2015-11-19,SSO,47,Thursday,15.62834271834762,2015,11,47
2015-11-20 00:00:00-05:00,15.75871391617412,15.856341751721505,15.668229359239518,15.734902381896973,0.0,2015-11-20,SSO,47,Friday,15.754546852258029,2015,11,47
2015-11-23 00:00:00-05:00,15.739664789672926,15.837294447057356,15.615843714899002,15.701566696166992,0.0,2015-11-23,SSO,48,Monday,15.723592411949069,2015,11,48
2015-11-24 00:00:00-05:00,15.522976180441388,15.813481613480846,15.451539763014008,15.737281799316406,0.0,2015-11-24,SSO,48,Tuesday,15.631319839063163,2015,11,48
2015-11-25 00:00:00-05:00,15.768235187500817,15.799189993115995,15.692037205699222,15.739660263061523,0.0,2015-11-25,SSO,48,Wednesday,15.749780662344389,2015,11,48
2015-11-27 00:00:00-05:00,15.751566374802346,15.80157112826293,15.665843421240455,15.765852928161621,0.0,2015-11-27,SSO,48,Friday,15.746208463116838,2015,11,48
2015-11-30 00:00:00-05:00,15.794427625612371,15.820620850865044,15.620600023181286,15.6420316696167,0.0,2015-11-30,SSO,49,Monday,15.71942004231885,2015,11,49
2015-12-01 00:00:00-05:00,15.749191214080897,15.961116988156157,15.701568138647486,15.937305450439453,0.0,2015-12-01,SSO,49,Tuesday,15.837295447830998,2015,12,49
2015-12-02 00:00:00-05:00,15.927778358394605,15.982546522908775,15.565838309700089,15.608699798583984,0.0,2015-12-02,SSO,49,Wednesday,15.771215747396864,2015,12,49
2015-12-03 00:00:00-05:00,15.658705766405742,15.701567258574975,15.041976618898653,15.16341781616211,0.0,2015-12-03,SSO,49,Thursday,15.39141686501037,2015,12,49
2015-12-04 00:00:00-05:00,15.24437622949636,15.81586214218464,15.21818390483346,15.756332397460938,0.0,2015-12-04,SSO,49,Friday,15.50868866849385,2015,12,49
2015-12-07 00:00:00-05:00,15.703945860232597,15.703945860232597,15.396773977550149,15.563456535339355,0.0,2015-12-07,SSO,50,Monday,15.592030558338674,2015,12,50
2015-12-08 00:00:00-05:00,15.282479845014127,15.522980580710113,15.184851076320758,15.358677864074707,0.0,2015-12-08,SSO,50,Tuesday,15.337247341529928,2015,12,50
2015-12-09 00:00:00-05:00,15.246756565822173,15.615841676816647,14.946727078894043,15.115791320800781,0.0,2015-12-09,SSO,50,Wednesday,15.23127916058341,2015,12,50
2015-12-10 00:00:00-05:00,15.137224173328347,15.425347934207897,15.087219403262017,15.19437313079834,0.0,2015-12-10,SSO,50,Thursday,15.21104116039915,2015,12,50
2015-12-11 00:00:00-05:00,14.827668029147965,14.93720253481894,14.549068368326319,14.58954906463623,0.0,2015-12-11,SSO,50,Friday,14.725871999232364,2015,12,50
2015-12-14 00:00:00-05:00,14.63717220592396,14.763374959257973,14.32523605316528,14.753849983215332,0.0,2015-12-14,SSO,51,Monday,14.619908300390637,2015,12,51
2015-12-15 00:00:00-05:00,15.013399483772023,15.218181924307034,14.989587952322152,15.068166732788086,0.0,2015-12-15,SSO,51,Tuesday,15.072334023297325,2015,12,51
2015-12-16 00:00:00-05:00,15.253902763267297,15.556314914677912,15.027690436914453,15.496785163879395,0.0,2015-12-16,SSO,51,Wednesday,15.333673319684765,2015,12,51
2015-12-17 00:00:00-05:00,15.558693354337132,15.568218331586355,15.027689043794462,15.044357299804688,0.0,2015-12-17,SSO,51,Thursday,15.299739507380659,2015,12,51
2015-12-18 00:00:00-05:00,14.90148531834938,14.91815357329012,14.475252151489258,14.475252151489258,0.0,2015-12-18,SSO,51,Friday,14.692535798654504,2015,12,51
2015-12-21 00:00:00-05:00,14.7014662051282,14.758614251574421,14.50382701598479,14.720515251159668,0.0,2015-12-21,SSO,52,Monday,14.67110568096177,2015,12,52
2015-12-22 00:00:00-05:00,14.881510246076227,15.046330126130037,14.70952551243516,14.989001274108887,0.0,2015-12-22,SSO,52,Tuesday,14.906591789687578,2015,12,52
2015-12-23 00:00:00-05:00,15.172932438940906,15.371192888183502,15.153822514998266,15.354472160339355,0.0,2015-12-23,SSO,52,Wednesday,15.263105000615507,2015,12,52
2015-12-24 00:00:00-05:00,15.309082937036534,15.409409102869366,15.27564240044411,15.292362213134766,0.0,2015-12-24,SSO,52,Thursday,15.321624163371194,2015,12,52
2015-12-28 00:00:00-05:00,15.182486287116822,15.246980908874882,15.05588532831266,15.24459171295166,0.0,2015-12-28,SSO,53,Monday,15.182486059314007,2015,12,53
2015-12-29 00:00:00-05:00,15.438073004069706,15.619613603806531,15.428518043828575,15.559896469116211,0.0,2015-12-29,SSO,53,Tuesday,15.511525280205255,2015,12,53
2015-12-30 00:00:00-05:00,15.512123652841485,15.533620946792496,15.318638895170675,15.352080345153809,0.0,2015-12-30,SSO,53,Wednesday,15.429115959989616,2015,12,53
2015-12-31 00:00:00-05:00,15.223093347044061,15.335360951561366,15.039164444957148,15.04871940612793,0.0,2015-12-31,SSO,53,Thursday,15.161584537422627,2015,12,53
2016-01-04 00:00:00-05:00,14.525597940368423,14.61636734008789,14.258064488279002,14.61636734008789,0.0,2016-01-04,SSO,1,Monday,14.504099277205801,2016,1,1
2016-01-05 00:00:00-05:00,14.678476048974908,14.809853600283526,14.473048901628761,14.680864334106445,0.0,2016-01-05,SSO,1,Tuesday,14.660560721248409,2016,1,1
