Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline
AAPL,2005-02-25 05:00:00+00:00,1.341406086942533,1.345747021999372,1.3200019717506628,1.3319764137268066,915510400,2005,2,8,Friday,1.3348,1.3310790061950684,0.07,0.78,-0.83,0.07,0.83
AAPL,2005-02-28 05:00:00+00:00,1.33751433837575,1.3512850470318232,1.3159611414555612,1.3429031372070312,651610400,2005,2,9,Monday,1.3369,1.3319764137268066,0.82,0.42,-1.2,0.82,1.2
AAPL,2005-03-01 05:00:00+00:00,1.3467952525956843,1.3503868869920148,1.3219486765620456,1.3321268558502195,468188000,2005,3,9,Tuesday,1.3378,1.3429031372070312,-0.8,0.29,-1.56,-0.8,1.56
AAPL,2005-03-02 05:00:00+00:00,1.324642766376673,1.3438013825926634,1.3195541258391108,1.320751070976257,458161200,2005,3,9,Wednesday,1.3272,1.3321268558502195,-0.85,-0.56,-0.94,-0.85,0.94
AAPL,2005-03-03 05:00:00+00:00,1.328234669861911,1.3294316144308156,1.233938139711021,1.2510011196136477,1411653600,2005,3,9,Thursday,1.2857,1.320751070976257,-5.28,0.57,-6.57,-5.28,6.57
AAPL,2005-03-04 05:00:00+00:00,1.2800389776389738,1.2875223062277206,1.2527977151291254,1.2815359830856323,756618800,2005,3,9,Friday,1.2755,1.2510011196136477,2.44,2.32,0.14,2.44,-0.14
AAPL,2005-03-07 05:00:00+00:00,1.281236421014489,1.294707876551491,1.267765864760244,1.2797402143478394,450632000,2005,3,10,Monday,1.2809,1.2815359830856323,-0.14,-0.02,-1.07,-0.14,1.07
AAPL,2005-03-08 05:00:00+00:00,1.2542948201126722,1.2620775104402535,1.200410813218825,1.2132829427719116,1021451200,2005,3,10,Tuesday,1.2325,1.2797402143478394,-5.19,-1.99,-6.2,-5.19,6.2
AAPL,2005-03-09 05:00:00+00:00,1.1866400182018375,1.205798529014939,1.1623927683871318,1.177958846092224,1322465200,2005,3,10,Wednesday,1.1832,1.2132829427719116,-2.91,-2.2,-4.19,-2.91,4.19
AAPL,2005-03-10 05:00:00+00:00,1.1833475429593818,1.2052001037718991,1.1704754154142891,1.1923279762268066,777109200,2005,3,10,Thursday,1.1878,1.177958846092224,1.22,0.46,-0.64,1.22,0.64
AAPL,2005-03-11 05:00:00+00:00,1.2037034818859804,1.2150794070850812,1.1914306721494434,1.2054996490478516,632830800,2005,3,10,Friday,1.2039,1.1923279762268066,1.1,0.95,-0.08,1.1,0.08
AAPL,2005-03-14 05:00:00+00:00,1.2129836830836715,1.2210664340084,1.1830485677503952,1.2069965600967407,605385200,2005,3,11,Monday,1.206,1.2054996490478516,0.12,0.62,-1.86,0.12,1.86
AAPL,2005-03-15 05:00:00+00:00,1.2165763039606985,1.2315438627012931,1.2049011185336491,1.226155161857605,508608800,2005,3,11,Tuesday,1.2198,1.2069965600967407,1.59,0.79,-0.17,1.59,0.17
AAPL,2005-03-16 05:00:00+00:00,1.2336392236203684,1.2665675486246206,1.2207670948724918,1.2327406406402588,697813200,2005,3,11,Wednesday,1.2384,1.226155161857605,0.54,0.61,-0.44,0.54,0.44
AAPL,2005-03-17 05:00:00+00:00,1.243217841452929,1.2836312859749213,1.2369313589291966,1.2647719383239746,801920000,2005,3,11,Thursday,1.2571,1.2327406406402588,2.6,0.85,0.34,2.6,-0.34
AAPL,2005-03-18 05:00:00+00:00,1.2971023420898151,1.3003956148953564,1.2722557633429772,1.2860264778137207,940150400,2005,3,11,Friday,1.2889,1.2647719383239746,1.68,2.56,0.59,1.68,-0.59
AAPL,2005-03-21 05:00:00+00:00,1.2959045778233151,1.3162608383918244,1.2830324467079506,1.308178186416626,541128000,2005,3,12,Monday,1.3008,1.2860264778137207,1.72,0.77,-0.23,1.72,0.23
AAPL,2005-03-22 05:00:00+00:00,1.3084772130371036,1.3159614410684388,1.2776443158545283,1.2821345329284668,551415200,2005,3,12,Tuesday,1.2961,1.308178186416626,-1.99,0.02,-2.33,-1.99,2.33
AAPL,2005-03-23 05:00:00+00:00,1.2707580833636662,1.2991970811728433,1.257885958881399,1.2737520933151243,609823200,2005,3,12,Wednesday,1.2754,1.2821345329284668,-0.65,-0.89,-1.89,-0.65,1.89
AAPL,2005-03-24 05:00:00+00:00,1.28452912607989,1.2872230762663732,1.2722554206848145,1.2722554206848145,352704800,2005,3,12,Thursday,1.2791,1.2737520933151243,-0.12,0.85,-0.12,-0.12,0.12
AAPL,2005-03-28 05:00:00+00:00,1.2797396649506323,1.2860261483231628,1.271357753734101,1.2731540203094482,275410800,2005,3,13,Monday,1.2776,1.2722554206848145,0.07,0.59,-0.07,0.07,0.07
AAPL,2005-03-29 05:00:00+00:00,1.2740518339872926,1.282134584760106,1.242320452457969,1.2498037815093994,461356000,2005,3,13,Tuesday,1.2621,1.2731540203094482,-1.83,0.07,-2.42,-1.83,2.42
AAPL,2005-03-30 05:00:00+00:00,1.2593837049051164,1.281236171722412,1.2518994755782833,1.281236171722412,394959600,2005,3,13,Wednesday,1.2684,1.2498037815093994,2.51,0.77,0.17,2.51,-0.17
AAPL,2005-03-31 05:00:00+00:00,1.2707580892400798,1.2728536164391302,1.245013940076732,1.2474086284637451,636134800,2005,3,13,Thursday,1.259,1.281236171722412,-2.64,-0.82,-2.83,-2.64,2.83
AAPL,2005-04-01 05:00:00+00:00,1.2599821436785086,1.2626768939295907,1.2144808425425062,1.2240597009658811,641284000,2005,4,13,Friday,1.2403,1.2474086284637451,-1.87,1.01,-2.64,-1.87,2.64
AAPL,2005-04-04 04:00:00+00:00,1.2270536373105865,1.2366324943671436,1.2022070623237642,1.2300467491149902,580014400,2005,4,14,Monday,1.224,1.2240597009658811,0.49,0.24,-1.79,0.49,1.79
AAPL,2005-04-05 04:00:00+00:00,1.23393885858927,1.264472503672734,1.2300470628488558,1.253995060920715,556239600,2005,4,14,Tuesday,1.2456,1.2300467491149902,1.95,0.32,0.0,1.95,-0.0
AAPL,2005-04-06 04:00:00+00:00,1.2692620225866975,1.281535625289672,1.2617777968050885,1.2671664953231812,414825600,2005,4,14,Wednesday,1.2699,1.253995060920715,1.05,1.22,0.62,1.05,-0.62
AAPL,2005-04-07 04:00:00+00:00,1.2671669056251906,1.3096749876918303,1.2647722163891202,1.3039870262145996,506987600,2005,4,14,Thursday,1.2864,1.2671664953231812,2.91,0.0,-0.19,2.91,0.19
AAPL,2005-04-08 04:00:00+00:00,1.30817778040649,1.3306295622759945,1.303388302752801,1.309375524520874,649950000,2005,4,14,Friday,1.3129,1.3039870262145996,0.41,0.32,-0.05,0.41,0.05
AAPL,2005-04-11 04:00:00+00:00,1.3216488095013248,1.324641919833539,1.2545934457979238,1.2548927068710327,821662800,2005,4,15,Monday,1.2889,1.309375524520874,-4.16,0.94,-4.18,-4.16,4.18
AAPL,2005-04-12 04:00:00+00:00,1.2719561344139354,1.2929109101208676,1.2575870026145357,1.2770447731018066,981061200,2005,4,15,Tuesday,1.2749,1.2548927068710327,1.77,1.36,0.21,1.77,-0.21
AAPL,2005-04-13 04:00:00+00:00,1.2857267466002364,1.2869236913048123,1.20909170991013,1.2285494804382324,1371946800,2005,4,15,Wednesday,1.2526,1.2770447731018066,-3.8,0.68,-5.32,-3.8,5.32
AAPL,2005-04-14 04:00:00+00:00,1.1617936567170215,1.184245543359178,1.102821008359934,1.115393877029419,2753192400,2005,4,15,Thursday,1.1411,1.2285494804382324,-9.21,-5.43,-10.23,-9.21,10.23
AAPL,2005-04-15 04:00:00+00:00,1.096235640784286,1.1150948986115363,1.0561222352975603,1.0582177639007568,1728087200,2005,4,15,Friday,1.0814,1.115393877029419,-5.13,-1.72,-5.31,-5.13,5.31
AAPL,2005-04-18 04:00:00+00:00,1.0477395933414853,1.086656026496228,1.017804390503659,1.0662996768951416,1327177600,2005,4,16,Monday,1.0546,1.0582177639007568,0.76,-0.99,-3.82,0.76,3.82
AAPL,2005-04-19 04:00:00+00:00,1.0956366763309142,1.1207824099069643,1.0737833154246414,1.1103050708770752,1081642800,2005,4,16,Tuesday,1.1001,1.0662996768951416,4.13,2.75,0.7,4.13,-0.7
AAPL,2005-04-20 04:00:00+00:00,1.1273685798460982,1.129763269775616,1.0609116876891953,1.063007116317749,945131600,2005,4,16,Wednesday,1.0953,1.1103050708770752,-4.26,1.54,-4.45,-4.26,4.45
AAPL,2005-04-21 04:00:00+00:00,1.089649513415754,1.113897564666457,1.0746819567879362,1.1129990816116333,759592400,2005,4,16,Thursday,1.0978,1.063007116317749,4.7,2.51,1.1,4.7,-1.1
AAPL,2005-04-22 04:00:00+00:00,1.1028206886381462,1.1076109653004196,1.0447465402579164,1.0627073049545288,839129200,2005,4,16,Friday,1.0795,1.1129990816116333,-4.52,-0.91,-6.13,-4.52,6.13
AAPL,2005-04-25 04:00:00+00:00,1.092343518178923,1.1082096585720254,1.0809684943201228,1.1070119142532349,746460400,2005,4,17,Monday,1.0971,1.0627073049545288,4.17,2.79,1.72,4.17,-1.72
AAPL,2005-04-26 04:00:00+00:00,1.1010246831262849,1.1228780461437606,1.081267647431571,1.0833631753921509,810507600,2005,4,17,Tuesday,1.0971,1.1070119142532349,-2.14,-0.54,-2.33,-2.14,2.33
AAPL,2005-04-27 04:00:00+00:00,1.074382522759971,1.088451594069834,1.0630066020151865,1.076178789138794,613888800,2005,4,17,Wednesday,1.0755,1.0833631753921509,-0.66,-0.83,-1.88,-0.66,1.88
AAPL,2005-04-28 04:00:00+00:00,1.0863562218595852,1.08785322715858,1.0549240066733168,1.0639052391052246,575106000,2005,4,17,Thursday,1.0733,1.076178789138794,-1.14,0.95,-1.98,-1.14,1.98
AAPL,2005-04-29 04:00:00+00:00,1.082165180356952,1.0845606684213869,1.0543254004073075,1.079471230506897,671630400,2005,4,17,Friday,1.0751,1.0639052391052246,1.46,1.72,-0.9,1.46,0.9
AAPL,2005-05-02 04:00:00+00:00,1.0839608672320715,1.097133048151749,1.0782738088204842,1.0905466079711914,465920000,2005,5,18,Monday,1.0875,1.079471230506897,1.03,0.42,-0.11,1.03,0.11
AAPL,2005-05-03 04:00:00+00:00,1.0896494477610388,1.099827625463333,1.078573586420157,1.0839614868164062,496739600,2005,5,18,Tuesday,1.088,1.0905466079711914,-0.6,-0.08,-1.1,-0.6,1.1
AAPL,2005-05-04 04:00:00+00:00,1.0809687089138067,1.1135977806324495,1.0806694476351784,1.112101674079895,448176400,2005,5,18,Wednesday,1.0968,1.0839614868164062,2.6,-0.28,-0.3,2.6,0.3
AAPL,2005-05-05 04:00:00+00:00,1.115093880461198,1.1156924025321593,1.091744425358644,1.0980308055877686,387366000,2005,5,18,Thursday,1.1051,1.112101674079895,-1.27,0.27,-1.83,-1.27,1.83
AAPL,2005-05-06 04:00:00+00:00,1.1043176516871562,1.1174890385013283,1.1013244408191831,1.1147950887680054,326247600,2005,5,18,Friday,1.1095,1.0980308055877686,1.53,0.57,0.3,1.53,-0.3
AAPL,2005-05-09 04:00:00+00:00,1.1159928337796643,1.1210814721163629,1.1001266978555442,1.1067123413085938,355695200,2005,5,19,Monday,1.111,1.1147950887680054,-0.73,0.11,-1.32,-0.73,1.32
AAPL,2005-05-10 04:00:00+00:00,1.1001269053851188,1.1150944613659977,1.0875540384568634,1.0902479887008667,440263600,2005,5,19,Tuesday,1.0983,1.1067123413085938,-1.49,-0.6,-1.73,-1.49,1.73
AAPL,2005-05-11 04:00:00+00:00,1.053727330369521,1.0677972053436011,0.9911621452284768,1.0660009384155271,2041981200,2005,5,19,Wednesday,1.0447,1.0902479887008667,-2.22,-3.35,-9.09,-2.22,9.09
AAPL,2005-05-12 04:00:00+00:00,1.0603128548146252,1.0654014944855683,1.0178047728774868,1.0216965675354004,970242000,2005,5,19,Thursday,1.0413,1.0660009384155271,-4.16,-0.53,-4.52,-4.16,4.52
AAPL,2005-05-13 04:00:00+00:00,1.0237917310590283,1.0546246208974377,1.0199000373267868,1.040854811668396,702713200,2005,5,19,Friday,1.0348,1.0216965675354004,1.88,0.21,-0.18,1.88,0.18
AAPL,2005-05-16 04:00:00+00:00,1.0345685042005437,1.0686946711850407,1.0336700211987797,1.064204454421997,474294800,2005,5,20,Monday,1.0503,1.040854811668396,2.24,-0.6,-0.69,2.24,0.69
AAPL,2005-05-17 04:00:00+00:00,1.0519308577338249,1.061510513155669,1.033969291088625,1.058516502380371,588344400,2005,5,20,Tuesday,1.0515,1.064204454421997,-0.53,-1.15,-2.84,-0.53,2.84
AAPL,2005-05-18 04:00:00+00:00,1.0612106851869008,1.124375193677188,1.0474408704975957,1.0728858709335327,636722800,2005,5,20,Wednesday,1.0765,1.058516502380371,1.36,0.25,-1.05,1.36,1.05
AAPL,2005-05-19 04:00:00+00:00,1.071089529699013,1.1279667501279935,1.071089529699013,1.1240750551223757,793161600,2005,5,20,Thursday,1.0986,1.0728858709335327,4.77,-0.17,-0.17,4.77,0.17
AAPL,2005-05-20 04:00:00+00:00,1.11509462017514,1.1270690663462724,1.11329845324947,1.1240750551223757,452650800,2005,5,20,Friday,1.1199,1.1240750551223757,0.0,-0.8,-0.96,0.0,0.96
AAPL,2005-05-23 04:00:00+00:00,1.133056141078595,1.194423471025971,1.133056141078595,1.190232515335083,1042574400,2005,5,21,Monday,1.1627,1.1240750551223757,5.89,0.8,0.8,5.89,-0.8
AAPL,2005-05-24 04:00:00+00:00,1.1809531972773224,1.1971177020804418,1.1683803272557387,1.1884366273880005,593460000,2005,5,21,Tuesday,1.1837,1.190232515335083,-0.15,-0.78,-1.84,-0.15,1.84
AAPL,2005-05-25 04:00:00+00:00,1.1824490352326964,1.1959203842936723,1.1770611350979552,1.190830945968628,396006800,2005,5,21,Wednesday,1.1866,1.1884366273880005,0.2,-0.5,-0.96,0.2,0.96
AAPL,2005-05-26 04:00:00+00:00,1.1956212182547266,1.225556328133881,1.1956212182547266,1.219569206237793,525520800,2005,5,21,Thursday,1.2091,1.190830945968628,2.41,0.4,0.4,2.41,-0.4
AAPL,2005-05-27 04:00:00+00:00,1.2165761772494188,1.2210663944437818,1.197716825383896,1.214180588722229,316008000,2005,5,21,Friday,1.2124,1.219569206237793,-0.44,-0.25,-1.79,-0.44,1.79
AAPL,2005-05-31 04:00:00+00:00,1.21717451609117,1.2195693050915637,1.1848438154230694,1.190232515335083,404205200,2005,5,22,Tuesday,1.203,1.214180588722229,-1.97,0.25,-2.42,-1.97,2.42
AAPL,2005-06-01 04:00:00+00:00,1.1941245214098537,1.2201679438355602,1.1932259383040058,1.2063981294631958,453812800,2005,6,22,Wednesday,1.2035,1.190232515335083,1.36,0.33,0.25,1.36,-0.25
AAPL,2005-06-02 04:00:00+00:00,1.1989138585579688,1.206996609815644,1.1854433059038008,1.1986145973205566,373973600,2005,6,22,Thursday,1.1975,1.2063981294631958,-0.65,-0.62,-1.74,-0.65,1.74
AAPL,2005-06-03 04:00:00+00:00,1.1423358785534257,1.1549087471937014,1.1306615929717612,1.144730567932129,956869200,2005,6,22,Friday,1.1432,1.1986145973205566,-4.5,-4.7,-5.67,-4.5,5.67
AAPL,2005-06-06 04:00:00+00:00,1.1474250900836425,1.1564054224894,1.1243747875335788,1.1351513862609863,811966400,2005,6,23,Monday,1.1408,1.144730567932129,-0.84,0.24,-1.78,-0.84,1.78
AAPL,2005-06-07 04:00:00+00:00,1.125572082669722,1.1294637777511822,1.0911466483798888,1.0938405990600586,745264800,2005,6,23,Tuesday,1.11,1.1351513862609863,-3.64,-0.84,-3.88,-3.64,3.88
AAPL,2005-06-08 04:00:00+00:00,1.0965343769545082,1.1150944661960367,1.094738210276864,1.105215549468994,404006400,2005,6,23,Wednesday,1.1029,1.0938405990600586,1.04,0.25,0.08,1.04,-0.08
AAPL,2005-06-09 04:00:00+00:00,1.10761122205035,1.1357501696041492,1.1022225217670671,1.1270689964294434,390255600,2005,6,23,Thursday,1.1182,1.105215549468994,1.98,0.22,-0.27,1.98,0.27
AAPL,2005-06-10 04:00:00+00:00,1.119584954851347,1.119584954851347,1.0633062509988886,1.071988224983215,678932800,2005,6,23,Friday,1.0936,1.1270689964294434,-4.89,-0.66,-5.66,-4.89,5.66
AAPL,2005-06-13 04:00:00+00:00,1.0743824977314107,1.0959357952903888,1.072287070165479,1.0746817588806152,435772400,2005,6,24,Monday,1.0793,1.071988224983215,0.25,0.22,0.03,0.25,-0.03
AAPL,2005-06-14 04:00:00+00:00,1.075280077318758,1.082165081489936,1.0701914392311649,1.0776748657226562,347846800,2005,6,24,Tuesday,1.0763,1.0746817588806152,0.28,0.06,-0.42,0.28,0.42
AAPL,2005-06-15 04:00:00+00:00,1.1037193432754469,1.1165913703635075,1.086656260986206,1.111501932144165,563343200,2005,6,24,Wednesday,1.1046,1.0776748657226562,3.14,2.42,0.83,3.14,-0.83
AAPL,2005-06-16 04:00:00+00:00,1.113298458171267,1.139941201338708,1.1022225950153963,1.1369479894638062,547674400,2005,6,24,Thursday,1.1231,1.111501932144165,2.29,0.16,-0.83,2.29,0.83
AAPL,2005-06-17 04:00:00+00:00,1.1516161868759447,1.1537116146819653,1.1324567764748652,1.146825909614563,596125600,2005,6,24,Friday,1.1462,1.1369479894638062,0.87,1.29,-0.4,0.87,0.4
AAPL,2005-06-20 04:00:00+00:00,1.1330561480550496,1.140240315259934,1.1210817033780256,1.125871181488037,323716400,2005,6,25,Monday,1.1301,1.146825909614563,-1.83,-1.2,-2.24,-1.83,2.24
AAPL,2005-06-21 04:00:00+00:00,1.1291644234994005,1.1432342957003814,1.1189862457149342,1.1333553791046145,370526800,2005,6,25,Tuesday,1.1312,1.125871181488037,0.66,0.29,-0.61,0.66,0.61
AAPL,2005-06-22 04:00:00+00:00,1.1453297195455392,1.155507097932379,1.1417372863302622,1.1540108919143677,424925200,2005,6,25,Wednesday,1.1491,1.1333553791046145,1.82,1.06,0.74,1.82,-0.74
AAPL,2005-06-23 04:00:00+00:00,1.1623931907265883,1.1908314063393723,1.1570044891465348,1.1641894578933716,674254000,2005,6,25,Thursday,1.1686,1.1540108919143677,0.88,0.73,0.26,0.88,-0.26
AAPL,2005-06-24 04:00:00+00:00,1.1701754485651914,1.1710740315332824,1.1279666294507869,1.1303613185882568,410709600,2005,6,25,Friday,1.1499,1.1641894578933716,-2.91,0.51,-3.11,-2.91,3.11
AAPL,2005-06-27 04:00:00+00:00,1.102821152900625,1.1405397638526502,1.0980316735840836,1.1106046438217163,600171600,2005,6,26,Monday,1.113,1.1303613185882568,-1.75,-2.44,-2.86,-1.75,2.86
AAPL,2005-06-28 04:00:00+00:00,1.122279228785412,1.1252723395032571,1.1126994759240307,1.1168904304504397,350299600,2005,6,26,Tuesday,1.1193,1.1106046438217163,0.57,1.05,0.19,0.57,-0.19
AAPL,2005-06-29 04:00:00+00:00,1.1144965375014872,1.1162928048952208,1.081268038764986,1.088752269744873,448358400,2005,6,26,Wednesday,1.1002,1.1168904304504397,-2.52,-0.21,-3.19,-2.52,3.19
AAPL,2005-06-30 04:00:00+00:00,1.0959360047766422,1.1124005669830654,1.0869555706574114,1.1019232273101809,418390000,2005,6,26,Thursday,1.0993,1.088752269744873,1.21,0.66,-0.17,1.21,0.17
AAPL,2005-07-01 04:00:00+00:00,1.1025215814774871,1.1067125370709738,1.0863562814792644,1.0926426649093628,250000800,2005,7,26,Friday,1.0971,1.1019232273101809,-0.84,0.05,-1.41,-0.84,1.41
