Date,Open,High,Low,Close,Capital Gains,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2015-08-31 00:00:00-04:00,8.552345199714045,8.64467654831166,8.391073411387984,8.434161186218262,0.0,2015-08-31,QLD,36,Monday,8.505564086407988,2015,8,36
2015-09-01 00:00:00-04:00,8.021749126182119,8.26673474201443,7.835855055646891,7.924493312835693,0.0,2015-09-01,QLD,36,Tuesday,8.012208059169783,2015,9,36
2015-09-02 00:00:00-04:00,8.184250008468258,8.35413932800293,8.013128402226839,8.35413932800293,0.0,2015-09-02,QLD,36,Wednesday,8.226414266675238,2015,9,36
2015-09-03 00:00:00-04:00,8.423080012063638,8.528953355315242,8.22364492208411,8.263039588928223,0.0,2015-09-03,QLD,36,Thursday,8.359679469597804,2015,9,36
2015-09-04 00:00:00-04:00,8.038986056179958,8.181791438973391,7.978662210193683,8.06976318359375,0.0,2015-09-04,QLD,36,Friday,8.067300722235196,2015,9,36
2015-09-08 00:00:00-04:00,8.38614808146111,8.543726749612464,8.314744953941606,8.522798538208008,0.0,2015-09-08,QLD,37,Tuesday,8.441854580805797,2015,9,37
2015-09-09 00:00:00-04:00,8.728390600794812,8.730852356896813,8.290123814435495,8.335674285888672,0.0,2015-09-09,QLD,37,Wednesday,8.521260264503947,2015,9,37
2015-09-10 00:00:00-04:00,8.313513439910738,8.62374725845716,8.299971435333706,8.509256362915039,0.0,2015-09-10,QLD,37,Thursday,8.43662212415416,2015,9,37
2015-09-11 00:00:00-04:00,8.434160205136694,8.605280876159668,8.38860974033291,8.605280876159668,0.0,2015-09-11,QLD,37,Friday,8.508332924447235,2015,9,37
2015-09-14 00:00:00-04:00,8.669298909495955,8.671761605064546,8.490791989742698,8.552346229553223,0.0,2015-09-14,QLD,38,Monday,8.596049683464106,2015,9,38
2015-09-15 00:00:00-04:00,8.592970642311682,8.80964084957022,8.536339925768647,8.75054931640625,0.0,2015-09-15,QLD,38,Tuesday,8.6723751835142,2015,9,38
2015-09-16 00:00:00-04:00,8.761628860832557,8.871195314943689,8.69884422257315,8.852729797363281,0.0,2015-09-16,QLD,38,Wednesday,8.796099548928169,2015,9,38
2015-09-17 00:00:00-04:00,8.846574797519276,9.124800204851601,8.787482318196897,8.861348152160645,0.0,2015-09-17,QLD,38,Thursday,8.905051368182104,2015,9,38
2015-09-18 00:00:00-04:00,8.592969912958816,8.817027247277585,8.583121011853112,8.615129470825195,0.0,2015-09-18,QLD,38,Friday,8.652061910728676,2015,9,38
2015-09-21 00:00:00-04:00,8.70499734573998,8.802253122318087,8.510485792583763,8.665602684020996,0.0,2015-09-21,QLD,39,Monday,8.670834736165707,2015,9,39
2015-09-22 00:00:00-04:00,8.393534676136385,8.457550660816882,8.245804902724167,8.408308029174805,0.0,2015-09-22,QLD,39,Tuesday,8.37629956721306,2015,9,39
