Date,Open,High,Low,Close,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2024-10-24 00:00:00-04:00,24.66596776592262,24.795525548107104,24.616138288360755,24.770610809326172,2024-10-24,QTOP,43,Thursday,24.712060602929164,2024,10,43
2024-10-25 00:00:00-04:00,24.865288936937535,25.16127952482115,24.865288936937535,24.93505096435547,2024-10-25,QTOP,43,Friday,24.95672709076292,2024,10,43
2024-10-28 00:00:00-04:00,25.134371535534445,25.134371535534445,24.90017070791917,24.915119171142578,2024-10-28,QTOP,44,Monday,25.02100823753266,2024,10,44
2024-10-29 00:00:00-04:00,24.954983936185627,25.23403205056378,24.840372716782927,25.174236297607422,2024-10-29,QTOP,44,Tuesday,25.05090625028494,2024,10,44
2024-10-30 00:00:00-04:00,25.214099080641805,25.214099080641805,24.974914171914993,24.984880447387695,2024-10-30,QTOP,44,Wednesday,25.096998195146575,2024,10,44
2024-10-31 00:00:00-04:00,24.775595403899718,24.775595403899718,24.30519782675179,24.30718994140625,2024-10-31,QTOP,44,Thursday,24.54089464398937,2024,10,44
2024-11-01 00:00:00-04:00,24.39688454979239,24.606172541974182,24.347055071158646,24.456682205200195,2024-11-01,QTOP,44,Friday,24.451698592031352,2024,11,44
2024-11-04 00:00:00-05:00,24.42678336217971,24.546374871174805,24.30718995231185,24.35702133178711,2024-11-04,QTOP,45,Monday,24.409342379363366,2024,11,45
2024-11-05 00:00:00-05:00,24.466646990622895,24.725764465784767,24.466646990622895,24.69586753845215,2024-11-05,QTOP,45,Tuesday,24.588731496370677,2024,11,45
2024-11-06 00:00:00-05:00,25.164268924636232,25.43335265251504,25.07457434867663,25.403453826904297,2024-11-06,QTOP,45,Wednesday,25.26891243818305,2024,11,45
2024-11-07 00:00:00-05:00,25.54298060854292,25.850931512024673,25.54298060854292,25.83199691772461,2024-11-07,QTOP,45,Thursday,25.69222241170878,2024,11,45
2024-11-08 00:00:00-05:00,25.841962438975763,25.951589573858676,25.82103382968424,25.901758193969727,2024-11-08,QTOP,45,Friday,25.8790860091221,2024,11,45
2024-11-11 00:00:00-05:00,26.021350831151057,26.021350831151057,25.732334539006647,25.871858596801758,2024-11-11,QTOP,46,Monday,25.91172369952763,2024,11,46
2024-11-12 00:00:00-05:00,25.90175818994593,25.918700669018264,25.742301576071615,25.8519287109375,2024-11-12,QTOP,46,Tuesday,25.853672286493328,2024,11,46
2024-11-13 00:00:00-05:00,25.83199461812861,25.911722920310044,25.702436839911034,25.792129516601562,2024-11-13,QTOP,46,Wednesday,25.809570973737813,2024,11,46
2024-11-14 00:00:00-05:00,25.792130639750905,25.802096915566658,25.590816810541785,25.612743377685547,2024-11-14,QTOP,46,Thursday,25.699446935886222,2024,11,46
2024-11-15 00:00:00-05:00,25.323728152504582,25.323728152504582,24.915120331143655,25.034713745117188,2024-11-15,QTOP,46,Friday,25.1493225953175,2024,11,46
2024-11-18 00:00:00-05:00,25.114440550340273,25.31077028775146,25.06959326039467,25.22406578063965,2024-11-18,QTOP,47,Monday,25.17971746978151,2024,11,47
2024-11-19 00:00:00-05:00,25.114440960257188,25.43335418246559,25.086536148357588,25.413421630859375,2024-11-19,QTOP,47,Tuesday,25.261938230484937,2024,11,47
2024-11-20 00:00:00-05:00,25.40345496403406,25.40345496403406,25.079559559346034,25.37355613708496,2024-11-20,QTOP,47,Wednesday,25.31500640612478,2024,11,47
2024-11-21 00:00:00-05:00,25.55294491546094,25.55294491546094,25.02474562002327,25.383522033691406,2024-11-21,QTOP,47,Thursday,25.37853937115914,2024,11,47
