Date,Open,High,Low,Close,Capital Gains,Date_add,Symbol,week_of_year,week_day,avg_daily_price,Year,Month,Week
2025-06-12 00:00:00-04:00,39.689998626708984,40.099998474121094,39.689998626708984,39.93000030517578,0.0,2025-06-12,QQUP,24,Thursday,39.85249900817871,2025,6,24
2025-06-13 00:00:00-04:00,39.84000015258789,39.84000015258789,38.869998931884766,38.90999984741211,0.0,2025-06-13,QQUP,24,Friday,39.364999771118164,2025,6,24
2025-06-16 00:00:00-04:00,39.66400146484375,40.209999084472656,39.66400146484375,40.042999267578125,0.0,2025-06-16,QQUP,25,Monday,39.89525032043457,2025,6,25
2025-06-17 00:00:00-04:00,40.040000915527344,40.119998931884766,39.415000915527344,39.529998779296875,0.0,2025-06-17,QQUP,25,Tuesday,39.77624988555908,2025,6,25
2025-06-18 00:00:00-04:00,39.41600036621094,40.275001525878906,39.41600036621094,39.630001068115234,0.0,2025-06-18,QQUP,25,Wednesday,39.684250831604004,2025,6,25
2025-06-20 00:00:00-04:00,39.99800109863281,40.150001525878906,38.80500030517578,39.36000061035156,0.0,2025-06-20,QQUP,25,Friday,39.578250885009766,2025,6,25
2025-06-23 00:00:00-04:00,39.5,40.0,38.869998931884766,40.0,0.0,2025-06-23,QQUP,26,Monday,39.59249973297119,2025,6,26
2025-06-24 00:00:00-04:00,41.0,41.2599983215332,40.63999938964844,41.2599983215332,0.0,2025-06-24,QQUP,26,Tuesday,41.03999900817871,2025,6,26
2025-06-25 00:00:00-04:00,41.470001220703125,41.821998596191406,41.41999816894531,41.70000076293945,0.0,2025-06-25,QQUP,26,Wednesday,41.602999687194824,2025,6,26
2025-06-26 00:00:00-04:00,42.130001068115234,43.040000915527344,41.66999816894531,43.040000915527344,0.0,2025-06-26,QQUP,26,Thursday,42.47000026702881,2025,6,26
2025-06-27 00:00:00-04:00,42.88999938964844,43.29999923706055,42.279998779296875,43.290000915527344,0.0,2025-06-27,QQUP,26,Friday,42.9399995803833,2025,6,26
2025-06-30 00:00:00-04:00,43.880001068115234,43.9900016784668,43.02000045776367,43.88999938964844,0.0,2025-06-30,QQUP,27,Monday,43.695000648498535,2025,6,27
2025-07-01 00:00:00-04:00,43.459999084472656,43.459999084472656,42.0,43.04999923706055,0.0,2025-07-01,QQUP,27,Tuesday,42.992499351501465,2025,7,27
2025-07-02 00:00:00-04:00,42.66999816894531,43.20000076293945,42.612998962402344,42.75,0.0,2025-07-02,QQUP,27,Wednesday,42.80824947357178,2025,7,27
2025-07-03 00:00:00-04:00,43.959999084472656,44.35100173950195,43.68000030517578,44.290000915527344,0.0,2025-07-03,QQUP,27,Thursday,44.070250511169434,2025,7,27
2025-07-07 00:00:00-04:00,43.470001220703125,43.84000015258789,43.27000045776367,43.38999938964844,0.0,2025-07-07,QQUP,28,Monday,43.49250030517578,2025,7,28
2025-07-08 00:00:00-04:00,43.474998474121094,43.474998474121094,43.16600036621094,43.25,0.0,2025-07-08,QQUP,28,Tuesday,43.34149932861328,2025,7,28
2025-07-09 00:00:00-04:00,43.96500015258789,44.61000061035156,43.939998626708984,44.349998474121094,0.0,2025-07-09,QQUP,28,Wednesday,44.21624946594238,2025,7,28
2025-07-10 00:00:00-04:00,44.47999954223633,44.66999816894531,43.77000045776367,44.619998931884766,0.0,2025-07-10,QQUP,28,Thursday,44.38499927520752,2025,7,28
2025-07-11 00:00:00-04:00,44.375,45.130001068115234,44.375,44.77000045776367,0.0,2025-07-11,QQUP,28,Friday,44.66250038146973,2025,7,28
2025-07-14 00:00:00-04:00,44.599998474121094,44.95000076293945,44.35900115966797,44.95000076293945,0.0,2025-07-14,QQUP,29,Monday,44.71475028991699,2025,7,29
2025-07-15 00:00:00-04:00,45.849998474121094,46.15999984741211,45.709999084472656,45.9900016784668,0.0,2025-07-15,QQUP,29,Tuesday,45.927499771118164,2025,7,29
2025-07-16 00:00:00-04:00,45.939998626708984,45.959999084472656,44.9900016784668,45.76900100708008,0.0,2025-07-16,QQUP,29,Wednesday,45.66475009918213,2025,7,29
2025-07-17 00:00:00-04:00,45.7599983215332,46.599998474121094,45.7599983215332,46.380001068115234,0.0,2025-07-17,QQUP,29,Thursday,46.124999046325684,2025,7,29
2025-07-18 00:00:00-04:00,48.4900016784668,48.4900016784668,46.150001525878906,46.49599838256836,0.0,2025-07-18,QQUP,29,Friday,47.406500816345215,2025,7,29
2025-07-21 00:00:00-04:00,47.310001373291016,47.5,47.119998931884766,47.5,0.0,2025-07-21,QQUP,30,Monday,47.357500076293945,2025,7,30
2025-07-22 00:00:00-04:00,47.5,47.5,45.92499923706055,46.803001403808594,0.0,2025-07-22,QQUP,30,Tuesday,46.932000160217285,2025,7,30
2025-07-23 00:00:00-04:00,46.58700180053711,46.95000076293945,46.18000030517578,46.83599853515625,0.0,2025-07-23,QQUP,30,Wednesday,46.63825035095215,2025,7,30
2025-07-24 00:00:00-04:00,47.39500045776367,47.757999420166016,47.16999816894531,47.58100128173828,0.0,2025-07-24,QQUP,30,Thursday,47.47599983215332,2025,7,30
2025-07-25 00:00:00-04:00,47.599998474121094,48.150001525878906,47.367000579833984,47.73500061035156,0.0,2025-07-25,QQUP,30,Friday,47.71300029754639,2025,7,30
2025-07-28 00:00:00-04:00,48.53900146484375,48.619998931884766,47.939998626708984,48.619998931884766,0.0,2025-07-28,QQUP,31,Monday,48.429749488830566,2025,7,31
2025-07-29 00:00:00-04:00,48.869998931884766,49.130001068115234,47.81999969482422,48.03499984741211,0.0,2025-07-29,QQUP,31,Tuesday,48.46374988555908,2025,7,31
2025-07-30 00:00:00-04:00,48.40999984741211,51.150001525878906,47.86000061035156,48.29499816894531,0.0,2025-07-30,QQUP,31,Wednesday,48.92875003814697,2025,7,31
2025-07-31 00:00:00-04:00,51.36000061035156,51.36000061035156,48.900001525878906,49.189998626708984,0.0,2025-07-31,QQUP,31,Thursday,50.202500343322754,2025,7,31
2025-08-01 00:00:00-04:00,47.959999084472656,47.959999084472656,45.92100143432617,46.41999816894531,0.0,2025-08-01,QQUP,31,Friday,47.0652494430542,2025,8,31
2025-08-04 00:00:00-04:00,47.27000045776367,48.290000915527344,47.27000045776367,48.279998779296875,0.0,2025-08-04,QQUP,32,Monday,47.77750015258789,2025,8,32
2025-08-05 00:00:00-04:00,48.029998779296875,49.029998779296875,47.38999938964844,47.52000045776367,0.0,2025-08-05,QQUP,32,Tuesday,47.992499351501465,2025,8,32
2025-08-06 00:00:00-04:00,47.79999923706055,49.400001525878906,47.529998779296875,49.20000076293945,0.0,2025-08-06,QQUP,32,Wednesday,48.482500076293945,2025,8,32
2025-08-07 00:00:00-04:00,50.18000030517578,50.650001525878906,49.0,49.6619987487793,0.0,2025-08-07,QQUP,32,Thursday,49.873000144958496,2025,8,32
2025-08-08 00:00:00-04:00,50.16999816894531,51.20000076293945,49.93000030517578,51.20000076293945,0.0,2025-08-08,QQUP,32,Friday,50.625,2025,8,32
2025-08-11 00:00:00-04:00,51.20000076293945,51.77000045776367,50.63999938964844,50.79899978637695,0.0,2025-08-11,QQUP,33,Monday,51.10225009918213,2025,8,33
2025-08-12 00:00:00-04:00,51.56999969482422,52.5,51.0,52.30799865722656,0.0,2025-08-12,QQUP,33,Tuesday,51.844499588012695,2025,8,33
2025-08-13 00:00:00-04:00,52.66999816894531,52.86000061035156,51.5099983215332,51.970001220703125,0.0,2025-08-13,QQUP,33,Wednesday,52.2524995803833,2025,8,33
2025-08-14 00:00:00-04:00,51.54999923706055,52.525001525878906,50.400001525878906,52.32500076293945,0.0,2025-08-14,QQUP,33,Thursday,51.70000076293945,2025,8,33
2025-08-15 00:00:00-04:00,52.619998931884766,53.130001068115234,51.3849983215332,51.66600036621094,0.0,2025-08-15,QQUP,33,Friday,52.200249671936035,2025,8,33
2025-08-18 00:00:00-04:00,51.22999954223633,52.0,51.099998474121094,51.60599899291992,0.0,2025-08-18,QQUP,34,Monday,51.483999252319336,2025,8,34
2025-08-19 00:00:00-04:00,51.279998779296875,51.279998779296875,49.40800094604492,49.56999969482422,0.0,2025-08-19,QQUP,34,Tuesday,50.38449954986572,2025,8,34
2025-08-20 00:00:00-04:00,49.43000030517578,49.43000030517578,47.27000045776367,48.527000427246094,0.0,2025-08-20,QQUP,34,Wednesday,48.66425037384033,2025,8,34
2025-08-21 00:00:00-04:00,48.43000030517578,48.619998931884766,47.79999923706055,48.05400085449219,0.0,2025-08-21,QQUP,34,Thursday,48.22599983215332,2025,8,34
2025-08-22 00:00:00-04:00,48.40999984741211,50.43000030517578,48.18000030517578,50.13399887084961,0.0,2025-08-22,QQUP,34,Friday,49.28849983215332,2025,8,34
2025-08-25 00:00:00-04:00,50.130001068115234,50.88999938964844,49.49300003051758,50.29399871826172,0.0,2025-08-25,QQUP,35,Monday,50.20174980163574,2025,8,35
2025-08-26 00:00:00-04:00,50.290000915527344,50.68899917602539,49.777000427246094,50.68899917602539,0.0,2025-08-26,QQUP,35,Tuesday,50.361249923706055,2025,8,35
2025-08-27 00:00:00-04:00,50.40999984741211,51.040000915527344,50.209999084472656,50.99800109863281,0.0,2025-08-27,QQUP,35,Wednesday,50.66450023651123,2025,8,35
2025-08-28 00:00:00-04:00,51.470001220703125,51.887001037597656,51.01499938964844,51.69599914550781,0.0,2025-08-28,QQUP,35,Thursday,51.51700019836426,2025,8,35
