Date,Open,High,Low,Close,Volume,Symbol,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline
2005-08-30,1.3806248808091317,1.4046406164210357,1.3785234250332854,1.398036241531372,518761600,AAPL,2005,8,35,Tuesday,1.3905,,,,,,
2005-08-31,1.4067425505149846,1.4118464888813056,1.3890310747438717,1.4076436758041382,402956400,AAPL,2005,8,35,Wednesday,1.4038,1.398036241531372,0.69,0.62,-0.64,0.69,0.64
2005-09-01,1.4109452790032828,1.416049217063613,1.3836269455379977,1.3887308835983276,356367200,AAPL,2005,9,35,Thursday,1.3998,1.4076436758041382,-1.34,0.23,-1.71,-1.34,1.71
2005-09-02,1.3899307172815287,1.4049415163915124,1.3845275751117032,1.3875292539596558,222378800,AAPL,2005,9,35,Friday,1.3917,1.3887308835983276,-0.09,0.09,-0.3,-0.09,0.3
2005-09-06,1.4019390288211888,1.4673826616205647,1.397436109760358,1.464981198310852,818619200,AAPL,2005,9,36,Tuesday,1.4329,1.3875292539596558,5.58,1.04,0.71,5.58,-0.71
2005-09-07,1.4724870499121416,1.482994131487775,1.4385644413411847,1.461379051208496,963074000,AAPL,2005,9,36,Wednesday,1.4639,1.464981198310852,-0.25,0.51,-1.8,-0.25,1.8
2005-09-08,1.481492890300896,1.5046083094347913,1.4751886213170433,1.4944013357162476,702640400,AAPL,2005,9,36,Thursday,1.4889,1.461379051208496,2.26,1.38,0.94,2.26,-0.94
2005-09-09,1.5031068856774217,1.5415332116223528,1.494701261524674,1.5403320789337158,615641600,AAPL,2005,9,36,Friday,1.5199,1.4944013357162476,3.07,0.58,0.02,3.07,-0.02
2005-09-12,1.5340279790788536,1.549939004843212,1.5184178627684235,1.5430337190628052,452796400,AAPL,2005,9,37,Monday,1.5364,1.5403320789337158,0.18,-0.41,-1.42,0.18,1.42
2005-09-13,1.531626308695665,1.539731925031827,1.51061224883884,1.5256222486495972,492884000,AAPL,2005,9,37,Tuesday,1.5269,1.5430337190628052,-1.13,-0.74,-2.1,-1.13,2.1
2005-09-14,1.532826296421091,1.5367290999117709,1.4847948288396517,1.4892977476119995,474426400,AAPL,2005,9,37,Wednesday,1.5109,1.5256222486495972,-2.38,0.47,-2.68,-2.38,2.68
2005-09-15,1.5010057809608517,1.5064097266303091,1.480892742084335,1.497102975845337,415156000,AAPL,2005,9,37,Thursday,1.4964,1.4892977476119995,0.52,0.79,-0.56,0.52,0.56
2005-09-16,1.507910938545585,1.5373306274414062,1.4995053131467788,1.5373306274414062,591004400,AAPL,2005,9,37,Friday,1.5205,1.497102975845337,2.69,0.72,0.16,2.69,-0.16
2005-09-19,1.532526557252479,1.5877641274241368,1.532526557252479,1.5802587270736694,783731200,AAPL,2005,9,38,Monday,1.5583,1.5373306274414062,2.79,-0.31,-0.31,2.79,0.31
2005-09-20,1.5907662252272496,1.615382886712063,1.5886647686897295,1.5967702865600586,819828800,AAPL,2005,9,38,Tuesday,1.5979,1.5802587270736694,1.04,0.66,0.53,1.04,-0.53
2005-09-21,1.589865645821919,1.592567217469488,1.5568433639057053,1.5643478631973267,434747600,AAPL,2005,9,38,Wednesday,1.5759,1.5967702865600586,-2.03,-0.43,-2.5,-2.03,2.5
2005-09-22,1.5574435026779374,1.5751558768270495,1.5406322536425243,1.5580437183380127,463727600,AAPL,2005,9,38,Thursday,1.5578,1.5643478631973267,-0.4,-0.44,-1.52,-0.4,1.52
2005-09-23,1.5640477166222533,1.606075937743069,1.556243109698449,1.5970700979232788,558457200,AAPL,2005,9,38,Friday,1.5809,1.5580437183380127,2.5,0.39,-0.12,2.5,0.12
2005-09-26,1.621987231878468,1.6378973578065608,1.6006730600662975,1.6162831783294678,546562800,AAPL,2005,9,39,Monday,1.6192,1.5970700979232788,1.2,1.56,0.23,1.2,-0.23
2005-09-27,1.6186844155206483,1.6282911726435765,1.6039745227207671,1.6042746305465698,341703600,AAPL,2005,9,39,Tuesday,1.6138,1.6162831783294678,-0.74,0.15,-0.76,-0.74,0.76
2005-09-28,1.5931675324549934,1.5943686652526845,1.5187179408064704,1.5334278345108032,1125544000,AAPL,2005,9,39,Wednesday,1.5599,1.6042746305465698,-4.42,-0.69,-5.33,-4.42,5.33
2005-09-29,1.5379309046472553,1.578757900406759,1.5253224660449904,1.5712532997131348,636846000,AAPL,2005,9,39,Thursday,1.5533,1.5334278345108032,2.47,0.29,-0.53,2.47,0.53
2005-09-30,1.57095328335596,1.6105791459816385,1.557443719584215,1.6093788146972656,531633200,AAPL,2005,9,39,Friday,1.5871,1.5712532997131348,2.43,-0.02,-0.88,2.43,0.88
2005-10-03,1.6258900756848575,1.6372973821335959,1.6114802874593583,1.6342957019805908,507553200,AAPL,2005,10,40,Monday,1.6272,1.6093788146972656,1.55,1.03,0.13,1.55,-0.13
2005-10-04,1.649605259410311,1.6616135799629546,1.6102787110209968,1.6135812997817993,539459200,AAPL,2005,10,40,Tuesday,1.6338,1.6342957019805908,-1.27,0.94,-1.47,-1.27,1.47
2005-10-05,1.6309923624958818,1.6318934873859205,1.5835611083037644,1.5844613313674927,610769600,AAPL,2005,10,40,Wednesday,1.6077,1.6135812997817993,-1.8,1.08,-1.86,-1.8,1.86
2005-10-06,1.5970701400197735,1.6057758722509266,1.52712357312685,1.5520403385162354,757537200,AAPL,2005,10,40,Thursday,1.5705,1.5844613313674927,-2.05,0.8,-3.62,-2.05,3.62
2005-10-07,1.55264032568857,1.5589444929632539,1.5175164924830327,1.5400317907333374,677882800,AAPL,2005,10,40,Friday,1.5423,1.5520403385162354,-0.77,0.04,-2.22,-0.77,2.22
2005-10-10,1.5538410287043611,1.558344851265656,1.5094114358864243,1.5121138095855713,507505600,AAPL,2005,10,41,Monday,1.5334,1.5400317907333374,-1.81,0.9,-1.99,-1.81,1.99
2005-10-11,1.5379307944019416,1.5571435087001029,1.5130139266540878,1.54873788356781,1225884800,AAPL,2005,10,41,Tuesday,1.5392,1.5121138095855713,2.42,1.71,0.06,2.42,-0.06
2005-10-12,1.4604784684765535,1.5100120876073857,1.4370629456364599,1.478490948677063,2697486400,AAPL,2005,10,41,Wednesday,1.4715,1.54873788356781,-4.54,-5.7,-7.21,-4.54,7.21
2005-10-13,1.484193865806464,1.6195849394105326,1.4790907317081328,1.6132807731628418,1865575600,AAPL,2005,10,41,Thursday,1.549,1.478490948677063,9.12,0.39,0.04,9.12,-0.04
2005-10-14,1.6219873651161179,1.6315933227514834,1.5847621624913537,1.6210862398147583,1035552000,AAPL,2005,10,41,Friday,1.6149,1.6132807731628418,0.48,0.54,-1.77,0.48,1.77
2005-10-17,1.6204857638960917,1.6279911650207208,1.581460022796976,1.6042746305465698,616834400,AAPL,2005,10,42,Monday,1.6086,1.6210862398147583,-1.04,-0.04,-2.44,-1.04,2.44
2005-10-18,1.598571300596728,1.6195853605582673,1.567050160552948,1.5673502683639526,609588000,AAPL,2005,10,42,Tuesday,1.5881,1.6042746305465698,-2.3,-0.36,-2.32,-2.3,2.32
2005-10-19,1.5631477506721565,1.6499056785722335,1.5373306582356059,1.6493054628372192,1008683200,AAPL,2005,10,42,Wednesday,1.5999,1.5673502683639526,5.23,-0.27,-1.92,5.23,1.92
2005-10-20,1.6351955970381455,1.6961365257470158,1.6315930004008783,1.6853294372558594,1357762000,AAPL,2005,10,42,Thursday,1.6621,1.6493054628372192,2.18,-0.86,-1.07,2.18,1.07
2005-10-21,1.7063430188841817,1.7105459304556736,1.6619134418492485,1.6709191799163818,796726000,AAPL,2005,10,42,Friday,1.6874,1.6853294372558594,-0.86,1.25,-1.39,-0.86,1.39
