Symbol,Date,Open,High,Low,Close,Volume
AAPL,2005-02-03 00:00:00-05:00,1.1839461581250732,1.188885616633933,1.157453398292153,1.164637565612793,731651200
AAPL,2005-02-04 00:00:00-05:00,1.1655358749751679,1.1814012127015328,1.1604464369030403,1.1800541877746582,563556000
AAPL,2005-02-07 00:00:00-05:00,1.181401376211064,1.1876878597808065,1.1599981553561083,1.181551456451416,524456800
AAPL,2005-02-08 00:00:00-05:00,1.1834967882365297,1.2180721946862614,1.1793057329866161,1.2108880281448364,890019200
AAPL,2005-02-09 00:00:00-05:00,1.2129835035870031,1.2272026562860978,1.1689784209336416,1.178557276725769,1191456000
AAPL,2005-02-10 00:00:00-05:00,1.1782581789462774,1.1866400903870569,1.1474252828391978,1.1728702783584595,1093019200
AAPL,2005-02-11 00:00:00-05:00,1.1953212931891204,1.223760300279012,1.181551480813037,1.2155283689498901,1201054400
AAPL,2005-02-14 00:00:00-05:00,1.2382790137372672,1.269112719903671,1.228101631504354,1.2667180299758911,1271463200
AAPL,2005-02-15 00:00:00-05:00,1.2971023277276086,1.333323931694778,1.2872234087029715,1.3232958316802979,2312217600
AAPL,2005-02-16 00:00:00-05:00,1.319403725324951,1.350087337697588,1.3074292817522886,1.3490396738052368,1639243200
AAPL,2005-02-17 00:00:00-05:00,1.356823159327771,1.360265612261009,1.308926380808452,1.3143150806427002,1518473600
AAPL,2005-02-18 00:00:00-05:00,1.3132672913058263,1.3150634577989309,1.2909654902046372,1.2993474006652832,1163254400
AAPL,2005-02-22 00:00:00-05:00,1.2917136250099863,1.3216496433093052,1.2765967845916748,1.2765967845916748,1219293600
AAPL,2005-02-23 00:00:00-05:00,1.298000304273305,1.3238945528024733,1.2804887702678511,1.3206021785736084,1345181600
AAPL,2005-02-24 00:00:00-05:00,1.3243437364997275,1.3367665274537799,1.3131177908813434,1.331079363822937,1519028000
AAPL,2005-02-25 00:00:00-05:00,1.3414066872086674,1.3457476242080326,1.3200025624386644,1.3319770097732544,915510400
AAPL,2005-02-28 00:00:00-05:00,1.3375145758376035,1.351285286938524,1.3159613750908674,1.3429033756256104,651610400
AAPL,2005-03-01 00:00:00-05:00,1.346795011551816,1.3503866453053306,1.3219484399651151,1.3321266174316406,468188000
AAPL,2005-03-02 00:00:00-05:00,1.3246424076950265,1.3438010187233205,1.3195537685353462,1.3207507133483887,458161200
AAPL,2005-03-03 00:00:00-05:00,1.3282350495687927,1.3294319944798718,1.2339384924610386,1.2510014772415161,1411653600
AAPL,2005-03-04 00:00:00-05:00,1.2800388585689366,1.2875221864615796,1.2527975985930877,1.2815358638763428,756618800
AAPL,2005-03-07 00:00:00-05:00,1.2812357049225116,1.2947071529302228,1.2677651561970544,1.279739499092102,450632000
AAPL,2005-03-08 00:00:00-05:00,1.2542945736349727,1.262077262433201,1.2004105773297096,1.2132827043533325,1021451200
AAPL,2005-03-09 00:00:00-05:00,1.1866401382896605,1.2057986510416006,1.1623928860211363,1.1779589653015137,1322465200
AAPL,2005-03-10 00:00:00-05:00,1.1833475429593818,1.2052001037718991,1.1704754154142893,1.1923279762268066,777109200
AAPL,2005-03-11 00:00:00-05:00,1.2037028867276283,1.2150788063020241,1.1914300830592512,1.2054990530014038,632830800
AAPL,2005-03-14 00:00:00-05:00,1.2129838028842805,1.2210665546073038,1.183048684594456,1.2069966793060303,605385200
AAPL,2005-03-15 00:00:00-05:00,1.216576658794739,1.2315442219008632,1.2049014699624343,1.2261555194854736,508608800
AAPL,2005-03-16 00:00:00-05:00,1.2336394622127382,1.266567793585503,1.2207673309753235,1.232740879058838,697813200
AAPL,2005-03-17 00:00:00-05:00,1.2432183101638834,1.2836317699223239,1.2369318252700572,1.2647724151611328,801920000
AAPL,2005-03-18 00:00:00-05:00,1.2971018611459115,1.3003951327303618,1.27225529161177,1.2860260009765625,940150400
AAPL,2005-03-21 00:00:00-05:00,1.2959043416416303,1.3162605985001627,1.2830322128722422,1.3081779479980469,541128000
AAPL,2005-03-22 00:00:00-05:00,1.3084773346956622,1.3159615634228599,1.27764443464633,1.2821346521377563,551415200
AAPL,2005-03-23 00:00:00-05:00,1.270758559079998,1.2991975675354939,1.2578864297789694,1.2737525701522827,609823200
AAPL,2005-03-24 00:00:00-05:00,1.2845293667985416,1.2872233174898664,1.2722556591033936,1.2722556591033936,352704800
AAPL,2005-03-28 00:00:00-05:00,1.2797394252987853,1.2860259074940703,1.2713575156519017,1.2731537818908691,275410800
AAPL,2005-03-29 00:00:00-05:00,1.2740520770315467,1.2821348293462647,1.2423206894489922,1.2498040199279785,461356000
AAPL,2005-03-30 00:00:00-05:00,1.259383236200782,1.281235694885254,1.2518990096593516,1.281235694885254,394959600
AAPL,2005-03-31 00:00:00-05:00,1.2707586964435478,1.2728542246438992,1.2450145349789312,1.2474092245101929,636134800
AAPL,2005-04-01 00:00:00-05:00,1.2599817755553457,1.2626765250191154,1.2144804877132485,1.2240593433380127,641284000
AAPL,2005-04-04 00:00:00-04:00,1.2270535183913727,1.2366323745196002,1.2022069458125422,1.2300466299057007,580014400
AAPL,2005-04-05 00:00:00-04:00,1.2339383893785714,1.2644720228514819,1.2300465951180295,1.2539945840835571,556239600
AAPL,2005-04-06 00:00:00-04:00,1.2692625002124067,1.281536107533961,1.261778271614469,1.2671669721603394,414825600
AAPL,2005-04-07 00:00:00-04:00,1.2671664422522781,1.3096745087747192,1.2647717538918888,1.3039865493774414,506987600
AAPL,2005-04-08 00:00:00-04:00,1.3081780186069771,1.33062980456463,1.3033885400811926,1.3093757629394531,649950000
AAPL,2005-04-11 00:00:00-04:00,1.321649311704628,1.3246424231741716,1.2545939225213678,1.254893183708191,821662800
AAPL,2005-04-12 00:00:00-04:00,1.271956015679659,1.2929107894305094,1.257586885221586,1.277044653892517,981061200
AAPL,2005-04-13 00:00:00-04:00,1.285726871357582,1.2869238161783003,1.2090918272313824,1.228549599647522,1371946800
AAPL,2005-04-14 00:00:00-04:00,1.1617936567170215,1.1842455433591779,1.1028210083599341,1.115393877029419,2753192400
AAPL,2005-04-15 00:00:00-04:00,1.096235640784286,1.1150948986115365,1.0561222352975603,1.0582177639007568,1728087200
AAPL,2005-04-18 00:00:00-04:00,1.047740061878784,1.0866565124365155,1.0178048456542732,1.0663001537322998,1327177600
AAPL,2005-04-19 00:00:00-04:00,1.0956369115997124,1.1207826505753689,1.0737835460008127,1.1103053092956543,1081642800
AAPL,2005-04-20 00:00:00-04:00,1.1273680741380727,1.1297627629933953,1.0609112117919917,1.0630066394805908,945131600
AAPL,2005-04-21 00:00:00-04:00,1.0896499802493624,1.1138980418885485,1.074682417209062,1.1129995584487915,759592400
AAPL,2005-04-22 00:00:00-04:00,1.1028208123471583,1.1076110895467814,1.0447466574524553,1.0627074241638184,839129200
AAPL,2005-04-25 00:00:00-04:00,1.0923430476600675,1.1082091812189478,1.0809680287009742,1.1070114374160767,746460400
AAPL,2005-04-26 00:00:00-04:00,1.1010245619735881,1.1228779225864005,1.0812675284528654,1.0833630561828613,810507600
AAPL,2005-04-27 00:00:00-04:00,1.0743826417702864,1.0884517146385932,1.063006719765381,1.0761789083480835,613888800
AAPL,2005-04-28 00:00:00-04:00,1.0863561001346904,1.0878531052659475,1.0549238884703633,1.063905119895935,575106000
AAPL,2005-04-29 00:00:00-04:00,1.0821656583841146,1.0845611475067134,1.054325866136744,1.0794717073440552,671630400
AAPL,2005-05-02 00:00:00-04:00,1.0839618151472104,1.0971340075858549,1.0782747517623357,1.0905475616455078,465920000
AAPL,2005-05-03 00:00:00-04:00,1.0896496874306916,1.0998278673716877,1.0785738236536615,1.0839617252349854,496739600
AAPL,2005-05-04 00:00:00-04:00,1.0809687089138067,1.1135977806324495,1.0806694476351784,1.112101674079895,448176400
AAPL,2005-05-05 00:00:00-04:00,1.115094848955332,1.1156933715461286,1.0917453735730411,1.098031759262085,387366000
AAPL,2005-05-06 00:00:00-04:00,1.1043178878649507,1.117489277496056,1.1013246763568267,1.1147953271865845,326247600
AAPL,2005-05-09 00:00:00-04:00,1.1159931944064718,1.121081834387535,1.1001270533552991,1.1067126989364624,355695200
AAPL,2005-05-10 00:00:00-04:00,1.1001271459640478,1.115094705218075,1.0875542762863217,1.0902482271194458,440263600
AAPL,2005-05-11 00:00:00-04:00,1.0537269768592699,1.0677968471131112,0.9911618127079388,1.0660005807876587,2041981200
AAPL,2005-05-12 00:00:00-04:00,1.06031310224453,1.0654017431029355,1.017805010387894,1.0216968059539795,970242000
AAPL,2005-05-13 00:00:00-04:00,1.0237922000792354,1.054625104042831,1.0199005045641287,1.0408552885055542,702713200
AAPL,2005-05-16 00:00:00-04:00,1.0345686200900948,1.0686947908973121,1.0336701369876846,1.0642045736312866,474294800
AAPL,2005-05-17 00:00:00-04:00,1.0519309762014444,1.0615106327021417,1.0339694075334267,1.0585166215896606,588344400
AAPL,2005-05-18 00:00:00-04:00,1.0612103314507526,1.124374818886248,1.047440521351376,1.072885513305664,636722800
AAPL,2005-05-19 00:00:00-04:00,1.0710894161088917,1.1279666305059857,1.0710894161088917,1.124074935913086,793161600
AAPL,2005-05-20 00:00:00-04:00,1.1150945019182346,1.127068946819465,1.11329833518305,1.124074935913086,452650800
AAPL,2005-05-23 00:00:00-04:00,1.1330562545613103,1.1944235906550111,1.1330562545613103,1.1902326345443726,1042574400
AAPL,2005-05-24 00:00:00-04:00,1.1809531972773224,1.1971177020804418,1.1683803272557387,1.1884366273880005,593460000
AAPL,2005-05-25 00:00:00-04:00,1.1824491536029065,1.195920504012445,1.1770612529288045,1.1908310651779175,396006800
AAPL,2005-05-26 00:00:00-04:00,1.1956214519916153,1.2255565677229072,1.1956214519916153,1.219569444656372,525520800
AAPL,2005-05-27 00:00:00-04:00,1.216575938360438,1.2210661546730943,1.1977165901981697,1.21418035030365,316008000
AAPL,2005-05-31 00:00:00-04:00,1.2171746379988708,1.2195694272391178,1.1848439340926469,1.1902326345443726,404205200
AAPL,2005-06-01 00:00:00-04:00,1.1941240494239231,1.220167461555788,1.1932254666732467,1.2063976526260376,453812800
AAPL,2005-06-02 00:00:00-04:00,1.198913739318916,1.2069964897727137,1.1854431880044738,1.198614478111267,373973600
AAPL,2005-06-03 00:00:00-04:00,1.1423354027137747,1.154908266116826,1.1306611219950302,1.1447300910949707,956869200
AAPL,2005-06-06 00:00:00-04:00,1.1474252105818699,1.1564055439307077,1.1243749056111507,1.1351515054702759,811966400
AAPL,2005-06-07 00:00:00-04:00,1.1255715919998805,1.1294632853848368,1.0911461727171026,1.0938401222229004,745264800
AAPL,2005-06-08 00:00:00-04:00,1.0965344952274407,1.1150945864708728,1.0947383283560608,1.1052156686782837,404006400
AAPL,2005-06-09 00:00:00-04:00,1.1076115735041137,1.1357505299866226,1.1022228715109539,1.127069354057312,390255600
AAPL,2005-06-10 00:00:00-04:00,1.119584954851347,1.119584954851347,1.0633062509988886,1.0719882249832153,678932800
AAPL,2005-06-13 00:00:00-04:00,1.0743826169075048,1.0959359168572864,1.0722871891091372,1.0746818780899048,435772400
AAPL,2005-06-14 00:00:00-04:00,1.0752804341519127,1.0821654406078887,1.0701917943756483,1.077675223350525,347846800
AAPL,2005-06-15 00:00:00-04:00,1.1037193432754469,1.1165913703635075,1.086656260986206,1.111501932144165,563343200
AAPL,2005-06-16 00:00:00-04:00,1.113298224712007,1.139940962292451,1.1022223638787505,1.136947751045227,547674400
AAPL,2005-06-17 00:00:00-04:00,1.1516160671687194,1.1537114947569262,1.1324566587592062,1.1468257904052734,596125600
AAPL,2005-06-20 00:00:00-04:00,1.1330557881449088,1.1402399530677754,1.1210813472715127,1.1258708238601685,323716400
AAPL,2005-06-21 00:00:00-04:00,1.1291641859624528,1.1432340552036215,1.1189860103191214,1.1333551406860352,370526800
AAPL,2005-06-22 00:00:00-04:00,1.1453297195455392,1.155507097932379,1.1417372863302622,1.1540108919143677,424925200
AAPL,2005-06-23 00:00:00-04:00,1.1623930717012307,1.1908312844020323,1.1570043706729631,1.164189338684082,674254000
AAPL,2005-06-24 00:00:00-04:00,1.1701754485651914,1.1710740315332824,1.1279666294507869,1.1303613185882568,410709600
AAPL,2005-06-27 00:00:00-04:00,1.1028211529006253,1.1405397638526502,1.0980316735840836,1.1106046438217163,600171600
AAPL,2005-06-28 00:00:00-04:00,1.1222798277076782,1.1252729400228445,1.1127000697339084,1.1168910264968872,350299600
AAPL,2005-06-29 00:00:00-04:00,1.1144956833049828,1.1162919493219823,1.081267210036185,1.0887514352798462,448358400
AAPL,2005-06-30 00:00:00-04:00,1.0959361233382166,1.1124006873258243,1.086955688247456,1.1019233465194702,418390000
AAPL,2005-07-01 00:00:00-04:00,1.1025215814774871,1.1067125370709738,1.0863562814792644,1.0926426649093628,250000800
AAPL,2005-07-05 00:00:00-04:00,1.09413961437246,1.1420363900219719,1.0926426090678163,1.136947751045227,454269200
AAPL,2005-07-06 00:00:00-04:00,1.1288649796454253,1.142335527927188,1.1135972657980586,1.119285225868225,394626400
AAPL,2005-07-07 00:00:00-04:00,1.1019232526056955,1.1303613612495915,1.101623991392418,1.1264705657958984,383723200
AAPL,2005-07-08 00:00:00-04:00,1.1336545414102048,1.1459282469686385,1.1216801969610075,1.1450296640396118,290735200
AAPL,2005-07-11 00:00:00-04:00,1.1486219172912806,1.1570038264668472,1.1309603155920032,1.1405391693115234,388788400
AAPL,2005-07-12 00:00:00-04:00,1.1444309299077347,1.149520367139489,1.134852076462714,1.1447300910949707,387038400
AAPL,2005-07-13 00:00:00-04:00,1.146227457902456,1.1525139415485477,1.13455237413636,1.1480237245559692,684835200
AAPL,2005-07-14 00:00:00-04:00,1.2210665043046471,1.2575873670977888,1.2043026788804858,1.2198686599731445,2096060400
AAPL,2005-07-15 00:00:00-04:00,1.2264540677115148,1.2444156325968747,1.2111872521482654,1.2438172101974487,687682800
AAPL,2005-07-18 00:00:00-04:00,1.239626275782103,1.2602809916118467,1.238428431760629,1.2420209646224976,586297600
AAPL,2005-07-19 00:00:00-04:00,1.2429184029297047,1.2941084389408548,1.2294478561995648,1.2929106950759888,671062000
AAPL,2005-07-20 00:00:00-04:00,1.2830321615800007,1.3111719065294796,1.2767456780897317,1.3060823678970337,453395600
AAPL,2005-07-21 00:00:00-04:00,1.3081780048543319,1.3183561836860989,1.2842300129555229,1.2959043979644775,404264000
AAPL,2005-07-22 00:00:00-04:00,1.3003952348349042,1.3171590566635132,1.2988982295024516,1.3171590566635132,301106400
AAPL,2005-07-25 00:00:00-04:00,1.3168591246062615,1.3255410969078516,1.3090765346509594,1.3114712238311768,294627200
AAPL,2005-07-26 00:00:00-04:00,1.3174583900197485,1.3204515015662954,1.297999717718041,1.3060823678970337,268592800
AAPL,2005-07-27 00:00:00-04:00,1.312069766580619,1.3192547340622205,1.2773451715605424,1.316859245300293,283749200
AAPL,2005-07-28 00:00:00-04:00,1.3126685727190919,1.317159590536756,1.2962048047575672,1.311172366142273,251311200
AAPL,2005-07-29 00:00:00-04:00,1.3039866953894146,1.3285340024361718,1.2650711566512245,1.2767454385757446,562080400
AAPL,2005-08-01 00:00:00-04:00,1.274350799984717,1.2896176150527192,1.259682407296728,1.279739499092102,314249600
AAPL,2005-08-02 00:00:00-04:00,1.2839302639757384,1.3021902873618074,1.2755483550870963,1.2929106950759888,296875600
AAPL,2005-08-03 00:00:00-04:00,1.2929113724145824,1.2965038065293224,1.2803385024948648,1.2938090562820435,258322400
AAPL,2005-08-04 00:00:00-04:00,1.2839308618061553,1.2872233350244726,1.2659692918006475,1.278542160987854,269304000
AAPL,2005-08-05 00:00:00-04:00,1.2719563288669566,1.297999747243203,1.257886356151907,1.286923885345459,241931200
AAPL,2005-08-08 00:00:00-04:00,1.287222875787232,1.2947071020934253,1.2755484939424653,1.2767454385757446,176383200
AAPL,2005-08-09 00:00:00-04:00,1.2851274826968286,1.3138657476478208,1.2845290602777657,1.3117703199386597,380839200
AAPL,2005-08-10 00:00:00-04:00,1.3171592145182929,1.328833499392394,1.2965035960149285,1.298599123954773,360945200
AAPL,2005-08-11 00:00:00-04:00,1.2988982295024516,1.3207506904023334,1.2947072740452994,1.3171590566635132,271983600
AAPL,2005-08-12 00:00:00-04:00,1.3009938553864013,1.3836153328769893,1.297999844265568,1.3800235986709595,916036800
AAPL,2005-08-15 00:00:00-04:00,1.3913981756822194,1.4467783668237495,1.3905004922842656,1.4273205995559692,1086727600
AAPL,2005-08-16 00:00:00-04:00,1.4186399050041156,1.421933177157835,1.3833159915038582,1.3845137357711792,537622400
AAPL,2005-08-17 00:00:00-04:00,1.389004082836942,1.4201370433986296,1.388105499771606,1.4114558696746826,499724400
AAPL,2005-08-18 00:00:00-04:00,1.4042708810920592,1.4069648316825547,1.3695462866385604,1.3860100507736206,442559600
AAPL,2005-08-19 00:00:00-04:00,1.3854109207819651,1.3979838837340932,1.3701441083409285,1.3719403743743896,376569200
AAPL,2005-08-22 00:00:00-04:00,1.3815195036323973,1.399481168354302,1.3548775666712773,1.3731375932693481,387732800
AAPL,2005-08-23 00:00:00-04:00,1.3725390389031784,1.3800231650712937,1.3566729032576903,1.3692457675933838,295604400
AAPL,2005-08-24 00:00:00-04:00,1.3650549291749,1.410557013278702,1.364755668019719,1.3701443672180176,572070800
AAPL,2005-08-25 00:00:00-04:00,1.380622289150867,1.3916981532245243,1.37134179279736,1.3788260221481323,276253600
AAPL,2005-08-26 00:00:00-04:00,1.3806216873306363,1.3872073306680324,1.3578706472180806,1.3692457675933838,261058000
AAPL,2005-08-29 00:00:00-04:00,1.3551771004208613,1.3779281472972549,1.3548778392022203,1.3722401857376099,256295200
AAPL,2005-08-30 00:00:00-04:00,1.3767305497667661,1.4006785441507676,1.3746350215709422,1.3940927982330322,518761600
AAPL,2005-08-31 00:00:00-04:00,1.4027737545576888,1.4078632933524982,1.3851122475839315,1.4036723375320435,402956400
AAPL,2005-09-01 00:00:00-04:00,1.4069645534055135,1.4120540916324917,1.379723293651684,1.384812831878662,356367200
AAPL,2005-09-02 00:00:00-04:00,1.3860101833641234,1.4009786419845371,1.3806222816677072,1.383615493774414,222378800
AAPL,2005-09-06 00:00:00-04:00,1.3979842387463852,1.4632432587886202,1.3934940221635104,1.4608485698699951,818619200
AAPL,2005-09-07 00:00:00-04:00,1.4683330988965633,1.4788105395309168,1.4345061875029312,1.4572564363479614,963074000
AAPL,2005-09-08 00:00:00-04:00,1.4773135878060304,1.5003637981701177,1.4710271032120084,1.4901856184005737,702640400
AAPL,2005-09-09 00:00:00-04:00,1.4988667169705014,1.5371846446994797,1.4904848045476606,1.5359869003295898,615641600
AAPL,2005-09-12 00:00:00-04:00,1.5297006942602376,1.5455668371794473,1.5141346119702088,1.5386810302734375,452796400
AAPL,2005-09-13 00:00:00-04:00,1.5273056778116942,1.535388428664235,1.5063508974249984,1.5213185548782349,492884000
AAPL,2005-09-14 00:00:00-04:00,1.528502332553057,1.532394126589295,1.4806063573824901,1.4850965738296509,474426400
AAPL,2005-09-15 00:00:00-04:00,1.4967709463070957,1.5021596456552677,1.4767146529775363,1.4928791522979736,415156000
AAPL,2005-09-16 00:00:00-04:00,1.5036568641422503,1.5329935550689697,1.495274952448902,1.5329935550689697,591004400
AAPL,2005-09-19 00:00:00-04:00,1.5282029135159367,1.5832846445778808,1.5282029135159367,1.5758004188537598,783731200
AAPL,2005-09-20 00:00:00-04:00,1.586278364010325,1.610825577100638,1.5841828360908157,1.5922654867172241,819828800
AAPL,2005-09-21 00:00:00-04:00,1.5853801671231917,1.588074116842386,1.5524510507788665,1.559934377670288,434747600
AAPL,2005-09-22 00:00:00-04:00,1.5530494727291084,1.5707118747910518,1.5362856534281362,1.5536479949951172,463727600
AAPL,2005-09-23 00:00:00-04:00,1.5596355948792837,1.601545255916379,1.5518530044678518,1.5925648212432861,558457200
AAPL,2005-09-26 00:00:00-04:00,1.6174112650099983,1.633276505129073,1.5961572249560343,1.6117233037948608,546562800
AAPL,2005-09-27 00:00:00-04:00,1.614117863464075,1.6236975184810731,1.599449469482971,1.5997487306594849,341703600
AAPL,2005-09-28 00:00:00-04:00,1.5886731374663163,1.5898708818160778,1.5144335713579813,1.5291019678115845,1125544000
AAPL,2005-09-29 00:00:00-04:00,1.533592115881704,1.5743039311022138,1.5210192480268594,1.566820502281189,636846000
AAPL,2005-09-30 00:00:00-04:00,1.5665214802965435,1.606035554735344,1.5530500282412252,1.6048386096954346,531633200
AAPL,2005-10-03 00:00:00-04:00,1.6213026574719553,1.6326777784204893,1.6069335261924196,1.629684567451477,507553200
AAPL,2005-10-04 00:00:00-04:00,1.6449516270029032,1.6569260713846485,1.6057360210945322,1.6090292930603027,539459200
AAPL,2005-10-05 00:00:00-04:00,1.6263920827909133,1.6272906660218749,1.5790946103632348,1.5799922943115234,610769600
AAPL,2005-10-06 00:00:00-04:00,1.5925647917861798,1.6012459650738358,1.522815544743963,1.5476620197296143,757537200
AAPL,2005-10-07 00:00:00-04:00,1.5482602933874365,1.5545466764684228,1.5132355452832165,1.5356873273849487,677882800
AAPL,2005-10-10 00:00:00-04:00,1.5494567929134153,1.55394790772681,1.5051525602883238,1.5078473091125488,507505600
AAPL,2005-10-11 00:00:00-04:00,1.53359226095401,1.5527507758019026,1.5087456841870868,1.544368863105774,1225884800
AAPL,2005-10-12 00:00:00-04:00,1.4563585056903507,1.5057523920747646,1.4330090372870756,1.4743201732635498,2697486400
AAPL,2005-10-13 00:00:00-04:00,1.4800072949758614,1.615016461382674,1.4749185556495696,1.6087300777435303,1865575600
AAPL,2005-10-14 00:00:00-04:00,1.6174111198856214,1.6269899754493193,1.5802909437608346,1.6165125370025635,1035552000
AAPL,2005-10-17 00:00:00-04:00,1.6159141299649726,1.6233983572248185,1.576998486347841,1.5997487306594849,616834400
AAPL,2005-10-18 00:00:00-04:00,1.594061510796912,1.6150162872011697,1.5626292962303974,1.562928557395935,609588000
AAPL,2005-10-19 00:00:00-04:00,1.5587378395432991,1.6452510082697163,1.5329935816057279,1.6446524858474731,1008683200
AAPL,2005-10-20 00:00:00-04:00,1.6305824881079343,1.6913514941777321,1.6269900548852148,1.680574893951416,1357762000
AAPL,2005-10-21 00:00:00-04:00,1.7015300425790405,1.7057210992575933,1.6572257853064,1.6662061214447021,796726000
AAPL,2005-10-24 00:00:00-04:00,1.653932195521748,1.7000327110290527,1.6491427171391562,1.7000327110290527,609753200
AAPL,2005-10-25 00:00:00-04:00,1.6883586716436698,1.7018291252683502,1.6671046275637234,1.6793774366378784,465127600
AAPL,2005-10-26 00:00:00-04:00,1.68476592687627,1.723082953757123,1.6739893255162013,1.707217812538147,631593200
AAPL,2005-10-27 00:00:00-04:00,1.7060196138199617,1.7066181361351178,1.658722162246704,1.658722162246704,411541200
AAPL,2005-10-28 00:00:00-04:00,1.6775813999229394,1.6892556818270368,1.6216018812598971,1.6305822134017944,769787200
AAPL,2005-10-31 00:00:00-05:00,1.652436120059667,1.7356560238761798,1.6389646681253753,1.7239817380905151,940844800
AAPL,2005-11-01 00:00:00-05:00,1.7135043021331307,1.7404462068731226,1.7024275395888797,1.7212868928909302,749686000
AAPL,2005-11-02 00:00:00-05:00,1.727873171152887,1.7961255063401853,1.72428063796538,1.7946285009384155,857060400
AAPL,2005-11-03 00:00:00-05:00,1.8039078099029595,1.8655743633584638,1.7982197523520438,1.8515053987503052,884382800
AAPL,2005-11-04 00:00:00-05:00,1.8066023825035302,1.8332453162984916,1.784750024903863,1.830551266670227,878035200
AAPL,2005-11-07 00:00:00-05:00,1.8215705739592116,1.8461179876468294,1.8003165324991506,1.8030105829238892,638831200
AAPL,2005-11-08 00:00:00-05:00,1.7946281532671913,1.8075010782810643,1.7691830631771295,1.793131947517395,473765600
AAPL,2005-11-09 00:00:00-05:00,1.7961253967368425,1.8323468900653885,1.7961253967368425,1.799418568611145,552930000
AAPL,2005-11-10 00:00:00-05:00,1.815284088608079,1.8320479118649498,1.7664896242974624,1.8314493894577026,665344400
AAPL,2005-11-11 00:00:00-05:00,1.8422256708145144,1.859288852236704,1.8362384493747972,1.8422256708145142,425448800
AAPL,2005-11-14 00:00:00-05:00,1.8422252710436686,1.8553967556717732,1.8233661271225816,1.839531421661377,369933200
AAPL,2005-11-15 00:00:00-05:00,1.8440228060139605,1.888327064098998,1.839831749258557,1.8643791675567627,536841200
AAPL,2005-11-16 00:00:00-05:00,1.8904221320770138,1.9475985080189806,1.8886257654930345,1.9443061351776123,784515200
AAPL,2005-11-17 00:00:00-05:00,1.9634641920887523,1.972145462827584,1.923350809993647,1.9314335584640503,676205600
AAPL,2005-11-18 00:00:00-05:00,1.955082419761785,1.958674952508187,1.9269434778681092,1.9326305389404297,524960800
AAPL,2005-11-21 00:00:00-05:00,1.9404146134361526,1.9514903764858333,1.9074852865538063,1.9446054697036743,511711200
AAPL,2005-11-22 00:00:00-05:00,1.9410123802616432,1.9984889053522052,1.931433625548207,1.9913040399551392,540282400
AAPL,2005-11-23 00:00:00-05:00,2.0020807413966306,2.035009860700007,1.9963936802343596,2.0089664459228516,485853200
