Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Shares_Purchased,Total_Value_Purchased,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD83-17,BOD82-18,BOD81-19,BOD80-20,BOD79-21,BOD78-22,BOD77-23,BOD76-24,BOD75-25,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD83-17_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed,BOD79-21_Executed,BOD78-22_Executed,BOD77-23_Executed,BOD76-24_Executed,BOD75-25_Executed
SPYM,2023-01-03,43.13321374307554,43.36229194645231,42.40780610768572,42.74187469482422,3688300,2023,1,1,Tuesday,42.9113,42.93277359008789,-0.44,0.47,-1.22,-0.44,1.22,1,42.5034,42.5034,42.0741,41.6448,41.2155,40.7861,40.3568,39.9275,39.4982,39.0688,38.6395,38.2102,37.7808,37.3515,36.9222,36.4929,36.0635,35.6342,35.2049,34.7755,34.3462,33.9169,33.4876,33.0582,32.6289,32.1996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-04,42.99003532277937,43.30501369958402,42.64641990002967,43.0759391784668,4335600,2023,1,1,Wednesday,43.0044,42.74187469482422,0.78,0.58,-0.22,0.78,0.22,0,0.0,42.3145,41.887,41.4596,41.0322,40.6048,40.1774,39.7499,39.3225,38.8951,38.4677,38.0403,37.6128,37.1854,36.758,36.3306,35.9032,35.4758,35.0483,34.6209,34.1935,33.7661,33.3387,32.9112,32.4838,32.0564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-05,42.83732050077717,42.8468637559865,42.512795207548784,42.57960891723633,4449300,2023,1,1,Thursday,42.6941,43.0759391784668,-1.15,-0.55,-1.31,-1.15,1.31,1,42.6452,42.6452,42.2144,41.7837,41.3529,40.9221,40.4914,40.0606,39.6299,39.1991,38.7683,38.3376,37.9068,37.4761,37.0453,36.6145,36.1838,35.753,35.3223,34.8915,34.4608,34.03,33.5992,33.1685,32.7377,32.307,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-06,42.93276606069647,43.677263736552085,42.57960737356932,43.54363632202149,2160500,2023,1,1,Friday,43.1833,42.57960891723633,2.26,0.83,-0.0,2.26,0.0,0,0.0,42.1538,41.728,41.3022,40.8764,40.4506,40.0248,39.599,39.1732,38.7474,38.3216,37.8959,37.4701,37.0443,36.6185,36.1927,35.7669,35.3411,34.9153,34.4895,34.0637,33.6379,33.2121,32.7863,32.3605,31.9347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-09,43.79180605567093,44.18314505703821,43.50546106656118,43.5245475769043,4251700,2023,1,2,Monday,43.7512,43.54363632202149,-0.04,0.57,-0.09,-0.04,0.09,0,0.0,43.1082,42.6728,42.2373,41.8019,41.3665,40.931,40.4956,40.0601,39.6247,39.1893,38.7538,38.3184,37.883,37.4475,37.0121,36.5767,36.1412,35.7058,35.2703,34.8349,34.3995,33.964,33.5286,33.0932,32.6577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-10,43.44819949286408,43.83953857421875,43.35274871626854,43.83953857421875,2303400,2023,1,2,Tuesday,43.62,43.5245475769043,0.72,-0.18,-0.39,0.72,0.39,0,0.0,43.0893,42.6541,42.2188,41.7836,41.3483,40.9131,40.4778,40.0426,39.6073,39.1721,38.7368,38.3016,37.8664,37.4311,36.9959,36.5606,36.1254,35.6901,35.2549,34.8196,34.3844,33.9491,33.5139,33.0787,32.6434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-11,44.0017960198005,44.39313507080078,43.92543904552156,44.39313507080078,8119200,2023,1,2,Wednesday,44.1784,43.83953857421875,1.26,0.37,0.2,1.26,-0.2,0,0.0,43.4011,42.9627,42.5244,42.086,41.6476,41.2092,40.7708,40.3324,39.894,39.4556,39.0172,38.5788,38.1404,37.702,37.2636,36.8252,36.3868,35.9484,35.51,35.0716,34.6332,34.1948,33.7564,33.318,32.8797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-12,44.51722053960607,44.717661699102734,44.03043434638924,44.55540084838867,3996900,2023,1,2,Thursday,44.4552,44.39313507080078,0.37,0.28,-0.82,0.37,0.82,0,0.0,43.9492,43.5053,43.0613,42.6174,42.1735,41.7295,41.2856,40.8417,40.3978,39.9538,39.5099,39.066,38.622,38.1781,37.7342,37.2902,36.8463,36.4024,35.9584,35.5145,35.0706,34.6266,34.1827,33.7388,33.2949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-13,44.18314787953202,44.78447130275382,44.15451083003981,44.73674774169922,3308800,2023,1,2,Friday,44.4647,44.55540084838867,0.41,-0.84,-0.9,0.41,0.9,0,0.0,44.1098,43.6643,43.2187,42.7732,42.3276,41.8821,41.4365,40.991,40.5454,40.0999,39.6543,39.2088,38.7632,38.3176,37.8721,37.4265,36.981,36.5354,36.0899,35.6443,35.1988,34.7532,34.3077,33.8621,33.4166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-17,44.70811262178377,44.89901049976864,44.56493830302658,44.63175201416016,4826600,2023,1,3,Tuesday,44.701,44.73674774169922,-0.23,-0.06,-0.38,-0.23,0.38,0,0.0,44.2894,43.842,43.3946,42.9473,42.4999,42.0525,41.6052,41.1578,40.7104,40.2631,39.8157,39.3683,38.921,38.4736,38.0262,37.5789,37.1315,36.6841,36.2368,35.7894,35.342,34.8947,34.4473,33.9999,33.5526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-18,44.78446879756083,44.90855296222112,43.915886927086966,43.95406723022461,2881800,2023,1,3,Wednesday,44.3907,44.63175201416016,-1.52,0.34,-1.6,-1.52,1.6,1,44.1854,44.1854,43.7391,43.2928,42.8465,42.4002,41.9538,41.5075,41.0612,40.6149,40.1686,39.7223,39.2759,38.8296,38.3833,37.937,37.4907,37.0444,36.598,36.1517,35.7054,35.2591,34.8128,34.3664,33.9201,33.4738,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-19,43.68681517046075,43.887256313077486,43.46728387506036,43.61045455932617,2679100,2023,1,3,Thursday,43.663,43.95406723022461,-0.78,-0.61,-1.11,-0.78,1.11,1,43.5145,43.5145,43.075,42.6354,42.1959,41.7564,41.3168,40.8773,40.4377,39.9982,39.5587,39.1191,38.6796,38.24,37.8005,37.361,36.9214,36.4819,36.0423,35.6028,35.1633,34.7237,34.2842,33.8446,33.4051,32.9656,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-20,43.79180634541115,44.450400188828446,43.59136157474145,44.44085693359375,2104400,2023,1,3,Friday,44.0686,43.61045455932617,1.9,0.42,-0.04,1.9,0.04,0,0.0,43.1744,42.7382,42.3021,41.866,41.4299,40.9938,40.5577,40.1216,39.6855,39.2494,38.8133,38.3772,37.9411,37.505,37.0689,36.6328,36.1967,35.7606,35.3245,34.8884,34.4523,34.0162,33.5801,33.1439,32.7078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-23,44.51721716019309,45.19490120480358,44.42177003655688,44.95627975463867,6499900,2023,1,4,Monday,44.7725,44.44085693359375,1.16,0.17,-0.04,1.16,0.04,0,0.0,43.9964,43.552,43.1076,42.6632,42.2188,41.7744,41.33,40.8856,40.4412,39.9968,39.5524,39.108,38.6635,38.2191,37.7747,37.3303,36.8859,36.4415,35.9971,35.5527,35.1083,34.6639,34.2195,33.7751,33.3306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-24,44.75583890044463,45.01355050522202,44.6317547260538,44.92764663696289,2569900,2023,1,4,Tuesday,44.8322,44.95627975463867,-0.06,-0.45,-0.72,-0.06,0.72,0,0.0,44.5067,44.0572,43.6076,43.158,42.7085,42.2589,41.8093,41.3598,40.9102,40.4607,40.0111,39.5615,39.112,38.6624,38.2128,37.7633,37.3137,36.8641,36.4146,35.965,35.5155,35.0659,34.6163,34.1668,33.7172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-25,44.43131485613544,44.96582823410242,44.17360324395893,44.93719482421875,3059700,2023,1,4,Wednesday,44.627,44.92764663696289,0.02,-1.1,-1.68,0.02,1.68,1,44.4784,44.4784,44.0291,43.5798,43.1305,42.6813,42.232,41.7827,41.3334,40.8842,40.4349,39.9856,39.5363,39.0871,38.6378,38.1885,37.7392,37.2899,36.8407,36.3914,35.9421,35.4928,35.0436,34.5943,34.145,33.6957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-26,45.2330763347103,45.44306435197049,44.89900779913632,45.43351745605469,3078900,2023,1,4,Thursday,45.2522,44.93719482421875,1.1,0.66,-0.08,1.1,0.08,0,0.0,44.4878,44.0385,43.5891,43.1397,42.6903,42.241,41.7916,41.3422,40.8928,40.4435,39.9941,39.5447,39.0954,38.646,38.1966,37.7472,37.2979,36.8485,36.3991,35.9498,35.5004,35.051,34.6016,34.1523,33.7029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SPYM,2023-01-27,45.299904417411526,45.805784470341614,45.2903611595412,45.548072814941406,2440600,2023,1,4,Friday,45.486,45.43351745605469,0.25,-0.29,-0.32,0.25,0.32,0,0.0,44.9792,44.5248,44.0705,43.6162,43.1618,42.7075,42.2532,41.7988,41.3445,40.8902,40.4358,39.9815,39.5272,39.0728,38.6185,38.1642,37.7098,37.2555,36.8011,36.3468,35.8925,35.4381,34.9838,34.5295,34.0751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
