Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD82-18,BOD81-19,BOD80-20,BOD79-21,BOD78-22,BOD77-23,BOD76-24,BOD75-25,Shares_Purchased,Total_Value_Purchased,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed,BOD79-21_Executed,BOD78-22_Executed,BOD77-23_Executed,BOD76-24_Executed,BOD75-25_Executed
TQQQ,2011-01-03 05:00:00+00:00,0.7557385202125854,0.7846116789770681,0.7556391061132179,0.7694286108016968,66758400,2011,1,1,Monday,0.7664,0.7361738681793213,4.52,2.66,2.64,4.52,-2.64,0.7288,0.7215,0.7141,0.7067,0.6994,0.692,0.6846,0.6773,0.6699,0.6626,0.6552,0.6478,0.6405,0.6331,0.6257,0.6184,0.6037,0.5963,0.5889,0.5816,0.5742,0.5669,0.5595,0.5521,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-04 05:00:00+00:00,0.7790860920398027,0.7792858317607899,0.7535477222546698,0.7682337760925293,65760000,2011,1,1,Tuesday,0.77,0.7694286108016968,-0.16,1.26,-2.06,-0.16,2.06,0.7617,0.754,0.7463,0.7387,0.731,0.7233,0.7156,0.7079,0.7002,0.6925,0.6848,0.6771,0.6694,0.6617,0.654,0.6463,0.6309,0.6232,0.6155,0.6078,0.6002,0.5925,0.5848,0.5771,2,1.5158,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-05 05:00:00+00:00,0.7606169201571953,0.7876491780119422,0.7596219246916496,0.7873002886772156,61440000,2011,1,1,Wednesday,0.7738,0.7682337760925293,2.48,-0.99,-1.12,2.48,1.12,0.7606,0.7529,0.7452,0.7375,0.7298,0.7221,0.7145,0.7068,0.6991,0.6914,0.6837,0.676,0.6684,0.6607,0.653,0.6453,0.63,0.6223,0.6146,0.6069,0.5992,0.5915,0.5839,0.5762,1,0.7606,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-06 05:00:00+00:00,0.7900883020649264,0.7962609764156023,0.7852089222876131,0.7944191098213196,52262400,2011,1,1,Thursday,0.7915,0.7873002886772156,0.9,0.35,-0.27,0.9,0.27,0.7794,0.7716,0.7637,0.7558,0.7479,0.7401,0.7322,0.7243,0.7164,0.7086,0.7007,0.6928,0.685,0.6771,0.6692,0.6613,0.6456,0.6377,0.6298,0.622,0.6141,0.6062,0.5983,0.5905,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-07 05:00:00+00:00,0.7984516389312363,0.7997955235310347,0.7695775185987259,0.7925772070884705,76204800,2011,1,1,Friday,0.7901,0.7944191098213196,-0.23,0.51,-3.13,-0.23,3.13,0.7865,0.7785,0.7706,0.7626,0.7547,0.7468,0.7388,0.7309,0.7229,0.715,0.707,0.6991,0.6911,0.6832,0.6753,0.6673,0.6514,0.6435,0.6355,0.6276,0.6196,0.6117,0.6038,0.5958,3,2.3356,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-10 05:00:00+00:00,0.786553897210897,0.8055201140095987,0.781326595451123,0.80148845911026,43027200,2011,1,2,Monday,0.7937,0.7925772070884705,1.12,-0.76,-1.42,1.12,1.42,0.7847,0.7767,0.7688,0.7609,0.7529,0.745,0.7371,0.7292,0.7212,0.7133,0.7054,0.6975,0.6895,0.6816,0.6737,0.6658,0.6499,0.642,0.6341,0.6261,0.6182,0.6103,0.6024,0.5944,1,0.7847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-11 05:00:00+00:00,0.8112452896319858,0.8129877423098228,0.7969578043527954,0.8051720857620239,54969600,2011,1,2,Tuesday,0.8066,0.80148845911026,0.46,1.22,-0.57,0.46,0.57,0.7935,0.7855,0.7774,0.7694,0.7614,0.7534,0.7454,0.7374,0.7294,0.7213,0.7133,0.7053,0.6973,0.6893,0.6813,0.6733,0.6572,0.6492,0.6412,0.6332,0.6252,0.6171,0.6091,0.6011,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-12 05:00:00+00:00,0.8163234713508566,0.8219981641154661,0.8069145120523502,0.8215001821517944,67046400,2011,1,2,Wednesday,0.8167,0.8051720857620239,2.03,1.38,0.22,2.03,-0.22,0.7971,0.7891,0.781,0.773,0.7649,0.7569,0.7488,0.7408,0.7327,0.7247,0.7166,0.7086,0.7005,0.6924,0.6844,0.6763,0.6602,0.6522,0.6441,0.6361,0.628,0.62,0.6119,0.6039,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-13 05:00:00+00:00,0.8244374479790179,0.829117088792633,0.8161734874981404,0.824089527130127,65721600,2011,1,2,Thursday,0.8235,0.8215001821517944,0.32,0.36,-0.65,0.32,0.65,0.8133,0.8051,0.7969,0.7886,0.7804,0.7722,0.764,0.7558,0.7476,0.7394,0.7311,0.7229,0.7147,0.7065,0.6983,0.6901,0.6736,0.6654,0.6572,0.649,0.6408,0.6326,0.6243,0.6161,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TQQQ,2011-01-14 05:00:00+00:00,0.8236907902311832,0.8422096669329613,0.8183143403187051,0.8419601917266846,30643200,2011,1,2,Friday,0.8315,0.824089527130127,2.17,-0.05,-0.7,2.17,0.7,0.8158,0.8076,0.7994,0.7911,0.7829,0.7746,0.7664,0.7582,0.7499,0.7417,0.7334,0.7252,0.717,0.7087,0.7005,0.6922,0.6758,0.6675,0.6593,0.651,0.6428,0.6345,0.6263,0.6181,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
