Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Shares_Purchased,Total_Value_Purchased,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD83-17,BOD82-18,BOD81-19,BOD80-20,BOD79-21,BOD78-22,BOD77-23,BOD76-24,BOD75-25,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD83-17_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed,BOD79-21_Executed,BOD78-22_Executed,BOD77-23_Executed,BOD76-24_Executed,BOD75-25_Executed
AAPL,2008-01-02,5.960092680875028,5.989703095962578,5.759100143144176,5.827592372894287,1079178800,2008,1,1,Wednesday,5.8841,5.924499988555908,-1.64,0.6,-2.79,-1.64,2.79,2,11.6713,5.8653,5.806,5.7468,5.6875,5.6283,5.569,5.5098,5.4505,5.3913,5.332,5.2728,5.2136,5.1543,5.0951,5.0358,4.9766,4.9173,4.8581,4.7988,4.7396,4.6804,4.6211,4.5619,4.5026,4.4434,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-03,5.844641069345426,5.903861893607848,5.763286612764501,5.830284118652344,842066400,2008,1,1,Thursday,5.8355,5.827592372894287,0.05,0.29,-1.1,0.05,1.1,1,5.7693,5.7693,5.711,5.6528,5.5945,5.5362,5.4779,5.4197,5.3614,5.3031,5.2448,5.1866,5.1283,5.07,5.0117,4.9535,4.8952,4.8369,4.7786,4.7203,4.6621,4.6038,4.5455,4.4872,4.429,4.3707,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-04,5.726198625654056,5.772558414285618,5.350533867694325,5.385228633880615,1455832000,2008,1,1,Friday,5.5586,5.830284118652344,-7.63,-1.79,-8.23,-7.63,8.23,8,44.5434,5.772,5.7137,5.6554,5.5971,5.5388,5.4805,5.4222,5.3639,5.3056,5.2473,5.189,5.1307,5.0723,5.014,4.9557,4.8974,4.8391,4.7808,4.7225,4.6642,4.6059,4.5476,4.4893,4.431,4.3727,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-07,5.421121485102602,5.491409541410977,5.0915173352278735,5.313148021697998,2072193200,2008,1,1,Monday,5.3293,5.385228633880615,-1.34,0.67,-5.45,-1.34,5.45,5,26.1184,5.3314,5.2775,5.2237,5.1698,5.116,5.0621,5.0083,4.9544,4.9006,4.8467,4.7929,4.739,4.6851,4.6313,4.5774,4.5236,4.4697,4.4159,4.362,4.3082,4.2543,4.2005,4.1466,4.0928,4.0389,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-08,5.387920371324536,5.45731150372924,5.108564816828381,5.122024059295654,1523816000,2008,1,1,Tuesday,5.269,5.313148021697998,-3.6,1.41,-3.85,-3.6,3.85,3,15.6207,5.26,5.2069,5.1538,5.1006,5.0475,4.9944,4.9412,4.8881,4.835,4.7818,4.7287,4.6756,4.6224,4.5693,4.5162,4.463,4.4099,4.3568,4.3036,4.2505,4.1974,4.1443,4.0911,4.038,3.9849,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-09,5.123520530349073,5.368779569347936,5.033791564942572,5.36578893661499,1813882000,2008,1,1,Wednesday,5.223,5.122024059295654,4.76,0.03,-1.72,4.76,1.72,1,5.0708,5.0708,5.0196,4.9684,4.9171,4.8659,4.8147,4.7635,4.7123,4.661,4.6098,4.5586,4.5074,4.4562,4.4049,4.3537,4.3025,4.2513,4.2001,4.1488,4.0976,4.0464,3.9952,3.944,3.8927,3.8415,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-10,5.31135186675992,5.413642738938286,5.246448086331589,5.324512004852295,1482975200,2008,1,1,Thursday,5.324,5.36578893661499,-0.77,-1.01,-2.22,-0.77,2.22,2,10.5706,5.3121,5.2585,5.2048,5.1512,5.0975,5.0438,4.9902,4.9365,4.8829,4.8292,4.7756,4.7219,4.6682,4.6146,4.5609,4.5073,4.4536,4.3999,4.3463,4.2926,4.239,4.1853,4.1317,4.078,4.0243,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-11,5.264096585574345,5.31942988799608,5.084639028780679,5.165095806121826,1232285600,2008,1,1,Friday,5.2083,5.324512004852295,-2.99,-1.13,-4.51,-2.99,4.51,4,20.7656,5.2713,5.218,5.1648,5.1115,5.0583,5.005,4.9518,4.8986,4.8453,4.7921,4.7388,4.6856,4.6323,4.5791,4.5258,4.4726,4.4193,4.3661,4.3129,4.2596,4.2064,4.1531,4.0999,4.0466,3.9934,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-14,5.30955664161456,5.366384631221135,5.23926861365627,5.347242832183838,1100450400,2008,1,2,Monday,5.3156,5.165095806121826,3.53,2.8,1.44,3.53,-1.44,0,0.0,5.1134,5.0618,5.0101,4.9585,4.9068,4.8552,4.8035,4.7519,4.7002,4.6486,4.5969,4.5453,4.4936,4.442,4.3903,4.3387,4.287,4.2354,4.1837,4.1321,4.0804,4.0288,3.9771,3.9255,3.8738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL,2008-01-15,5.315540470112569,5.360404351061424,4.92492009182242,5.055924892425537,2343278000,2008,1,2,Tuesday,5.1642,5.347242832183838,-5.45,-0.59,-7.9,-5.45,7.9,7,35.9335,5.2938,5.2403,5.1868,5.1334,5.0799,5.0264,4.9729,4.9195,4.866,4.8125,4.759,4.7056,4.6521,4.5986,4.5452,4.4917,4.4382,4.3847,4.3313,4.2778,4.2243,4.1708,4.1174,4.0639,4.0104,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
