Date,Symbol,Buy_Price,Buy_Level
2019-07-31 00:00:00-04:00,SPLG,32.46358039817628,1.0000000000000009%
2019-08-01 00:00:00-04:00,SPLG,32.07918664279704,1.0000000000000009%
2019-08-02 00:00:00-04:00,SPLG,31.70394031273213,1.0000000000000009%
2019-08-05 00:00:00-04:00,SPLG,31.054116440450596,1.0000000000000009%
2019-08-05 00:00:00-04:00,SPLG,30.74043849660766,2.0000000000000018%
2019-08-12 00:00:00-04:00,SPLG,31.264619133159663,1.0000000000000009%
2019-08-14 00:00:00-04:00,SPLG,31.072418134385522,1.0000000000000009%
2019-08-22 00:00:00-04:00,SPLG,31.60325716172656,1.0000000000000009%
2019-08-23 00:00:00-04:00,SPLG,31.337835027331046,1.0000000000000009%
2019-08-23 00:00:00-04:00,SPLG,31.021291239176186,2.0000000000000018%
2019-08-27 00:00:00-04:00,SPLG,31.173092364042898,1.0000000000000009%
2019-09-24 00:00:00-04:00,SPLG,32.3536644614981,1.0000000000000009%
2019-09-27 00:00:00-04:00,SPLG,32.16054014926429,1.0000000000000009%
2019-10-01 00:00:00-04:00,SPLG,32.123758501707535,1.0000000000000009%
2019-10-02 00:00:00-04:00,SPLG,31.47998986289113,1.0000000000000009%
2019-12-02 00:00:00-05:00,SPLG,34.03664351799792,1.0000000000000009%
2020-01-24 00:00:00-05:00,SPLG,36.166733927898974,1.0000000000000009%
2020-01-31 00:00:00-05:00,SPLG,35.538227120288646,1.0000000000000009%
2020-02-20 00:00:00-05:00,SPLG,36.721300312687255,1.0000000000000009%
2020-02-25 00:00:00-05:00,SPLG,35.20547777938637,1.0000000000000009%
2020-02-25 00:00:00-05:00,SPLG,34.849866892725906,2.0000000000000018%
2020-02-25 00:00:00-05:00,SPLG,34.494256006065434,3.0000000000000027%
2020-02-26 00:00:00-05:00,SPLG,34.151822340733915,1.0000000000000009%
2020-02-27 00:00:00-05:00,SPLG,33.1905744989363,1.0000000000000009%
2020-02-27 00:00:00-05:00,SPLG,32.85531617066422,2.0000000000000018%
2020-02-28 00:00:00-05:00,SPLG,31.360522487777633,1.0000000000000009%
2020-03-02 00:00:00-05:00,SPLG,32.39570120704327,1.0000000000000009%
