Date_add,Symbol,Open,High,Low,Close,Capital Gains
2014-06-09 00:00:00-04:00,SPLG,19.253376272967408,19.253376272967408,19.247121810913086,19.247121810913086,0.0
2014-06-10 00:00:00-04:00,SPLG,19.236698942907665,19.236698942907665,19.178336691653104,19.180419921875,0.0
2014-06-11 00:00:00-04:00,SPLG,19.15957581814181,19.188756942749023,19.15957581814181,19.188756942749023,0.0
2014-06-12 00:00:00-04:00,SPLG,19.10955486561217,19.10955486561217,19.013673782348633,19.013673782348633,0.0
2014-06-13 00:00:00-04:00,SPLG,19.08662995665829,19.08662995665829,19.084545135498047,19.084545135498047,0.0
2014-06-16 00:00:00-04:00,SPLG,19.084545135498047,19.084545135498047,19.084545135498047,19.084545135498047,0.0
2014-06-17 00:00:00-04:00,SPLG,19.15332794189453,19.15332794189453,19.15332794189453,19.15332794189453,0.0
2014-06-18 00:00:00-04:00,SPLG,19.180419921875,19.180419921875,19.180419921875,19.180419921875,0.0
2014-06-19 00:00:00-04:00,SPLG,19.311738473553103,19.315906524658203,19.311738473553103,19.315906524658203,0.0
2014-06-20 00:00:00-04:00,SPLG,19.370769500732422,19.370769500732422,19.370769500732422,19.370769500732422,0.0
2014-06-23 00:00:00-04:00,SPLG,19.370769500732422,19.370769500732422,19.370769500732422,19.370769500732422,0.0
2014-06-24 00:00:00-04:00,SPLG,19.354021158680894,19.404281616210938,19.354021158680894,19.404281616210938,0.0
2014-06-25 00:00:00-04:00,SPLG,19.31005418391975,19.34356117248535,19.31005418391975,19.34356117248535,0.0
2014-06-26 00:00:00-04:00,SPLG,19.268155761478827,19.30585029290711,19.268155761478827,19.27862548828125,0.0
2014-06-27 00:00:00-04:00,SPLG,19.27862548828125,19.27862548828125,19.27862548828125,19.27862548828125,0.0
2014-06-30 00:00:00-04:00,SPLG,19.341455499446354,19.385432198454705,19.330984172096645,19.360301971435547,0.0
2014-07-01 00:00:00-04:00,SPLG,19.53620816484623,19.542490321468414,19.53620816484623,19.540395736694336,0.0
2014-07-02 00:00:00-04:00,SPLG,19.527833549104667,19.527833549104667,19.49013900756836,19.49013900756836,0.0
2014-07-03 00:00:00-04:00,SPLG,19.575998347228015,19.594844818115234,19.529927065903518,19.594844818115234,0.0
2014-07-07 00:00:00-04:00,SPLG,19.53202375057452,19.54040049401019,19.496423789248254,19.536212921142578,0.0
2014-07-08 00:00:00-04:00,SPLG,19.441975809099493,19.441975809099493,19.370775886251646,19.387529373168945,0.0
2014-07-09 00:00:00-04:00,SPLG,19.387529373168945,19.387529373168945,19.387529373168945,19.387529373168945,0.0
2014-07-10 00:00:00-04:00,SPLG,19.278633305906954,19.387529373168945,19.278633305906954,19.387529373168945,0.0
2014-07-11 00:00:00-04:00,SPLG,19.368680953979492,19.368680953979492,19.368680953979492,19.368680953979492,0.0
2014-07-14 00:00:00-04:00,SPLG,19.368680953979492,19.368680953979492,19.368680953979492,19.368680953979492,0.0
2014-07-15 00:00:00-04:00,SPLG,19.439878463745117,19.439878463745117,19.439878463745117,19.439878463745117,0.0
2014-07-16 00:00:00-04:00,SPLG,19.52364760891937,19.52364760891937,19.51108169555664,19.51108169555664,0.0
2014-07-17 00:00:00-04:00,SPLG,19.437787044668298,19.437787044668298,19.4335994720459,19.4335994720459,0.0
2014-07-18 00:00:00-04:00,SPLG,19.389623641967773,19.389623641967773,19.389623641967773,19.389623641967773,0.0
2014-07-21 00:00:00-04:00,SPLG,19.47966957092285,19.47966957092285,19.47966957092285,19.47966957092285,0.0
2014-07-22 00:00:00-04:00,SPLG,19.54667801259318,19.599031448364258,19.54667801259318,19.599031448364258,0.0
2014-07-23 00:00:00-04:00,SPLG,19.59484232247669,19.619972544825824,19.59484232247669,19.617877960205078,0.0
2014-07-24 00:00:00-04:00,SPLG,19.68489629472287,19.68489629472287,19.586471557617188,19.586471557617188,0.0
2014-07-25 00:00:00-04:00,SPLG,19.483857847316525,19.515270233154297,19.483857847316525,19.515270233154297,0.0
2014-07-28 00:00:00-04:00,SPLG,19.456636570284243,19.53411865234375,19.439883083141467,19.53411865234375,0.0
2014-07-29 00:00:00-04:00,SPLG,19.573905834611303,19.573905834611303,19.515270233154297,19.515270233154297,0.0
2014-07-30 00:00:00-04:00,SPLG,19.42731123494896,19.42731123494896,19.416841506958008,19.416841506958008,0.0
2014-07-31 00:00:00-04:00,SPLG,19.1822978099016,19.1822978099016,19.077590942382812,19.077590942382812,0.0
2014-08-01 00:00:00-04:00,SPLG,19.041996281339458,19.092255144355963,18.977078516705618,19.021055221557617,0.0
2014-08-04 00:00:00-04:00,SPLG,19.023141860961914,19.023141860961914,19.023141860961914,19.023141860961914,0.0
2014-08-05 00:00:00-04:00,SPLG,19.035714372551887,19.035714372551887,18.972889594682883,18.979171752929688,0.0
2014-08-06 00:00:00-04:00,SPLG,18.89121437072754,18.89121437072754,18.89121437072754,18.89121437072754,0.0
2014-08-07 00:00:00-04:00,SPLG,18.89121437072754,18.89121437072754,18.89121437072754,18.89121437072754,0.0
2014-08-08 00:00:00-04:00,SPLG,18.893312575060612,18.962419509887695,18.86818234484155,18.962419509887695,0.0
2014-08-11 00:00:00-04:00,SPLG,19.19067567644725,19.20114700289321,19.161357879638672,19.161357879638672,0.0
2014-08-12 00:00:00-04:00,SPLG,19.083873748779297,19.083873748779297,19.083873748779297,19.083873748779297,0.0
2014-08-13 00:00:00-04:00,SPLG,19.083873748779297,19.083873748779297,19.083873748779297,19.083873748779297,0.0
2014-08-14 00:00:00-04:00,SPLG,19.083873748779297,19.083873748779297,19.083873748779297,19.083873748779297,0.0
2014-08-15 00:00:00-04:00,SPLG,19.38542938232422,19.38542938232422,19.38542938232422,19.38542938232422,0.0
2014-08-18 00:00:00-04:00,SPLG,19.498517642370484,19.498517642370484,19.47966957092285,19.47966957092285,0.0
2014-08-19 00:00:00-04:00,SPLG,19.47966957092285,19.47966957092285,19.47966957092285,19.47966957092285,0.0
2014-08-20 00:00:00-04:00,SPLG,19.653483031426166,19.653483031426166,19.615788486930256,19.630447387695312,0.0
2014-08-21 00:00:00-04:00,SPLG,19.645106151467747,19.730966567993164,19.645106151467747,19.730966567993164,0.0
2014-08-22 00:00:00-04:00,SPLG,19.730966567993164,19.730966567993164,19.730966567993164,19.730966567993164,0.0
2014-08-25 00:00:00-04:00,SPLG,19.730966567993164,19.730966567993164,19.730966567993164,19.730966567993164,0.0
2014-08-26 00:00:00-04:00,SPLG,19.810545299064014,19.81892204284668,19.810545299064014,19.81892204284668,0.0
2014-08-27 00:00:00-04:00,SPLG,19.81892204284668,19.81892204284668,19.81892204284668,19.81892204284668,0.0
2014-08-28 00:00:00-04:00,SPLG,19.789600372314453,19.789600372314453,19.789600372314453,19.789600372314453,0.0
2014-08-29 00:00:00-04:00,SPLG,19.789600372314453,19.789600372314453,19.789600372314453,19.789600372314453,0.0
2014-09-02 00:00:00-04:00,SPLG,19.80635670894513,19.80635670894513,19.785415649414062,19.785415649414062,0.0
2014-09-03 00:00:00-04:00,SPLG,19.940381164464064,19.940381164464064,19.795885139367815,19.82520294189453,0.0
2014-09-04 00:00:00-04:00,SPLG,19.879653550295735,19.879653550295735,19.84195899963379,19.84195899963379,0.0
2014-09-05 00:00:00-04:00,SPLG,19.84195899963379,19.84195899963379,19.84195899963379,19.84195899963379,0.0
2014-09-08 00:00:00-04:00,SPLG,19.7833194732666,19.7833194732666,19.7833194732666,19.7833194732666,0.0
2014-09-09 00:00:00-04:00,SPLG,19.7833194732666,19.7833194732666,19.7833194732666,19.7833194732666,0.0
2014-09-10 00:00:00-04:00,SPLG,19.739344991414193,19.781227111816406,19.739344991414193,19.781227111816406,0.0
2014-09-11 00:00:00-04:00,SPLG,19.781227111816406,19.781227111816406,19.781227111816406,19.781227111816406,0.0
2014-09-12 00:00:00-04:00,SPLG,19.781227111816406,19.781227111816406,19.781227111816406,19.781227111816406,0.0
2014-09-15 00:00:00-04:00,SPLG,19.781227111816406,19.781227111816406,19.781227111816406,19.781227111816406,0.0
2014-09-16 00:00:00-04:00,SPLG,19.693275648114707,19.810546875,19.693275648114707,19.810546875,0.0
2014-09-17 00:00:00-04:00,SPLG,19.831479789835075,19.87545807954994,19.753997731489793,19.873363494873047,0.0
2014-09-18 00:00:00-04:00,SPLG,19.9068660736084,19.9068660736084,19.9068660736084,19.9068660736084,0.0
2014-09-19 00:00:00-04:00,SPLG,19.967031478881836,19.967031478881836,19.967031478881836,19.967031478881836,0.0
2014-09-22 00:00:00-04:00,SPLG,19.699878692626953,19.699878692626953,19.699878692626953,19.699878692626953,0.0
2014-09-23 00:00:00-04:00,SPLG,19.699878692626953,19.699878692626953,19.699878692626953,19.699878692626953,0.0
2014-09-24 00:00:00-04:00,SPLG,19.680949279747725,19.765092182142673,19.680949279747725,19.729331970214844,0.0
2014-09-25 00:00:00-04:00,SPLG,19.619948032874245,19.619948032874245,19.466388702392578,19.466388702392578,0.0
2014-09-26 00:00:00-04:00,SPLG,19.466385801924954,19.62415313720703,19.466385801924954,19.62415313720703,0.0
2014-09-29 00:00:00-04:00,SPLG,19.521080173681817,19.521080173681817,19.50635528564453,19.50635528564453,0.0
2014-09-30 00:00:00-04:00,SPLG,19.55262488228228,19.57366180419922,19.55262488228228,19.57366180419922,0.0
2014-10-01 00:00:00-04:00,SPLG,19.298099567280655,19.298099567280655,19.213956669381986,19.258132934570312,0.0
2014-10-02 00:00:00-04:00,SPLG,19.18240505708442,19.239200592041016,19.022533706814528,19.239200592041016,0.0
2014-10-03 00:00:00-04:00,SPLG,19.325445593323487,19.485315322875977,19.325445593323487,19.485315322875977,0.0
2014-10-06 00:00:00-04:00,SPLG,19.540012217348664,19.540012217348664,19.378038442865986,19.472698211669922,0.0
2014-10-07 00:00:00-04:00,SPLG,19.346484957864867,19.346484957864867,19.237098693847656,19.237098693847656,0.0
2014-10-08 00:00:00-04:00,SPLG,19.129817775479907,19.327551764713817,19.10667843553352,19.30862045288086,0.0
2014-10-09 00:00:00-04:00,SPLG,19.30862045288086,19.30862045288086,19.30862045288086,19.30862045288086,0.0
2014-10-10 00:00:00-04:00,SPLG,19.03936706531747,19.10457706607004,19.007813269668812,19.01622772216797,0.0
2014-10-13 00:00:00-04:00,SPLG,18.540822164172283,18.540822164172283,18.505061943608677,18.519786834716797,0.0
2014-10-14 00:00:00-04:00,SPLG,18.6544132232666,18.6544132232666,18.6544132232666,18.6544132232666,0.0
2014-10-15 00:00:00-04:00,SPLG,18.265249252042285,18.4293270111084,18.141138123458813,18.4293270111084,0.0
2014-10-16 00:00:00-04:00,SPLG,18.33887204130889,18.46929359436035,18.33887204130889,18.46929359436035,0.0
2014-10-17 00:00:00-04:00,SPLG,18.698586714539683,18.698586714539683,18.616547818645525,18.62075424194336,0.0
2014-10-20 00:00:00-04:00,SPLG,18.709100933464065,18.78903579711914,18.709100933464065,18.78903579711914,0.0
2014-10-21 00:00:00-04:00,SPLG,19.079329809616613,19.188716064859307,19.068812949811374,19.167680740356445,0.0
2014-10-22 00:00:00-04:00,SPLG,19.29599952697754,19.29599952697754,19.29599952697754,19.29599952697754,0.0
2014-10-23 00:00:00-04:00,SPLG,19.29599952697754,19.29599952697754,19.29599952697754,19.29599952697754,0.0
2014-10-24 00:00:00-04:00,SPLG,19.306511599271868,19.34227180480957,19.306511599271868,19.34227180480957,0.0
2014-10-27 00:00:00-04:00,SPLG,19.41169887710318,19.41590690612793,19.41169887710318,19.41590690612793,0.0
2014-10-28 00:00:00-04:00,SPLG,19.500041024794985,19.624152156894333,19.500041024794985,19.617841720581055,0.0
2014-10-29 00:00:00-04:00,SPLG,19.66833586433141,19.683060757467278,19.527397372189128,19.619953155517578,0.0
2014-10-30 00:00:00-04:00,SPLG,19.579979245547182,19.632568359375,19.579979245547182,19.632568359375,0.0
2014-10-31 00:00:00-04:00,SPLG,19.8976202102203,19.933382034301758,19.8976202102203,19.933382034301758,0.0
2014-11-03 00:00:00-05:00,SPLG,19.933382034301758,19.933382034301758,19.933382034301758,19.933382034301758,0.0
2014-11-04 00:00:00-05:00,SPLG,19.836612036233007,19.93547821044922,19.836612036233007,19.93547821044922,0.0
2014-11-05 00:00:00-05:00,SPLG,19.96072474001177,20.025934730284366,19.95441430287474,20.023832321166992,0.0
2014-11-06 00:00:00-05:00,SPLG,20.021733386373047,20.086943393188452,19.98386914905281,20.08273696899414,0.0
