Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Shares_Purchased,Total_Value_Purchased,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD83-17,BOD82-18,BOD81-19,BOD80-20,BOD79-21,BOD78-22,BOD77-23,BOD76-24,BOD75-25,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD83-17_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed,BOD79-21_Executed,BOD78-22_Executed,BOD77-23_Executed,BOD76-24_Executed,BOD75-25_Executed
VGT,2013-01-02,62.74427398066708,63.24132644963588,62.63775983510291,63.23244857788086,310900,2013,1,1,Wednesday,62.964,61.34185409545898,3.08,2.29,2.11,3.08,-2.11,0,0.0,60.7284,60.115,59.5016,58.8882,58.2748,57.6613,57.0479,56.4345,55.8211,55.2077,54.5943,53.9808,53.3674,52.754,52.1406,51.5272,50.9137,50.3003,49.6869,49.0735,48.4601,47.8466,47.2332,46.6198,46.0064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-03,63.31232240098997,63.436585491776896,62.6554954675956,62.85964584350586,385700,2013,1,1,Thursday,63.066,63.23244857788086,-0.59,0.13,-0.91,-0.59,0.91,0,0.0,62.6001,61.9678,61.3355,60.7032,60.0708,59.4385,58.8062,58.1739,57.5415,56.9092,56.2769,55.6446,55.0122,54.3799,53.7476,53.1153,52.4829,51.8506,51.2183,50.586,49.9536,49.3213,48.689,48.0567,47.4243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-04,62.87740904205349,62.87740904205349,62.37147869453683,62.58450698852539,186700,2013,1,1,Friday,62.6777,62.85964584350586,-0.44,0.03,-0.78,-0.44,0.78,0,0.0,62.231,61.6025,60.9739,60.3453,59.7167,59.0881,58.4595,57.8309,57.2023,56.5737,55.9451,55.3165,54.6879,54.0593,53.4307,52.8021,52.1735,51.5449,50.9163,50.2877,49.6591,49.0305,48.4019,47.7733,47.1447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-07,62.29158205348338,62.65549344422721,62.14956322755287,62.486854553222656,210800,2013,1,1,Monday,62.3959,62.58450698852539,-0.16,-0.47,-0.69,-0.16,0.69,0,0.0,61.9587,61.3328,60.707,60.0811,59.4553,58.8294,58.2036,57.5777,56.9519,56.3261,55.7002,55.0744,54.4485,53.8227,53.1968,52.571,51.9451,51.3193,50.6935,50.0676,49.4418,48.8159,48.1901,47.5642,46.9384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-08,62.45136960191212,62.65551326397584,61.98094394291118,62.32710647583008,598400,2013,1,1,Tuesday,62.3537,62.486854553222656,-0.26,-0.06,-0.81,-0.26,0.81,0,0.0,61.862,61.2371,60.6122,59.9874,59.3625,58.7376,58.1128,57.4879,56.863,56.2382,55.6133,54.9884,54.3636,53.7387,53.1138,52.489,51.8641,51.2392,50.6144,49.9895,49.3646,48.7397,48.1149,47.49,46.8651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-09,62.42472251077745,62.63774397613986,62.36259096788715,62.54010772705078,232400,2013,1,1,Wednesday,62.4913,62.32710647583008,0.34,0.16,0.06,0.34,-0.06,0,0.0,61.7038,61.0806,60.4573,59.834,59.2108,58.5875,57.9642,57.3409,56.7177,56.0944,55.4711,54.8479,54.2246,53.6013,52.978,52.3548,51.7315,51.1082,50.485,49.8617,49.2384,48.6151,47.9919,47.3686,46.7453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-10,62.9483940827252,63.01052561810637,62.23832036005905,62.82413101196289,241600,2013,1,1,Thursday,62.7553,62.54010772705078,0.45,0.65,-0.48,0.45,0.48,0,0.0,61.9147,61.2893,60.6639,60.0385,59.4131,58.7877,58.1623,57.5369,56.9115,56.2861,55.6607,55.0353,54.4099,53.7845,53.1591,52.5337,51.9083,51.2829,50.6575,50.0321,49.4067,48.7813,48.1559,47.5305,46.9051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-11,62.833036051315005,63.09931127302428,62.77978236133964,63.054935455322266,159600,2013,1,1,Friday,62.9418,62.82413101196289,0.37,0.01,-0.07,0.37,0.07,0,0.0,62.1959,61.5676,60.9394,60.3112,59.6829,59.0547,58.4264,57.7982,57.17,56.5417,55.9135,55.2852,54.657,54.0288,53.4005,52.7723,52.144,51.5158,50.8875,50.2593,49.6311,49.0028,48.3746,47.7463,47.1181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-14,62.602243506501374,62.84189859660407,62.38922202672289,62.69100189208984,254000,2013,1,2,Monday,62.6311,63.054935455322266,-0.58,-0.72,-1.06,-0.58,1.06,1,62.4244,62.4244,61.7938,61.1633,60.5327,59.9022,59.2716,58.6411,58.0105,57.38,56.7494,56.1189,55.4883,54.8578,54.2272,53.5967,52.9661,52.3356,51.705,51.0745,50.4439,49.8134,49.1828,48.5523,47.9218,47.2912,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGT,2013-01-15,62.30935783552869,62.38924515245156,62.04308258006343,62.380367279052734,311000,2013,1,2,Tuesday,62.2805,62.69100189208984,-0.5,-0.61,-1.03,-0.5,1.03,1,62.0641,62.0641,61.4372,60.8103,60.1834,59.5565,58.9295,58.3026,57.6757,57.0488,56.4219,55.795,55.1681,54.5412,53.9143,53.2874,52.6604,52.0335,51.4066,50.7797,50.1528,49.5259,48.899,48.2721,47.6452,47.0183,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
