Symbol,Date,Open,High,Low,Close,Volume,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline,Shares_Purchased,Total_Value_Purchased,BOD99-1,BOD98-2,BOD97-3,BOD96-4,BOD95-5,BOD94-6,BOD93-7,BOD92-8,BOD91-9,BOD90-10,BOD89-11,BOD88-12,BOD87-13,BOD86-14,BOD85-15,BOD84-16,BOD82-18,BOD81-19,BOD80-20,Executed_Levels,BOD99-1_Executed,BOD98-2_Executed,BOD97-3_Executed,BOD96-4_Executed,BOD95-5_Executed,BOD94-6_Executed,BOD93-7_Executed,BOD92-8_Executed,BOD91-9_Executed,BOD90-10_Executed,BOD89-11_Executed,BOD88-12_Executed,BOD87-13_Executed,BOD86-14_Executed,BOD85-15_Executed,BOD84-16_Executed,BOD82-18_Executed,BOD81-19_Executed,BOD80-20_Executed
FMAG,2021-02-19 05:00:00+00:00,20.23865267426922,20.23865267426922,20.02039337158203,20.02039337158203,64600,2021,2,7,Friday,20.1295,20.189048767089844,-0.84,0.25,-0.84,-0.84,0.84,0,0.0,19.9872,19.7853,19.5834,19.3815,19.1796,18.9777,18.7758,18.5739,18.372,18.1701,17.9683,17.7664,17.5645,17.3626,17.1607,16.9588,16.555,16.3531,16.1512,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-02-22 05:00:00+00:00,19.960867670164674,19.960867670164674,19.693002700805664,19.693002700805664,27700,2021,2,8,Monday,19.8269,20.02039337158203,-1.64,-0.3,-1.64,-1.64,1.64,1,19.8202,19.8202,19.62,19.4198,19.2196,19.0194,18.8192,18.619,18.4188,18.2186,18.0184,17.8182,17.6179,17.4177,17.2175,17.0173,16.8171,16.4167,16.2165,16.0163,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-02-23 05:00:00+00:00,19.573954350649466,19.76245216446245,19.345773882080945,19.711854934692383,32200,2021,2,8,Tuesday,19.5985,19.693002700805664,0.1,-0.6,-1.76,0.1,1.76,1,19.4961,19.4961,19.2991,19.1022,18.9053,18.7084,18.5114,18.3145,18.1176,17.9206,17.7237,17.5268,17.3298,17.1329,16.936,16.7391,16.5421,16.1483,15.9513,15.7544,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-02-24 05:00:00+00:00,19.61363835970772,19.84181882201773,19.494586614179763,19.82495307922364,36200,2021,2,8,Wednesday,19.6937,19.711854934692383,0.57,-0.5,-1.1,0.57,1.1,1,19.5147,19.5147,19.3176,19.1205,18.9234,18.7263,18.5291,18.332,18.1349,17.9378,17.7407,17.5436,17.3464,17.1493,16.9522,16.7551,16.558,16.1637,15.9666,15.7695,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-02-25 05:00:00+00:00,19.72276873949705,19.82197822042506,19.24656550175876,19.29617118835449,79300,2021,2,8,Thursday,19.5219,19.82495307922364,-2.67,-0.52,-2.92,-2.67,2.92,2,39.0552,19.6267,19.4285,19.2302,19.032,18.8337,18.6355,18.4372,18.239,18.0407,17.8425,17.6442,17.446,17.2477,17.0495,16.8512,16.653,16.2565,16.0582,15.86,"BOD99-1,BOD98-2",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-02-26 05:00:00+00:00,19.39537659426401,19.51442833643224,19.196959547001303,19.335851669311523,28500,2021,2,8,Friday,19.3607,19.29617118835449,0.21,0.51,-0.51,0.21,0.51,0,0.0,19.1032,18.9102,18.7173,18.5243,18.3314,18.1384,17.9454,17.7525,17.5595,17.3666,17.1736,16.9806,16.7877,16.5947,16.4017,16.2088,15.8229,15.6299,15.4369,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-01 05:00:00+00:00,19.65331639484017,19.78228924654208,19.559068458798667,19.74756622314453,25400,2021,3,9,Monday,19.6856,19.335851669311523,2.13,1.64,1.15,2.13,-1.15,0,0.0,19.1425,18.9491,18.7558,18.5624,18.3691,18.1757,17.9823,17.789,17.5956,17.4023,17.2089,17.0155,16.8222,16.6288,16.4355,16.2421,15.8554,15.662,15.4687,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-02 05:00:00+00:00,19.80213438247576,19.80213438247576,19.57494735717773,19.57494735717773,32500,2021,3,9,Tuesday,19.6885,19.74756622314453,-0.87,0.28,-0.87,-0.87,0.87,0,0.0,19.5501,19.3526,19.1551,18.9577,18.7602,18.5627,18.3652,18.1678,17.9703,17.7728,17.5753,17.3779,17.1804,16.9829,16.7854,16.588,16.193,15.9955,15.7981,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-03 05:00:00+00:00,19.50450578838576,19.50450578838576,19.107669830322266,19.107669830322266,43500,2021,3,9,Wednesday,19.3061,19.57494735717773,-2.39,-0.36,-2.39,-2.39,2.39,2,38.5626,19.3792,19.1834,18.9877,18.7919,18.5962,18.4005,18.2047,18.009,17.8132,17.6175,17.4217,17.226,17.0302,16.8345,16.6387,16.443,16.0515,15.8557,15.66,"BOD99-1,BOD98-2",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-04 05:00:00+00:00,19.077906799867147,19.18703740008408,18.60170364080568,18.75051689147949,36600,2021,3,9,Thursday,18.9043,19.107669830322266,-1.87,-0.16,-2.65,-1.87,2.65,2,37.6421,18.9166,18.7255,18.5344,18.3434,18.1523,17.9612,17.7701,17.5791,17.388,17.1969,17.0058,16.8147,16.6237,16.4326,16.2415,16.0504,15.6683,15.4772,15.2861,"BOD99-1,BOD98-2",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-05 05:00:00+00:00,18.91917341873507,19.11263084411621,18.507456673586564,19.11263084411621,24400,2021,3,9,Friday,18.913,18.75051689147949,1.93,0.9,-1.3,1.93,1.3,1,18.563,18.563,18.3755,18.188,18.0005,17.813,17.6255,17.438,17.2505,17.063,16.8755,16.688,16.5005,16.3129,16.1254,15.9379,15.7504,15.3754,15.1879,15.0004,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-08 05:00:00+00:00,19.206884857169108,19.236646379981384,18.8497314453125,18.8497314453125,21100,2021,3,10,Monday,19.0357,19.11263084411621,-1.38,0.49,-1.38,-1.38,1.38,1,18.9215,18.9215,18.7304,18.5393,18.3481,18.157,17.9659,17.7747,17.5836,17.3925,17.2014,17.0102,16.8191,16.628,16.4369,16.2457,16.0546,15.6724,15.4812,15.2901,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-09 05:00:00+00:00,19.18704057010734,19.40529991433819,19.18704057010734,19.29617118835449,33100,2021,3,10,Tuesday,19.2689,18.8497314453125,2.37,1.79,1.79,2.37,-1.79,0,0.0,18.6612,18.4727,18.2842,18.0957,17.9072,17.7187,17.5303,17.3418,17.1533,16.9648,16.7763,16.5878,16.3993,16.2108,16.0223,15.8338,15.4568,15.2683,15.0798,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-10 05:00:00+00:00,19.45490456081273,19.45490456081273,19.30608940124512,19.30608940124512,9100,2021,3,10,Wednesday,19.3805,19.29617118835449,0.05,0.82,0.05,0.05,-0.05,0,0.0,19.1032,18.9102,18.7173,18.5243,18.3314,18.1384,17.9454,17.7525,17.5595,17.3666,17.1736,16.9806,16.7877,16.5947,16.4017,16.2088,15.8229,15.6299,15.4369,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-11 05:00:00+00:00,18.879490896076707,19.73268780086587,18.879490896076707,19.65431404113769,35200,2021,3,10,Thursday,19.2865,19.30608940124512,1.8,-2.21,-2.21,1.8,2.21,2,38.033,19.113,18.92,18.7269,18.5338,18.3408,18.1477,17.9547,17.7616,17.5685,17.3755,17.1824,16.9894,16.7963,16.6032,16.4102,16.2171,15.831,15.6379,15.4449,"BOD99-1,BOD98-2",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-12 05:00:00+00:00,19.593793869018555,19.593793869018555,19.39041532480281,19.593793869018555,70100,2021,3,10,Friday,19.5429,19.65431404113769,-0.31,-0.31,-1.34,-0.31,1.34,1,19.4578,19.4578,19.2612,19.0647,18.8681,18.6716,18.4751,18.2785,18.082,17.8854,17.6889,17.4923,17.2958,17.0993,16.9027,16.7062,16.5096,16.1165,15.92,15.7235,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-15 04:00:00+00:00,19.67316296207756,19.74260902404785,19.530302762062,19.74260902404785,68000,2021,3,11,Monday,19.6722,19.593793869018555,0.76,0.41,-0.32,0.76,0.32,0,0.0,19.3979,19.2019,19.006,18.81,18.6141,18.4182,18.2222,18.0263,17.8304,17.6344,17.4385,17.2425,17.0466,16.8507,16.6547,16.4588,16.0669,15.871,15.675,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-16 04:00:00+00:00,19.871582131038544,19.94102819380251,19.722766976814853,19.81106376647949,47200,2021,3,11,Tuesday,19.8366,19.74260902404785,0.35,0.65,-0.1,0.35,0.1,0,0.0,19.5452,19.3478,19.1503,18.9529,18.7555,18.5581,18.3606,18.1632,17.9658,17.7683,17.5709,17.3735,17.1761,16.9786,16.7812,16.5838,16.1889,15.9915,15.7941,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-17 04:00:00+00:00,19.70292523415109,19.841817350077424,19.59379463320145,19.77237129211425,39400,2021,3,11,Wednesday,19.7277,19.81106376647949,-0.2,-0.55,-1.1,-0.2,1.1,1,19.613,19.613,19.4148,19.2167,19.0186,18.8205,18.6224,18.4243,18.2262,18.0281,17.83,17.6318,17.4337,17.2356,17.0375,16.8394,16.6413,16.2451,16.047,15.8489,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-18 04:00:00+00:00,19.54419251891825,19.564032899845856,19.345773571535634,19.36561584472656,36100,2021,3,11,Thursday,19.4549,19.77237129211425,-2.06,-1.15,-2.16,-2.06,2.16,2,38.9516,19.5746,19.3769,19.1792,18.9815,18.7838,18.586,18.3883,18.1906,17.9929,17.7951,17.5974,17.3997,17.202,17.0042,16.8065,16.6088,16.2133,16.0156,15.8179,"BOD99-1,BOD98-2",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-19 04:00:00+00:00,19.36958427046842,19.45392837349076,19.290200805944004,19.38446807861328,11800,2021,3,11,Friday,19.3745,19.36561584472656,0.1,0.02,-0.39,0.1,0.39,0,0.0,19.172,18.9783,18.7846,18.591,18.3973,18.2037,18.01,17.8164,17.6227,17.4291,17.2354,17.0417,16.8481,16.6544,16.4608,16.2671,15.8798,15.6861,15.4925,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-22 04:00:00+00:00,19.419195597493584,19.706961800349845,19.379504816929416,19.647422790527344,20100,2021,3,12,Monday,19.5383,19.38446807861328,1.36,0.18,-0.03,1.36,0.03,0,0.0,19.1906,18.9968,18.8029,18.6091,18.4152,18.2214,18.0276,17.8337,17.6399,17.446,17.2522,17.0583,16.8645,16.6706,16.4768,16.283,15.8953,15.7014,15.5076,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-23 04:00:00+00:00,19.706963336859385,19.826037580486688,19.592849731445312,19.592849731445312,28100,2021,3,12,Tuesday,19.6797,19.647422790527344,-0.28,0.3,-0.28,-0.28,0.28,0,0.0,19.4509,19.2545,19.058,18.8615,18.6651,18.4686,18.2721,18.0756,17.8792,17.6827,17.4862,17.2897,17.0933,16.8968,16.7003,16.5038,16.1109,15.9144,15.7179,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-24 04:00:00+00:00,19.677196898058323,19.70696640993285,19.458892822265625,19.458892822265625,19200,2021,3,12,Wednesday,19.5755,19.592849731445312,-0.68,0.43,-0.68,-0.68,0.68,0,0.0,19.3969,19.201,19.0051,18.8091,18.6132,18.4173,18.2214,18.0254,17.8295,17.6336,17.4376,17.2417,17.0458,16.8499,16.6539,16.458,16.0661,15.8702,15.6743,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-25 04:00:00+00:00,19.409273913456936,19.429120251582127,19.22073937922056,19.41919708251953,22000,2021,3,12,Thursday,19.3696,19.458892822265625,-0.2,-0.25,-1.22,-0.2,1.22,1,19.2643,19.2643,19.0697,18.8751,18.6805,18.4859,18.2914,18.0968,17.9022,17.7076,17.513,17.3184,17.1238,16.9292,16.7346,16.5401,16.3455,15.9563,15.7617,15.5671,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-26 04:00:00+00:00,19.40927507800951,19.75657844543457,19.40927507800951,19.75657844543457,16700,2021,3,12,Friday,19.5829,19.41919708251953,1.74,-0.05,-0.05,1.74,0.05,0,0.0,19.225,19.0308,18.8366,18.6424,18.4482,18.254,18.0599,17.8657,17.6715,17.4773,17.2831,17.0889,16.8947,16.7005,16.5063,16.3121,15.9237,15.7295,15.5354,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-29 04:00:00+00:00,19.766500169560302,19.826037290503145,19.60773325194544,19.76253128051757,15100,2021,3,13,Monday,19.7407,19.75657844543457,0.03,0.05,-0.75,0.03,0.75,0,0.0,19.559,19.3614,19.1639,18.9663,18.7687,18.5712,18.3736,18.1761,17.9785,17.7809,17.5834,17.3858,17.1882,16.9907,16.7931,16.5955,16.2004,16.0028,15.8053,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-30 04:00:00+00:00,19.665288307114945,19.706964484075723,19.55018105323662,19.60773468017578,8100,2021,3,13,Tuesday,19.6325,19.76253128051757,-0.78,-0.49,-1.07,-0.78,1.07,1,19.5649,19.5649,19.3673,19.1697,18.972,18.7744,18.5768,18.3792,18.1815,17.9839,17.7863,17.5887,17.391,17.1934,16.9958,16.7982,16.6005,16.2053,16.0077,15.81,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-03-31 04:00:00+00:00,19.69704095534746,19.970913240761533,19.69704095534746,19.87565422058105,16800,2021,3,13,Wednesday,19.8102,19.60773468017578,1.37,0.46,0.46,1.37,-0.46,0,0.0,19.4117,19.2156,19.0195,18.8234,18.6273,18.4313,18.2352,18.0391,17.843,17.647,17.4509,17.2548,17.0587,16.8627,16.6666,16.4705,16.0783,15.8823,15.6862,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-01 04:00:00+00:00,20.06418976997641,20.193189086966548,20.04434532268275,20.186243057250977,33600,2021,4,13,Thursday,20.122,19.87565422058105,1.56,0.95,0.85,1.56,-0.85,0,0.0,19.6769,19.4781,19.2794,19.0806,18.8819,18.6831,18.4844,18.2856,18.0868,17.8881,17.6893,17.4906,17.2918,17.0931,16.8943,16.6955,16.298,16.0993,15.9005,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-05 04:00:00+00:00,20.37180062419849,20.530567544917684,20.361877455072165,20.51072120666504,38500,2021,4,14,Monday,20.4437,20.186243057250977,1.61,0.92,0.87,1.61,-0.87,0,0.0,19.9844,19.7825,19.5807,19.3788,19.1769,18.9751,18.7732,18.5713,18.3695,18.1676,17.9658,17.7639,17.562,17.3602,17.1583,16.9564,16.5527,16.3509,16.149,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-06 04:00:00+00:00,20.52063941372909,20.600022854893105,20.47896324906677,20.495832443237305,24100,2021,4,14,Tuesday,20.5239,20.51072120666504,-0.07,0.05,-0.15,-0.07,0.15,0,0.0,20.3056,20.1005,19.8954,19.6903,19.4852,19.2801,19.075,18.8699,18.6648,18.4596,18.2545,18.0494,17.8443,17.6392,17.4341,17.229,16.8188,16.6137,16.4086,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-07 04:00:00+00:00,20.530568311098207,20.57025909643373,20.490875633111624,20.52064514160156,11600,2021,4,14,Wednesday,20.5281,20.495832443237305,0.12,0.17,-0.02,0.12,0.02,0,0.0,20.2909,20.0859,19.881,19.676,19.471,19.2661,19.0611,18.8562,18.6512,18.4462,18.2413,18.0363,17.8314,17.6264,17.4215,17.2165,16.8066,16.6016,16.3967,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-08 04:00:00+00:00,20.719103635193008,20.788565824289936,20.68933601823117,20.778642654418945,39200,2021,4,14,Thursday,20.7439,20.52064514160156,1.26,0.97,0.82,1.26,-0.82,0,0.0,20.3154,20.1102,19.905,19.6998,19.4946,19.2894,19.0842,18.879,18.6738,18.4686,18.2634,18.0582,17.853,17.6478,17.4425,17.2373,16.8269,16.6217,16.4165,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-09 04:00:00+00:00,20.8084138376869,20.92451286315918,20.70918590727281,20.92451286315918,34600,2021,4,14,Friday,20.8417,20.778642654418945,0.7,0.14,-0.33,0.7,0.33,0,0.0,20.5709,20.3631,20.1553,19.9475,19.7397,19.5319,19.3241,19.1164,18.9086,18.7008,18.493,18.2852,18.0774,17.8696,17.6618,17.4541,17.0385,16.8307,16.6229,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-12 04:00:00+00:00,20.93740890943715,20.95229271743637,20.818332767490165,20.943363189697266,28800,2021,4,15,Monday,20.9128,20.92451286315918,0.09,0.06,-0.51,0.09,0.51,0,0.0,20.7153,20.506,20.2968,20.0875,19.8783,19.669,19.4598,19.2506,19.0413,18.8321,18.6228,18.4136,18.2043,17.9951,17.7858,17.5766,17.1581,16.9489,16.7396,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-13 04:00:00+00:00,20.98702233939585,21.145789262918434,20.94733155484072,21.11006736755371,22200,2021,4,15,Tuesday,21.0476,20.943363189697266,0.8,0.21,0.02,0.8,-0.02,0,0.0,20.7339,20.5245,20.3151,20.1056,19.8962,19.6868,19.4773,19.2679,19.0585,18.849,18.6396,18.4302,18.2207,18.0113,17.8019,17.5924,17.1736,16.9641,16.7547,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-14 04:00:00+00:00,21.14579240615721,21.14579240615721,20.897718814696628,20.927488327026367,24000,2021,4,15,Wednesday,21.0292,21.11006736755371,-0.86,0.17,-1.01,-0.86,1.01,1,20.899,20.899,20.6879,20.4768,20.2657,20.0546,19.8435,19.6324,19.4213,19.2102,18.9991,18.788,18.5769,18.3658,18.1547,17.9436,17.7325,17.3103,17.0992,16.8881,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-15 04:00:00+00:00,21.12296588059662,21.29463120622673,21.12296588059662,21.28470993041992,27300,2021,4,15,Thursday,21.2063,20.927488327026367,1.71,0.93,0.93,1.71,-0.93,0,0.0,20.7182,20.5089,20.2997,20.0904,19.8811,19.6718,19.4626,19.2533,19.044,18.8347,18.6255,18.4162,18.2069,17.9976,17.7884,17.5791,17.1605,16.9513,16.742,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-16 04:00:00+00:00,21.383936669281017,21.383936669281017,21.24104721507653,21.29463005065918,25900,2021,4,15,Friday,21.3259,21.28470993041992,0.05,0.47,-0.21,0.05,0.21,0,0.0,21.0719,20.859,20.6462,20.4333,20.2205,20.0076,19.7948,19.5819,19.3691,19.1562,18.9434,18.7305,18.5177,18.3049,18.092,17.8792,17.4535,17.2406,17.0278,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-19 04:00:00+00:00,21.245017986791392,21.27478749318758,21.03167458924603,21.096174240112305,18200,2021,4,16,Monday,21.1619,21.29463005065918,-0.93,-0.23,-1.23,-0.93,1.23,1,21.0817,21.0817,20.8687,20.6558,20.4428,20.2299,20.017,19.804,19.5911,19.3781,19.1652,18.9522,18.7393,18.5263,18.3134,18.1004,17.8875,17.4616,17.2487,17.0357,BOD99-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-20 04:00:00+00:00,21.06640432343309,21.125943335065905,20.912599941675552,20.967174530029297,112300,2021,4,16,Tuesday,21.018,21.096174240112305,-0.61,-0.14,-0.87,-0.61,0.87,0,0.0,20.8852,20.6743,20.4633,20.2523,20.0414,19.8304,19.6194,19.4085,19.1975,18.9866,18.7756,18.5646,18.3537,18.1427,17.9317,17.7208,17.2989,17.0879,16.8769,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FMAG,2021-04-21 04:00:00+00:00,20.977100907587847,21.108083724975582,20.947333289868656,21.108083724975582,13700,2021,4,16,Wednesday,21.0352,20.967174530029297,0.67,0.05,-0.09,0.67,0.09,0,0.0,20.7575,20.5478,20.3382,20.1285,19.9188,19.7091,19.4995,19.2898,19.0801,18.8705,18.6608,18.4511,18.2414,18.0318,17.8221,17.6124,17.1931,16.9834,16.7737,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
